humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,datetime
55,22,13.2,16.9,12.1,-2.2918,-0.4579,0.1593,2022-02-01 19:03:41
55,22,13.2,16.9,12.5,-2.3731,-0.4568,0.1781,2022-02-01 19:03:51
55,22,13.2,16.9,12.1,-2.2802,-0.4579,0.1652,2022-02-01 19:04:01
55,22,13.2,16.9,12.5,-2.3266,-0.4579,0.1604,2022-02-01 19:04:11
55,22,13.6,17.2,12.1,-2.3499,-0.4579,0.1647,2022-02-01 19:04:21
57.2,24.4,14.7,18,13.6,-2.315,-0.4579,0.0127,2022-02-01 19:04:31
55,22,13.6,17.2,12.1,-2.4079,-0.4579,0.1725,2022-02-01 19:04:41
55,22,13.6,17.2,12.5,-2.3382,-0.4579,0.1784,2022-02-01 19:04:51
55,22,13.6,17.2,12.5,-2.3615,-0.4579,0.1758,2022-02-01 19:05:01
55,22,13.6,17.2,12.1,-2.3847,-0.459,0.1621,2022-02-01 19:05:11
55,22,13.6,17.2,12.5,-2.4311,-0.4579,0.1672,2022-02-01 19:05:21
55,22,13.6,17.2,12.5,-2.3382,-0.4579,0.1576,2022-02-01 19:05:31
55,22,13.2,16.9,12.5,-2.3847,-0.4579,0.1474,2022-02-01 19:05:41
55,22,13.2,16.9,12.5,-2.3615,-0.4579,0.1703,2022-02-01 19:05:51
57.2,24.4,14.4,17.7,13.6,-2.3615,-0.4579,-0.0007,2022-02-01 19:06:01
55,22,13.6,17.2,12.5,-2.3499,-0.4579,0.1439,2022-02-01 19:06:11
55,22,13.6,17.2,12.5,-2.3382,-0.4579,0.1631,2022-02-01 19:06:21
55,22,13.6,17.2,12.5,-2.315,-0.4579,0.1563,2022-02-01 19:06:31
55,22,13.6,17.2,12.1,-2.2918,-0.4579,0.1413,2022-02-01 19:06:41
55,22,13.6,17.2,12.5,-2.2802,-0.4579,0.1411,2022-02-01 19:06:51
55,22,13.6,17.2,12.5,-2.3731,-0.459,0.1723,2022-02-01 19:07:01
55,22,13.6,17.2,12.5,-2.3615,-0.4579,0.188,2022-02-01 19:07:11
55,22,13.6,17.2,12.5,-2.3499,-0.459,0.1626,2022-02-01 19:07:21
57.2,24.4,14.4,17.7,13.2,-2.2918,-0.4579,0.0181,2022-02-01 19:07:31
55,22,13.2,16.9,12.1,-2.2802,-0.4579,0.1616,2022-02-01 19:07:41
55,22,13.2,16.9,12.1,-2.3615,-0.459,0.1558,2022-02-01 19:07:51
55,22,13.2,16.9,12.5,-2.2802,-0.4579,0.1576,2022-02-01 19:08:01
55,22,13.2,16.9,12.1,-2.2686,-0.4579,0.1619,2022-02-01 19:08:11
55,22,13.2,16.9,12.1,-2.2454,-0.4579,0.1794,2022-02-01 19:08:21
55,22,13.2,16.9,12.1,-2.2802,-0.4579,0.1697,2022-02-01 19:08:31
55,22,13.2,16.9,12.5,-2.2802,-0.4579,0.135,2022-02-01 19:08:41
55,22,13.2,16.9,12.1,-2.3382,-0.4579,0.1791,2022-02-01 19:08:51
57.2,24.4,14.4,17.7,13.2,-2.257,-0.4579,0.0031,2022-02-01 19:09:01
55,22,13.2,16.9,12.1,-2.257,-0.4579,0.156,2022-02-01 19:09:11
55,22,13.2,16.9,12.1,-2.3034,-0.4579,0.1604,2022-02-01 19:09:21
55,22,13.2,16.9,12.1,-2.315,-0.4579,0.1446,2022-02-01 19:09:31
55,22,12.9,16.6,12.1,-2.3034,-0.459,0.1751,2022-02-01 19:09:41
55,22,12.9,16.6,12.1,-2.2686,-0.459,0.1507,2022-02-01 19:09:51
55,22,12.9,16.6,11.7,-2.3382,-0.459,0.1637,2022-02-01 19:10:01
55,22,12.9,16.6,12.1,-2.315,-0.4579,0.1672,2022-02-01 19:10:11
55,22,12.5,16,11.7,-2.3034,-0.4579,0.1385,2022-02-01 19:10:21
57.2,24.4,13.7,16.8,12.8,-2.3266,-0.4579,-0.0271,2022-02-01 19:10:31
55,22,12.9,16.6,11.7,-2.3266,-0.4579,0.1786,2022-02-01 19:10:41
55,22,12.9,16.6,12.1,-2.3034,-0.4579,0.1398,2022-02-01 19:10:51
55,22,13.2,16.9,12.5,-2.3382,-0.4579,0.1487,2022-02-01 19:11:01
55,22,13.2,16.9,12.5,-2.315,-0.4579,0.1586,2022-02-01 19:11:11
55,22,13.6,17.2,12.5,-2.3731,-0.4579,0.1586,2022-02-01 19:11:21
55,22,13.6,17.2,12.5,-2.3382,-0.4579,0.1865,2022-02-01 19:11:31
55,22,13.6,17.2,12.5,-2.3847,-0.4579,0.1657,2022-02-01 19:11:41
55,22,13.2,16.9,12.5,-2.3382,-0.4579,0.1746,2022-02-01 19:11:51
57.2,24.4,14.4,17.7,13.6,-2.4079,-0.459,-0.0053,2022-02-01 19:12:01
55,22,12.9,16.6,12.1,-2.315,-0.4579,0.1637,2022-02-01 19:12:11
55,22,12.9,16.6,12.1,-2.315,-0.459,0.1728,2022-02-01 19:12:21
55,22,12.9,16.6,12.1,-2.4079,-0.4579,0.1423,2022-02-01 19:12:31
55,22,12.9,16.6,12.1,-2.315,-0.4579,0.1593,2022-02-01 19:12:41
55,22,12.9,16.6,12.1,-2.3382,-0.4579,0.1543,2022-02-01 19:12:51
55,22,12.9,16.6,12.1,-2.3963,-0.4579,0.1459,2022-02-01 19:13:01
55,22,13.2,16.9,12.1,-2.3963,-0.4579,0.171,2022-02-01 19:13:11
55,22,12.9,16.6,11.7,-2.3499,-0.4579,0.1543,2022-02-01 19:13:21
57.2,24.4,14.4,17.7,13.2,-2.3266,-0.4579,0.0186,2022-02-01 19:13:31
55,22,13.2,16.9,12.5,-2.3847,-0.4579,0.1215,2022-02-01 19:13:41
55,22,12.9,16.6,12.1,-2.3266,-0.459,0.1659,2022-02-01 19:13:51
55,22,12.9,16.6,12.1,-2.3266,-0.459,0.1456,2022-02-01 19:14:01
55,22,12.5,16.3,11.7,-2.315,-0.459,0.2083,2022-02-01 19:14:11
55,22,12.9,16.6,11.7,-2.3266,-0.459,0.1505,2022-02-01 19:14:21
55,22,12.9,16.6,11.7,-2.4079,-0.4579,0.1708,2022-02-01 19:14:31
55,22,12.9,16.6,11.7,-2.3731,-0.4579,0.1738,2022-02-01 19:14:41
55,22,13.2,16.9,12.1,-2.3615,-0.4579,0.1677,2022-02-01 19:14:51
57.2,24.4,14.7,18,13.6,-2.3382,-0.4579,-0.0175,2022-02-01 19:15:01
55,22,13.6,17.2,12.5,-2.3499,-0.4579,0.1482,2022-02-01 19:15:11
55,22,13.6,17.2,12.5,-2.3499,-0.4579,0.1814,2022-02-01 19:15:21
55,22,13.6,17.2,12.5,-2.3382,-0.4579,0.1525,2022-02-01 19:15:31
55,22,13.6,17.2,12.5,-2.3963,-0.4579,0.1378,2022-02-01 19:15:41
55,22,13.2,16.9,12.1,-2.3615,-0.4579,0.1477,2022-02-01 19:15:51
55,22,13.2,16.9,12.5,-2.3847,-0.459,0.1685,2022-02-01 19:16:01
55,22,12.9,16.6,12.1,-2.3963,-0.4579,0.1657,2022-02-01 19:16:11
55,22,12.9,16.6,12.1,-2.3731,-0.4579,0.186,2022-02-01 19:16:21
57.2,24.4,14,17.4,13.2,-2.3731,-0.459,-0.001,2022-02-01 19:16:31
55,22,12.9,16.6,12.1,-2.3499,-0.4579,0.1588,2022-02-01 19:16:41
55,22,12.9,16.6,11.7,-2.4195,-0.459,0.1609,2022-02-01 19:16:51
55,22,12.9,16.6,12.1,-2.3963,-0.459,0.1652,2022-02-01 19:17:01
55,22,13.2,16.9,12.1,-2.3847,-0.4579,0.1517,2022-02-01 19:17:11
55,22,12.9,16.6,12.1,-2.4079,-0.459,0.1621,2022-02-01 19:17:21
55,22,12.9,16.6,12.1,-2.4543,-0.4579,0.1446,2022-02-01 19:17:31
55,22,12.9,16.6,12.1,-2.3847,-0.4579,0.1799,2022-02-01 19:17:41
55,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1583,2022-02-01 19:17:51
57.2,24.4,14.7,18,13.6,-2.3615,-0.4579,-0.0078,2022-02-01 19:18:01
55,22,13.2,16.9,12.1,-2.4659,-0.4579,0.168,2022-02-01 19:18:11
55,22,13.2,16.9,12.1,-2.4311,-0.4579,0.1606,2022-02-01 19:18:21
55,22,13.2,16.9,12.1,-2.4079,-0.4579,0.1416,2022-02-01 19:18:31
55,22,13.2,16.9,12.1,-2.4659,-0.4579,0.1363,2022-02-01 19:18:41
55,22,13.2,16.9,12.1,-2.4427,-0.459,0.1779,2022-02-01 19:18:51
55,22,12.9,16.6,11.7,-2.3847,-0.4579,0.1905,2022-02-01 19:19:01
55,22,12.9,16.6,12.1,-2.4195,-0.459,0.1418,2022-02-01 19:19:11
55,22,13.2,16.9,12.1,-2.4311,-0.459,0.1253,2022-02-01 19:19:21
57.2,24.4,14.4,17.7,13.2,-2.3499,-0.4579,0.0272,2022-02-01 19:19:31
55,22,13.2,16.9,12.5,-2.3382,-0.4579,0.15,2022-02-01 19:19:41
55,22,13.2,16.9,12.1,-2.4311,-0.4579,0.1337,2022-02-01 19:19:51
55,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1573,2022-02-01 19:20:01
55,22,13.2,16.9,12.1,-2.3963,-0.4579,0.1971,2022-02-01 19:20:11
55,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1751,2022-02-01 19:20:21
55,22,13.2,16.9,12.5,-2.3382,-0.4579,0.1492,2022-02-01 19:20:31
55,22,13.2,16.9,12.5,-2.4311,-0.4568,0.185,2022-02-01 19:20:41
55,22,13.2,16.9,12.5,-2.4543,-0.4579,0.1464,2022-02-01 19:20:51
57.2,24.4,14.4,17.7,13.2,-2.4079,-0.4579,0.0074,2022-02-01 19:21:01
55,22,13.2,16.9,12.1,-2.3499,-0.459,0.1581,2022-02-01 19:21:11
55,22,13.2,16.9,12.1,-2.3382,-0.459,0.1461,2022-02-01 19:21:21
55,22,13.6,17.2,12.5,-2.3499,-0.4579,0.1492,2022-02-01 19:21:31
55,22,13.2,16.9,12.1,-2.3499,-0.459,0.152,2022-02-01 19:21:41
55,22,13.2,16.9,12.5,-2.315,-0.4579,0.1637,2022-02-01 19:21:51
55,22,13.2,16.9,12.5,-2.315,-0.4579,0.1654,2022-02-01 19:22:01
55,22,12.9,16.6,11.7,-2.3266,-0.4579,0.1647,2022-02-01 19:22:11
55,22,13.2,16.9,12.5,-2.3847,-0.4579,0.1624,2022-02-01 19:22:21
57.2,24.4,14.4,17.7,13.6,-2.315,-0.4579,-0.0243,2022-02-01 19:22:31
55,22,13.6,17.2,12.5,-2.3963,-0.4579,0.185,2022-02-01 19:22:41
55,22,13.2,16.9,12.5,-2.3382,-0.4579,0.1598,2022-02-01 19:22:51
55,22,13.2,16.9,12.5,-2.3499,-0.4579,0.1286,2022-02-01 19:23:01
55,22,13.2,16.9,12.1,-2.3615,-0.4579,0.136,2022-02-01 19:23:11
55.1,22,13.2,16.9,12.1,-2.3847,-0.459,0.1566,2022-02-01 19:23:21
55.1,22,13.2,16.9,12.1,-2.3731,-0.4579,0.1578,2022-02-01 19:23:31
55,22,13.2,16.9,12.1,-2.3731,-0.4579,0.1489,2022-02-01 19:23:41
55.1,22,13.2,16.9,12.1,-2.3499,-0.459,0.1728,2022-02-01 19:23:51
57.2,24.4,14.7,18,13.6,-2.3499,-0.459,-0.0025,2022-02-01 19:24:01
55,22,13.6,17.2,12.5,-2.2802,-0.4579,0.1878,2022-02-01 19:24:11
55.1,22,13.6,17.2,12.5,-2.3266,-0.4579,0.172,2022-02-01 19:24:21
55,22,13.6,17.2,12.5,-2.3034,-0.4579,0.1631,2022-02-01 19:24:31
55,22,13.6,17.2,12.5,-2.2686,-0.4579,0.1558,2022-02-01 19:24:41
55,22,13.6,17.2,12.5,-2.257,-0.4579,0.1654,2022-02-01 19:24:51
55,22,13.6,17.2,12.5,-2.3266,-0.4579,0.1619,2022-02-01 19:25:01
55,22,13.2,16.9,12.1,-2.315,-0.4579,0.1347,2022-02-01 19:25:11
55.1,22,13.6,17.2,12.5,-2.3266,-0.4579,0.1307,2022-02-01 19:25:21
57.2,24.4,14.7,18,13.6,-2.4195,-0.459,-0.0025,2022-02-01 19:25:31
55.1,22,13.2,16.9,12.1,-2.315,-0.4579,0.1634,2022-02-01 19:25:41
55.1,22,13.2,16.9,12.1,-2.3266,-0.459,0.137,2022-02-01 19:25:51
55,22,13.2,16.9,12.1,-2.3499,-0.4579,0.1728,2022-02-01 19:26:01
55.1,22,13.6,17.2,12.5,-2.3731,-0.459,0.1862,2022-02-01 19:26:11
55.1,22,13.6,17.2,12.5,-2.4543,-0.4579,0.1431,2022-02-01 19:26:21
55.1,22,13.6,17.2,12.5,-2.4079,-0.4579,0.1682,2022-02-01 19:26:31
55,22,13.2,16.9,12.1,-2.4079,-0.4579,0.1883,2022-02-01 19:26:41
55.1,22,13.2,16.9,12.1,-2.3615,-0.4579,0.1598,2022-02-01 19:26:51
55.1,22,13.6,17.2,12.5,-2.4195,-0.4579,0.1548,2022-02-01 19:27:01
57.2,24.4,14.7,18,13.2,-2.3963,-0.4579,0.0211,2022-02-01 19:27:11
55.1,22,13.2,16.9,11.7,-2.3963,-0.4579,0.1571,2022-02-01 19:27:21
55,22,13.6,17.2,12.5,-2.4427,-0.4579,0.1682,2022-02-01 19:27:31
55,22,13.6,17.2,12.5,-2.3963,-0.4579,0.1408,2022-02-01 19:27:41
55.1,22,13.6,17.2,12.5,-2.4195,-0.4579,0.1566,2022-02-01 19:27:51
55,22,13.6,17.2,12.5,-2.4311,-0.459,0.184,2022-02-01 19:28:01
55,22,13.6,17.2,12.5,-2.4195,-0.4579,0.1538,2022-02-01 19:28:11
55,22,13.6,17.2,12.5,-2.4427,-0.459,0.1571,2022-02-01 19:28:21
55,22,13.2,16.9,12.1,-2.3499,-0.4579,0.1741,2022-02-01 19:28:31
57.2,24.3,14.7,18,13.2,-2.4195,-0.4579,-0.0116,2022-02-01 19:28:41
55,22,13.2,16.9,12.1,-2.4311,-0.4579,0.1928,2022-02-01 19:28:51
55,22,13.6,17.2,12.5,-2.4079,-0.4568,0.1411,2022-02-01 19:29:01
55,22,13.6,17.2,12.1,-2.3847,-0.4568,0.1568,2022-02-01 19:29:11
55,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1771,2022-02-01 19:29:21
55,22,13.2,16.9,12.1,-2.3963,-0.4579,0.171,2022-02-01 19:29:31
55,22,13.2,16.9,12.1,-2.4079,-0.4579,0.1786,2022-02-01 19:29:41
55,22,13.2,16.9,12.1,-2.3847,-0.4579,0.1649,2022-02-01 19:29:51
55,22,13.6,17.2,12.5,-2.4543,-0.4579,0.1271,2022-02-01 19:30:01
57.2,24.3,14.7,18,13.6,-2.4543,-0.4579,-0.0147,2022-02-01 19:30:11
55,22,13.6,17.2,12.1,-2.4427,-0.4579,0.1768,2022-02-01 19:30:21
55,22,13.6,17.2,12.5,-2.4195,-0.459,0.169,2022-02-01 19:30:31
55,22,13.6,17.2,12.5,-2.4079,-0.4579,0.1634,2022-02-01 19:30:41
55,22,13.2,16.9,12.1,-2.4427,-0.4579,0.1654,2022-02-01 19:30:51
54.9,22,13.2,16.9,12.1,-2.3615,-0.4579,0.1535,2022-02-01 19:31:01
54.9,22,13.2,16.9,12.1,-2.4079,-0.4579,0.1647,2022-02-01 19:31:11
54.9,22,13.2,16.9,12.5,-2.3499,-0.4579,0.1522,2022-02-01 19:31:21
54.9,22,12.8,16.5,12.1,-2.4079,-0.4579,0.1642,2022-02-01 19:31:31
57.1,24.3,14,17.4,12.8,-2.3499,-0.4579,-0.0015,2022-02-01 19:31:41
54.9,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1502,2022-02-01 19:31:51
54.9,22,13.2,16.9,12.1,-2.3731,-0.4579,0.1659,2022-02-01 19:32:01
54.9,22,13.2,16.9,12.1,-2.3731,-0.4579,0.1705,2022-02-01 19:32:11
54.9,22,13.2,16.9,12.1,-2.3266,-0.4579,0.1571,2022-02-01 19:32:21
54.9,22,13.2,16.9,12.1,-2.2918,-0.4579,0.1558,2022-02-01 19:32:31
54.9,22,13.2,16.9,12.1,-2.3499,-0.459,0.1768,2022-02-01 19:32:41
54.9,22,13.5,17.2,12.5,-2.3847,-0.4579,0.1454,2022-02-01 19:32:51
54.9,22,13.5,17.2,12.5,-2.3847,-0.459,0.1507,2022-02-01 19:33:01
57.1,24.3,14.3,17.7,13.2,-2.3615,-0.4579,-0.0091,2022-02-01 19:33:11
54.9,22,13.5,17.2,12.5,-2.4079,-0.4579,0.1598,2022-02-01 19:33:21
54.9,22,13.2,16.9,12.1,-2.3382,-0.459,0.138,2022-02-01 19:33:31
54.9,22,13.5,17.2,12.5,-2.3963,-0.4579,0.1489,2022-02-01 19:33:41
54.9,22,13.5,17.2,12.1,-2.3847,-0.4579,0.1682,2022-02-01 19:33:51
54.9,22,13.5,17.2,12.5,-2.3731,-0.4579,0.1786,2022-02-01 19:34:01
54.9,22,13.5,17.2,12.5,-2.3034,-0.4579,0.1578,2022-02-01 19:34:11
54.9,22,13.5,17.2,12.5,-2.3963,-0.4579,0.1675,2022-02-01 19:34:21
54.9,22,13.5,17.2,12.5,-2.3034,-0.4579,0.1396,2022-02-01 19:34:31
57.1,24.3,14.7,18,13.6,-2.4195,-0.4579,0.0155,2022-02-01 19:34:41
54.9,22,13.5,17.2,12.5,-2.3266,-0.459,0.155,2022-02-01 19:34:51
54.9,22,13.5,17.5,12.5,-2.3382,-0.459,0.1525,2022-02-01 19:35:01
54.9,22,13.2,16.9,12.5,-2.315,-0.4579,0.1982,2022-02-01 19:35:11
54.9,22,13.5,17.2,12.5,-2.3731,-0.4579,0.1604,2022-02-01 19:35:21
54.9,22,13.2,16.9,12.5,-2.3847,-0.4579,0.1984,2022-02-01 19:35:31
54.9,22,13.2,16.9,12.5,-2.3847,-0.4579,0.1606,2022-02-01 19:35:41
54.9,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1449,2022-02-01 19:35:51
54.9,22,13.2,16.9,11.6,-2.4079,-0.4579,0.1578,2022-02-01 19:36:01
57.1,24.3,14.3,17.7,13.2,-2.4079,-0.4568,0.0021,2022-02-01 19:36:11
54.9,22,13.2,16.9,11.6,-2.3963,-0.4579,0.1472,2022-02-01 19:36:21
54.9,22,13.2,16.9,12.1,-2.4195,-0.4568,0.1736,2022-02-01 19:36:31
54.9,22,13.2,16.9,12.1,-2.3731,-0.4579,0.1533,2022-02-01 19:36:41
54.9,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1736,2022-02-01 19:36:51
54.9,22,13.2,16.9,12.1,-2.3847,-0.4579,0.153,2022-02-01 19:37:01
54.9,22,13.2,16.9,12.5,-2.3963,-0.4579,0.1807,2022-02-01 19:37:11
54.9,22,13.2,16.9,12.5,-2.4079,-0.4579,0.1454,2022-02-01 19:37:21
54.9,22,13.2,16.9,12.5,-2.4195,-0.459,0.1801,2022-02-01 19:37:31
57.1,24.3,14.3,17.7,13.2,-2.4311,-0.459,0.0087,2022-02-01 19:37:41
54.9,22,13.2,16.9,12.5,-2.4195,-0.4579,0.1687,2022-02-01 19:37:51
54.9,22,13.2,16.9,12.5,-2.3731,-0.4579,0.1609,2022-02-01 19:38:01
54.9,22,13.2,16.9,12.5,-2.4311,-0.4579,0.1426,2022-02-01 19:38:11
54.9,22,12.8,16.5,12.1,-2.315,-0.4579,0.1672,2022-02-01 19:38:21
54.9,22,13.2,16.9,12.1,-2.3499,-0.4579,0.1598,2022-02-01 19:38:31
54.9,22,13.2,16.9,12.1,-2.3499,-0.4579,0.1314,2022-02-01 19:38:41
54.9,22,12.8,16.5,12.1,-2.4659,-0.4579,0.154,2022-02-01 19:38:51
54.8,21.9,12.8,16.5,12,-2.4311,-0.4579,0.1596,2022-02-01 19:39:01
57.1,24.2,14,17.4,12.7,-2.4659,-0.4579,0.0089,2022-02-01 19:39:11
54.8,22,12.8,16.5,11.6,-2.4195,-0.4579,0.1634,2022-02-01 19:39:21
54.8,22,12.8,16.5,12.1,-2.5007,-0.4579,0.1677,2022-02-01 19:39:31
54.8,22,12.8,16.5,11.6,-2.4079,-0.4579,0.1573,2022-02-01 19:39:41
54.9,22,13.2,16.9,12.5,-2.4311,-0.459,0.1418,2022-02-01 19:39:51
54.8,22,13.2,16.9,12.1,-2.5007,-0.459,0.1675,2022-02-01 19:40:01
54.8,22,13.2,16.9,12.1,-2.3847,-0.4579,0.1796,2022-02-01 19:40:11
54.8,22,13.2,16.9,12.1,-2.4195,-0.4579,0.1614,2022-02-01 19:40:21
54.8,22,13.2,16.9,12.5,-2.3963,-0.4579,0.1667,2022-02-01 19:40:31
57.1,24.3,14.3,17.7,13.2,-2.4079,-0.4568,-0.0139,2022-02-01 19:40:41
54.8,22,13.2,16.9,12.1,-2.4079,-0.4579,0.1657,2022-02-01 19:40:51
54.8,22,12.8,16.5,11.6,-2.3847,-0.4579,0.1299,2022-02-01 19:41:01
54.8,22,12.8,16.5,11.6,-2.4311,-0.4579,0.1332,2022-02-01 19:41:11
54.8,22,12.5,15.9,11.6,-2.4311,-0.4579,0.1271,2022-02-01 19:41:21
54.8,22,12.8,16.5,11.6,-2.4659,-0.4579,0.1604,2022-02-01 19:41:31
54.7,22,12.5,15.9,11.2,-2.4311,-0.4579,0.1598,2022-02-01 19:41:41
54.8,22,12.5,15.9,11.2,-2.5007,-0.4579,0.152,2022-02-01 19:41:51
54.7,22,12.8,16.5,12,-2.4427,-0.4579,0.1487,2022-02-01 19:42:01
54.7,22,12.8,16.5,12,-2.4195,-0.4579,0.168,2022-02-01 19:42:11
57,24.3,14,17.4,13.2,-2.4195,-0.459,-0.001,2022-02-01 19:42:21
54.7,22,13.2,16.9,12,-2.4891,-0.4579,0.1368,2022-02-01 19:42:31
54.7,22,13.2,16.9,12,-2.5007,-0.4579,0.1553,2022-02-01 19:42:41
54.7,22,13.2,16.9,12,-2.5123,-0.4579,0.1487,2022-02-01 19:42:51
54.7,22,13.2,16.9,12,-2.4775,-0.4579,0.1654,2022-02-01 19:43:01
54.7,22,13.2,16.9,12,-2.4659,-0.4579,0.1621,2022-02-01 19:43:11
54.7,21.9,13.1,16.8,12,-2.4659,-0.4579,0.1525,2022-02-01 19:43:21
54.7,22,13.2,16.9,12,-2.4079,-0.4579,0.1489,2022-02-01 19:43:31
54.7,21.9,13.1,16.8,12,-2.4311,-0.4579,0.17,2022-02-01 19:43:41
57,24.2,14.3,17.7,13.1,-2.4079,-0.4579,0.0013,2022-02-01 19:43:51
54.7,21.9,12.8,16.5,12,-2.4543,-0.4579,0.1558,2022-02-01 19:44:01
54.7,21.9,12.8,16.5,12,-2.5355,-0.459,0.1715,2022-02-01 19:44:11
54.7,22,12.8,16.5,12,-2.4427,-0.4579,0.1487,2022-02-01 19:44:21
54.7,21.9,12.8,16.5,12,-2.4543,-0.4579,0.1604,2022-02-01 19:44:31
54.7,22,12.8,16.5,12,-2.4311,-0.4579,0.167,2022-02-01 19:44:41
54.7,21.9,12.4,15.9,11.6,-2.4427,-0.4579,0.1667,2022-02-01 19:44:51
54.7,21.9,12.8,16.5,12,-2.4775,-0.4579,0.1725,2022-02-01 19:45:01
54.7,21.9,12.8,16.5,12,-2.4659,-0.4579,0.1591,2022-02-01 19:45:11
57,24.2,13.9,17.4,13.1,-2.4195,-0.4579,0.0247,2022-02-01 19:45:21
54.7,21.9,12.8,16.5,12,-2.3963,-0.4579,0.139,2022-02-01 19:45:31
54.7,21.9,12.8,16.5,12,-2.4659,-0.4579,0.1429,2022-02-01 19:45:41
54.7,21.9,12.8,16.5,11.6,-2.5239,-0.459,0.1624,2022-02-01 19:45:51
54.7,21.9,12.8,16.5,11.6,-2.4079,-0.4579,0.1505,2022-02-01 19:46:01
54.7,21.9,12.8,16.5,11.6,-2.4427,-0.4579,0.1822,2022-02-01 19:46:11
54.7,21.9,12.8,16.5,11.6,-2.4079,-0.4579,0.1756,2022-02-01 19:46:21
54.7,21.9,12.8,16.5,11.6,-2.4659,-0.459,0.1799,2022-02-01 19:46:31
54.7,22,12.8,16.5,11.6,-2.3499,-0.4579,0.1791,2022-02-01 19:46:41
57,24.3,14,17.4,13.2,-2.4311,-0.4579,-0.0096,2022-02-01 19:46:51
54.7,21.9,12.8,16.5,11.6,-2.4659,-0.459,0.17,2022-02-01 19:47:01
54.7,21.9,12.8,16.5,11.6,-2.4195,-0.4579,0.1477,2022-02-01 19:47:11
54.7,22,12.8,16.5,11.6,-2.4891,-0.4579,0.1715,2022-02-01 19:47:21
54.7,21.9,13.1,16.8,12,-2.4543,-0.4579,0.1406,2022-02-01 19:47:31
54.7,21.9,13.1,16.8,12.4,-2.3847,-0.4568,0.1507,2022-02-01 19:47:41
54.7,21.9,13.1,16.8,12,-2.3963,-0.4568,0.1385,2022-02-01 19:47:51
54.7,21.9,13.1,16.8,12,-2.4195,-0.4579,0.1619,2022-02-01 19:48:01
54.7,21.9,13.1,16.8,12,-2.3731,-0.4579,0.1748,2022-02-01 19:48:11
54.8,22,13.2,16.9,12,-2.4659,-0.4579,0.1238,2022-02-01 19:48:21
57.1,24.3,14.3,17.7,13.6,-2.4543,-0.4579,-0.0187,2022-02-01 19:48:31
54.7,21.9,13.1,16.8,12,-2.4427,-0.4579,0.1484,2022-02-01 19:48:41
54.8,21.9,13.1,16.8,12.4,-2.4195,-0.4579,0.152,2022-02-01 19:48:51
54.7,21.9,13.1,16.8,12.4,-2.3499,-0.4579,0.1568,2022-02-01 19:49:01
54.7,21.9,13.1,16.8,12,-2.4311,-0.4579,0.1629,2022-02-01 19:49:11
54.7,21.9,13.1,16.8,12,-2.4195,-0.4579,0.1644,2022-02-01 19:49:21
54.8,21.9,12.8,16.5,12,-2.4079,-0.459,0.1583,2022-02-01 19:49:31
54.7,21.9,12.8,16.5,12,-2.4775,-0.4579,0.1639,2022-02-01 19:49:41
54.7,21.9,12.8,16.5,12,-2.4079,-0.4579,0.1685,2022-02-01 19:49:51
57,24.2,14,17.4,13.1,-2.4311,-0.4579,0.011,2022-02-01 19:50:01
54.7,21.9,12.8,16.5,11.6,-2.4659,-0.4579,0.1456,2022-02-01 19:50:11
54.7,21.9,12.4,15.9,11.2,-2.4079,-0.4579,0.151,2022-02-01 19:50:21
54.7,21.9,12.8,16.5,12,-2.4311,-0.4579,0.1576,2022-02-01 19:50:31
54.8,21.9,12.8,16.5,12,-2.4079,-0.4579,0.1753,2022-02-01 19:50:41
54.8,21.9,12.8,16.5,11.6,-2.4195,-0.4579,0.1588,2022-02-01 19:50:51
54.8,21.9,12.8,16.5,11.6,-2.4427,-0.4579,0.1492,2022-02-01 19:51:01
54.8,21.9,12.8,16.5,12,-2.4311,-0.459,0.1657,2022-02-01 19:51:11
54.8,21.9,12.8,16.5,12,-2.4543,-0.459,0.1857,2022-02-01 19:51:21
57.1,24.2,14.3,17.7,13.2,-2.4775,-0.4579,0.0117,2022-02-01 19:51:31
54.8,21.9,13.1,16.8,12.4,-2.4543,-0.4579,0.1413,2022-02-01 19:51:41
54.8,21.9,13.1,16.8,12.4,-2.4427,-0.459,0.1469,2022-02-01 19:51:51
54.8,21.9,13.1,16.8,12.4,-2.4775,-0.4579,0.1571,2022-02-01 19:52:01
54.8,21.9,13.1,16.8,12,-2.4659,-0.4579,0.1467,2022-02-01 19:52:11
54.8,21.9,13.1,16.8,12,-2.3847,-0.4579,0.1527,2022-02-01 19:52:21
54.8,21.9,12.8,16.5,12,-2.4079,-0.4579,0.1829,2022-02-01 19:52:31
54.8,21.9,12.8,16.5,12,-2.3615,-0.4579,0.1297,2022-02-01 19:52:41
54.8,21.9,12.8,16.5,11.6,-2.3847,-0.4579,0.1768,2022-02-01 19:52:51
57.1,24.2,14,17.4,13.2,-2.3847,-0.4579,0.0069,2022-02-01 19:53:01
