humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,datetime
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5332,2022-02-02 21:55:21
65,19.7,9.7,11.5,9,-2.6632,-0.4746,1.5401,2022-02-02 21:55:31
65,19.7,9.7,11.5,9,-2.6632,-0.4746,1.5272,2022-02-02 21:55:41
65,19.7,9.7,11.5,9,-2.6516,-0.4746,1.5345,2022-02-02 21:55:51
65,19.7,9.7,11.5,9,-2.6516,-0.4735,1.5606,2022-02-02 21:56:01
62.7,22.5,10.2,12.5,9.5,-2.6516,-0.4735,1.5525,2022-02-02 21:56:11
65,19.7,9.7,11.5,9,-2.6516,-0.4735,1.5708,2022-02-02 21:56:21
65,19.7,9.7,11.5,9,-2.6516,-0.4746,1.5749,2022-02-02 21:56:31
65,19.7,9.3,11.2,8.6,-2.6632,-0.4735,1.5535,2022-02-02 21:56:41
65,19.7,9.3,11.2,8.6,-2.6632,-0.4746,1.534,2022-02-02 21:56:51
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5619,2022-02-02 21:57:01
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5906,2022-02-02 21:57:11
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5624,2022-02-02 21:57:21
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5485,2022-02-02 21:57:31
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.55,2022-02-02 21:57:41
62.7,22.5,9.8,12.2,9.1,-2.6516,-0.4746,1.5513,2022-02-02 21:57:51
65,19.7,9.3,11.2,8.6,-2.6632,-0.4735,1.5695,2022-02-02 21:58:01
65,19.7,9.3,11.2,8.6,-2.6748,-0.4735,1.5665,2022-02-02 21:58:11
65,19.7,9.3,11.2,8.6,-2.6632,-0.4746,1.5599,2022-02-02 21:58:21
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.548,2022-02-02 21:58:31
65,19.7,9.7,11.5,9,-2.6864,-0.4746,1.5193,2022-02-02 21:58:41
65,19.7,9.7,11.5,9,-2.6748,-0.4746,1.5477,2022-02-02 21:58:51
65,19.7,9.7,11.5,9,-2.6748,-0.4746,1.584,2022-02-02 21:59:01
65,19.7,9.7,11.5,9,-2.6632,-0.4746,1.5647,2022-02-02 21:59:11
65,19.7,9.3,11.2,8.6,-2.6748,-0.4735,1.5317,2022-02-02 21:59:21
62.7,22.5,9.8,12.2,9.1,-2.6632,-0.4746,1.5581,2022-02-02 21:59:31
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5505,2022-02-02 21:59:41
65,19.7,9.3,11.2,8.6,-2.6864,-0.4746,1.516,2022-02-02 21:59:51
65,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5698,2022-02-02 22:00:01
65,19.7,9.3,11.2,8.6,-2.6864,-0.4746,1.5277,2022-02-02 22:00:11
65,19.7,9.3,11.2,8.6,-2.6864,-0.4746,1.5355,2022-02-02 22:00:21
64.9,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5533,2022-02-02 22:00:31
64.9,19.7,9.3,11.2,8.6,-2.6748,-0.4735,1.5462,2022-02-02 22:00:41
64.9,19.7,9.3,11.2,8.6,-2.6748,-0.4735,1.5335,2022-02-02 22:00:51
64.9,19.7,9.3,11.2,8.6,-2.6748,-0.4746,1.5655,2022-02-02 22:01:01
62.7,22.5,10.2,12.5,9.5,-2.6748,-0.4735,1.5261,2022-02-02 22:01:11
64.9,19.7,9.3,11.2,8.6,-2.6864,-0.4746,1.5345,2022-02-02 22:01:21
64.9,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.532,2022-02-02 22:01:31
64.9,19.7,9.6,11.5,9,-2.698,-0.4746,1.5297,2022-02-02 22:01:41
65,19.7,9.7,11.5,9,-2.698,-0.4746,1.5269,2022-02-02 22:01:51
64.9,19.7,9.6,11.5,9,-2.6864,-0.4746,1.5315,2022-02-02 22:02:01
64.9,19.7,9.6,11.5,9,-2.6864,-0.4746,1.5254,2022-02-02 22:02:11
64.9,19.7,9.6,11.5,9,-2.6864,-0.4735,1.5568,2022-02-02 22:02:21
64.9,19.7,9.6,11.5,9,-2.6864,-0.4735,1.5817,2022-02-02 22:02:31
65,19.7,9.7,11.5,9,-2.698,-0.4735,1.57,2022-02-02 22:02:41
62.7,22.5,10.2,12.5,9.5,-2.698,-0.4746,1.5175,2022-02-02 22:02:51
65,19.7,9.7,11.5,9,-2.698,-0.4746,1.5168,2022-02-02 22:03:01
65,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.565,2022-02-02 22:03:11
65,19.7,9.7,11.5,9,-2.698,-0.4746,1.5424,2022-02-02 22:03:21
65,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.5284,2022-02-02 22:03:31
65,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.5442,2022-02-02 22:03:41
65,19.7,9,10.9,8.2,-2.698,-0.4735,1.519,2022-02-02 22:03:51
65,19.7,9,10.9,8.2,-2.6864,-0.4735,1.5835,2022-02-02 22:04:01
65,19.7,9,10.9,8.2,-2.698,-0.4735,1.535,2022-02-02 22:04:11
65,19.7,9,10.9,8.2,-2.7096,-0.4746,1.5145,2022-02-02 22:04:21
62.7,22.5,9.8,12.2,9.1,-2.7096,-0.4746,1.5396,2022-02-02 22:04:31
65,19.7,9.3,11.2,8.6,-2.7096,-0.4746,1.5754,2022-02-02 22:04:41
65,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.537,2022-02-02 22:04:51
65,19.7,9,10.9,8.2,-2.7096,-0.4746,1.5601,2022-02-02 22:05:01
65,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.5837,2022-02-02 22:05:11
65,19.7,9,10.9,8.2,-2.698,-0.4735,1.5216,2022-02-02 22:05:21
65,19.7,9,10.9,8.2,-2.698,-0.4735,1.5261,2022-02-02 22:05:31
65,19.7,9,10.9,8.2,-2.698,-0.4735,1.5652,2022-02-02 22:05:41
65,19.7,9.3,11.2,8.6,-2.698,-0.4735,1.5175,2022-02-02 22:05:51
65,19.7,9.3,11.2,8.6,-2.7096,-0.4746,1.5416,2022-02-02 22:06:01
62.7,22.5,9.8,12.2,9.1,-2.7096,-0.4746,1.5393,2022-02-02 22:06:11
65,19.7,9,10.9,8.2,-2.7096,-0.4746,1.5421,2022-02-02 22:06:21
65,19.7,9,10.9,8.2,-2.7096,-0.4746,1.5906,2022-02-02 22:06:31
65,19.7,9,10.9,8.2,-2.698,-0.4746,1.5708,2022-02-02 22:06:41
65,19.7,9,10.9,8.2,-2.698,-0.4735,1.5233,2022-02-02 22:06:51
65,19.7,9.3,11.2,8.6,-2.698,-0.4735,1.5005,2022-02-02 22:07:01
65,19.7,9.3,11.2,8.6,-2.7096,-0.4735,1.5657,2022-02-02 22:07:11
65,19.7,9.7,11.5,9,-2.698,-0.4746,1.5439,2022-02-02 22:07:21
64.9,19.6,9.6,11.5,9,-2.698,-0.4746,1.5259,2022-02-02 22:07:31
62.7,22.4,10.2,12.5,9.5,-2.698,-0.4735,1.5322,2022-02-02 22:07:41
65,19.6,9.6,11.5,9,-2.7212,-0.4746,1.5388,2022-02-02 22:07:51
65,19.7,9.3,11.2,8.6,-2.7096,-0.4746,1.5784,2022-02-02 22:08:01
64.9,19.6,9.3,11.2,8.6,-2.698,-0.4746,1.5705,2022-02-02 22:08:11
65,19.6,9.3,11.2,8.6,-2.698,-0.4746,1.536,2022-02-02 22:08:21
65,19.7,9,10.9,8.2,-2.7096,-0.4735,1.5708,2022-02-02 22:08:31
65,19.6,8.9,10.9,8.2,-2.698,-0.4735,1.5553,2022-02-02 22:08:41
65,19.6,8.9,10.9,8.2,-2.7096,-0.4735,1.5581,2022-02-02 22:08:51
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5579,2022-02-02 22:09:01
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5355,2022-02-02 22:09:11
62.7,22.4,9.8,12.1,9,-2.7096,-0.4746,1.5617,2022-02-02 22:09:21
65,19.7,9.3,11.2,8.6,-2.7096,-0.4746,1.5383,2022-02-02 22:09:31
65,19.7,9.3,11.2,8.6,-2.698,-0.4746,1.5546,2022-02-02 22:09:41
65,19.6,9.3,11.2,8.6,-2.698,-0.4735,1.5424,2022-02-02 22:09:51
65,19.6,9.3,11.2,8.6,-2.698,-0.4746,1.4985,2022-02-02 22:10:01
65,19.6,8.9,10.9,8.2,-2.698,-0.4746,1.5368,2022-02-02 22:10:11
65,19.6,8.9,10.9,8.2,-2.7096,-0.4735,1.5305,2022-02-02 22:10:21
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5315,2022-02-02 22:10:31
65,19.6,8.6,10.5,8.2,-2.7096,-0.4746,1.5556,2022-02-02 22:10:41
65,19.6,8.6,10.5,8.2,-2.7096,-0.4746,1.5419,2022-02-02 22:10:51
62.7,22.4,9.1,11.5,8.6,-2.7096,-0.4746,1.5477,2022-02-02 22:11:01
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5513,2022-02-02 22:11:11
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.55,2022-02-02 22:11:21
65,19.6,8.9,10.9,8.2,-2.698,-0.4735,1.5518,2022-02-02 22:11:31
65,19.6,8.9,10.9,8.2,-2.698,-0.4735,1.531,2022-02-02 22:11:41
65,19.6,8.9,10.9,8.2,-2.698,-0.4735,1.5601,2022-02-02 22:11:51
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5804,2022-02-02 22:12:01
64.9,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5365,2022-02-02 22:12:11
64.9,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5662,2022-02-02 22:12:21
64.9,19.6,8.9,10.9,8.2,-2.7212,-0.4746,1.4992,2022-02-02 22:12:31
62.7,22.4,9.8,12.1,9,-2.698,-0.4746,1.532,2022-02-02 22:12:41
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5429,2022-02-02 22:12:51
64.9,19.6,9.3,11.2,8.6,-2.698,-0.4735,1.4967,2022-02-02 22:13:01
64.9,19.6,9.3,11.2,8.6,-2.6864,-0.4735,1.5459,2022-02-02 22:13:11
65,19.6,9.3,11.2,8.6,-2.698,-0.4735,1.5622,2022-02-02 22:13:21
65,19.6,9.3,11.2,8.6,-2.7096,-0.4735,1.5206,2022-02-02 22:13:31
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5221,2022-02-02 22:13:41
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5685,2022-02-02 22:13:51
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5188,2022-02-02 22:14:01
65,19.6,9.3,11.2,8.6,-2.698,-0.4746,1.5325,2022-02-02 22:14:11
62.7,22.4,9.8,12.1,9,-2.698,-0.4746,1.549,2022-02-02 22:14:21
65,19.6,9.3,11.2,8.6,-2.698,-0.4746,1.5251,2022-02-02 22:14:31
65,19.6,9.3,11.2,8.6,-2.698,-0.4735,1.5368,2022-02-02 22:14:41
64.9,19.6,9.3,11.2,8.6,-2.698,-0.4735,1.5637,2022-02-02 22:14:51
65,19.6,9.6,11.5,9,-2.698,-0.4735,1.5573,2022-02-02 22:15:01
65,19.6,9.6,11.5,9,-2.7096,-0.4746,1.5327,2022-02-02 22:15:11
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5477,2022-02-02 22:15:21
64.9,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5634,2022-02-02 22:15:31
65,19.6,9.6,11.5,9,-2.7096,-0.4746,1.551,2022-02-02 22:15:41
64.9,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5586,2022-02-02 22:15:51
62.7,22.4,9.8,12.1,9,-2.698,-0.4746,1.5287,2022-02-02 22:16:01
65,19.6,9.6,11.5,9,-2.698,-0.4735,1.5381,2022-02-02 22:16:11
64.9,19.6,9.6,11.5,9,-2.698,-0.4746,1.5492,2022-02-02 22:16:21
65,19.6,9.6,11.5,9,-2.7096,-0.4735,1.5236,2022-02-02 22:16:31
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.57,2022-02-02 22:16:41
64.9,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5307,2022-02-02 22:16:51
64.9,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5391,2022-02-02 22:17:01
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.534,2022-02-02 22:17:11
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.5368,2022-02-02 22:17:21
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.534,2022-02-02 22:17:31
62.7,22.4,9.5,11.8,8.6,-2.7096,-0.4746,1.5058,2022-02-02 22:17:41
64.9,19.6,8.9,10.9,8.2,-2.7096,-0.4735,1.571,2022-02-02 22:17:51
65,19.6,8.9,10.9,8.2,-2.7096,-0.4746,1.553,2022-02-02 22:18:01
65,19.6,8.9,10.9,8.2,-2.7328,-0.4735,1.5183,2022-02-02 22:18:11
64.9,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5378,2022-02-02 22:18:21
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5162,2022-02-02 22:18:31
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5254,2022-02-02 22:18:41
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5571,2022-02-02 22:18:51
65,19.6,9.3,11.2,8.6,-2.7096,-0.4746,1.5005,2022-02-02 22:19:01
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5718,2022-02-02 22:19:11
62.7,22.4,9.8,12.1,9,-2.7212,-0.4735,1.5515,2022-02-02 22:19:21
65,19.6,9.3,11.2,8.6,-2.7096,-0.4735,1.5449,2022-02-02 22:19:31
64.9,19.6,9.6,11.5,9,-2.7212,-0.4746,1.4921,2022-02-02 22:19:41
64.9,19.6,9.3,11.2,8.6,-2.7328,-0.4746,1.5576,2022-02-02 22:19:51
64.9,19.6,8.9,10.9,8.2,-2.7212,-0.4746,1.5497,2022-02-02 22:20:01
64.9,19.6,8.9,10.9,8.2,-2.7212,-0.4746,1.5317,2022-02-02 22:20:11
64.9,19.6,8.9,10.9,8.2,-2.7212,-0.4746,1.5442,2022-02-02 22:20:21
64.9,19.5,8.9,10.8,8.2,-2.7096,-0.4746,1.5525,2022-02-02 22:20:31
65,19.6,8.9,10.9,8.2,-2.7212,-0.4735,1.5089,2022-02-02 22:20:41
64.9,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.518,2022-02-02 22:20:51
62.7,22.4,9.8,12.1,9,-2.7212,-0.4735,1.5424,2022-02-02 22:21:01
65,19.6,9.3,11.2,8.6,-2.7328,-0.4735,1.5246,2022-02-02 22:21:11
65,19.6,9.3,11.2,8.6,-2.7328,-0.4746,1.5677,2022-02-02 22:21:21
65,19.6,9.3,11.2,8.6,-2.7328,-0.4746,1.5624,2022-02-02 22:21:31
64.9,19.5,9.2,11.1,8.6,-2.7444,-0.4746,1.5147,2022-02-02 22:21:41
65,19.6,9.3,11.2,8.6,-2.7328,-0.4746,1.5632,2022-02-02 22:21:51
65,19.5,9.3,11.1,8.6,-2.7328,-0.4746,1.571,2022-02-02 22:22:01
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.5365,2022-02-02 22:22:11
64.9,19.5,9.2,11.1,8.6,-2.7212,-0.4746,1.5406,2022-02-02 22:22:21
65,19.6,9.3,11.2,8.6,-2.7212,-0.4746,1.554,2022-02-02 22:22:31
62.7,22.4,9.8,12.1,9,-2.7444,-0.4735,1.5363,2022-02-02 22:22:41
65,19.5,9.3,11.1,8.6,-2.7328,-0.4746,1.5538,2022-02-02 22:22:51
64.9,19.5,9.2,11.1,8.6,-2.7444,-0.4746,1.5553,2022-02-02 22:23:01
65,19.6,9.3,11.2,8.6,-2.7328,-0.4735,1.5376,2022-02-02 22:23:11
65,19.6,9.3,11.2,8.6,-2.7328,-0.4746,1.5551,2022-02-02 22:23:21
64.9,19.5,9.2,11.1,8.6,-2.7444,-0.4746,1.5974,2022-02-02 22:23:31
65,19.5,9.3,11.1,8.6,-2.7328,-0.4746,1.5292,2022-02-02 22:23:41
64.9,19.5,9.2,11.1,8.6,-2.7328,-0.4746,1.5299,2022-02-02 22:23:51
64.9,19.5,9.2,11.1,8.6,-2.7328,-0.4735,1.5627,2022-02-02 22:24:01
64.9,19.5,9.2,11.1,8.6,-2.7328,-0.4735,1.5091,2022-02-02 22:24:11
62.7,22.4,9.8,12.1,9,-2.7444,-0.4746,1.5236,2022-02-02 22:24:21
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5523,2022-02-02 22:24:31
65,19.6,8.9,10.9,8.2,-2.7444,-0.4746,1.532,2022-02-02 22:24:41
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5236,2022-02-02 22:24:51
64.9,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5485,2022-02-02 22:25:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5627,2022-02-02 22:25:11
64.9,19.5,8.9,10.8,8.2,-2.7328,-0.4746,1.5396,2022-02-02 22:25:21
64.9,19.5,9.2,11.1,8.6,-2.7328,-0.4735,1.5152,2022-02-02 22:25:31
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.5726,2022-02-02 22:25:41
62.7,22.4,9.8,12.1,9,-2.7444,-0.4746,1.5079,2022-02-02 22:25:51
65,19.5,9.3,11.1,8.6,-2.756,-0.4746,1.535,2022-02-02 22:26:01
64.9,19.5,9.2,11.1,8.6,-2.7444,-0.4746,1.5183,2022-02-02 22:26:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5665,2022-02-02 22:26:21
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.5081,2022-02-02 22:26:31
64.9,19.5,8.9,10.8,8.2,-2.7328,-0.4746,1.5546,2022-02-02 22:26:41
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5036,2022-02-02 22:26:51
64.9,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5254,2022-02-02 22:27:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5282,2022-02-02 22:27:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4735,1.5114,2022-02-02 22:27:21
62.7,22.4,9.4,11.8,8.6,-2.7444,-0.4746,1.5358,2022-02-02 22:27:31
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5528,2022-02-02 22:27:41
65,19.5,8.9,10.8,8.2,-2.7676,-0.4746,1.5431,2022-02-02 22:27:51
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5206,2022-02-02 22:28:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.554,2022-02-02 22:28:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.497,2022-02-02 22:28:21
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5046,2022-02-02 22:28:31
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5107,2022-02-02 22:28:41
65,19.5,8.9,10.8,8.2,-2.756,-0.4735,1.5048,2022-02-02 22:28:51
62.7,22.4,9.4,11.8,8.6,-2.756,-0.4746,1.5325,2022-02-02 22:29:01
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5444,2022-02-02 22:29:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5667,2022-02-02 22:29:21
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.535,2022-02-02 22:29:31
65,19.5,9.3,11.1,8.6,-2.756,-0.4746,1.514,2022-02-02 22:29:41
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.535,2022-02-02 22:29:51
65,19.5,9.3,11.1,8.6,-2.7444,-0.4735,1.5239,2022-02-02 22:30:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5497,2022-02-02 22:30:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5505,2022-02-02 22:30:21
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5025,2022-02-02 22:30:31
62.7,22.4,9.4,11.8,8.6,-2.756,-0.4746,1.5254,2022-02-02 22:30:41
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5513,2022-02-02 22:30:51
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5538,2022-02-02 22:31:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5315,2022-02-02 22:31:41
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5464,2022-02-02 22:31:51
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5507,2022-02-02 22:32:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5492,2022-02-02 22:32:11
62.7,22.4,9.4,11.8,8.6,-2.756,-0.4746,1.5211,2022-02-02 22:32:21
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5322,2022-02-02 22:32:31
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.5195,2022-02-02 22:32:41
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.5312,2022-02-02 22:32:51
65,19.5,9.3,11.1,8.6,-2.7444,-0.4735,1.5543,2022-02-02 22:33:01
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5292,2022-02-02 22:33:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5581,2022-02-02 22:33:21
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.531,2022-02-02 22:33:31
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.499,2022-02-02 22:33:41
62.8,22.4,9.5,11.8,8.6,-2.756,-0.4746,1.5096,2022-02-02 22:33:51
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5325,2022-02-02 22:34:01
65,19.5,8.6,10.5,8.2,-2.7444,-0.4746,1.5282,2022-02-02 22:34:11
65,19.5,8.6,10.5,8.2,-2.7444,-0.4746,1.5188,2022-02-02 22:34:21
65,19.5,8.6,10.5,8.2,-2.7444,-0.4735,1.5256,2022-02-02 22:34:31
65,19.5,8.9,10.8,8.2,-2.756,-0.4735,1.5401,2022-02-02 22:34:41
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5365,2022-02-02 22:34:51
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.4972,2022-02-02 22:35:01
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.515,2022-02-02 22:35:11
65,19.5,8.9,10.8,8.2,-2.756,-0.4746,1.5325,2022-02-02 22:35:21
62.8,22.4,9.5,11.8,8.6,-2.756,-0.4746,1.5403,2022-02-02 22:35:31
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5388,2022-02-02 22:35:41
65,19.5,8.9,10.8,8.2,-2.7444,-0.4746,1.5127,2022-02-02 22:35:51
65,19.5,8.9,10.8,8.2,-2.7328,-0.4735,1.4881,2022-02-02 22:36:01
65,19.5,8.9,10.8,8.2,-2.7328,-0.4735,1.5452,2022-02-02 22:36:11
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5117,2022-02-02 22:36:21
65,19.5,8.9,10.8,8.2,-2.7444,-0.4735,1.5518,2022-02-02 22:36:31
64.9,19.4,8.9,10.8,8.1,-2.756,-0.4746,1.5436,2022-02-02 22:36:41
65,19.4,9.2,11.1,8.6,-2.756,-0.4746,1.5152,2022-02-02 22:36:51
62.7,22.3,9.8,12.1,9,-2.756,-0.4746,1.5048,2022-02-02 22:37:01
65,19.5,9.6,11.5,9,-2.7444,-0.4746,1.533,2022-02-02 22:37:11
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.5353,2022-02-02 22:37:21
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.587,2022-02-02 22:37:31
65,19.5,9.3,11.1,8.6,-2.7444,-0.4735,1.548,2022-02-02 22:37:41
65,19.5,9.3,11.1,8.6,-2.7328,-0.4746,1.5338,2022-02-02 22:37:51
65,19.5,9.3,11.1,8.6,-2.7444,-0.4735,1.5132,2022-02-02 22:38:01
65,19.5,9.3,11.1,8.6,-2.756,-0.4746,1.5338,2022-02-02 22:38:11
65,19.5,9.6,11.5,9,-2.7444,-0.4746,1.5175,2022-02-02 22:38:21
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5188,2022-02-02 22:38:31
62.7,22.3,10.1,12.4,9.4,-2.7444,-0.4746,1.5452,2022-02-02 22:38:41
65,19.5,9.6,11.5,9,-2.7444,-0.4746,1.553,2022-02-02 22:38:51
65,19.5,9.6,11.5,9,-2.7328,-0.4746,1.5475,2022-02-02 22:39:01
65,19.5,9.6,11.5,9,-2.7444,-0.4746,1.5571,2022-02-02 22:39:11
64.9,19.4,9.2,11.1,8.5,-2.7328,-0.4735,1.5236,2022-02-02 22:39:21
64.9,19.4,9.6,11.4,9,-2.7444,-0.4735,1.519,2022-02-02 22:39:31
64.9,19.4,9.6,11.4,9,-2.7444,-0.4746,1.498,2022-02-02 22:39:41
65,19.5,9.6,11.5,9,-2.756,-0.4746,1.5084,2022-02-02 22:39:51
64.9,19.4,9.6,11.4,9,-2.756,-0.4746,1.5327,2022-02-02 22:40:01
64.9,19.4,9.6,11.4,9,-2.756,-0.4746,1.5041,2022-02-02 22:40:11
62.7,22.3,10.1,12.4,9.4,-2.7444,-0.4746,1.5216,2022-02-02 22:40:21
64.9,19.4,9.6,11.4,9,-2.7444,-0.4746,1.5629,2022-02-02 22:40:31
64.9,19.4,9.6,11.4,9,-2.7444,-0.4746,1.52,2022-02-02 22:40:41
64.9,19.4,9.6,11.4,9,-2.7444,-0.4735,1.5535,2022-02-02 22:40:51
64.9,19.4,9.2,11.1,8.5,-2.7444,-0.4735,1.5112,2022-02-02 22:41:01
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5459,2022-02-02 22:41:11
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5363,2022-02-02 22:41:21
65,19.4,9.2,11.1,8.6,-2.756,-0.4746,1.5297,2022-02-02 22:41:31
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5612,2022-02-02 22:41:41
62.7,22.3,9.8,12.1,9,-2.7444,-0.4746,1.5185,2022-02-02 22:41:51
65,19.5,9.3,11.1,8.6,-2.7444,-0.4746,1.533,2022-02-02 22:42:01
64.9,19.4,8.9,10.8,8.1,-2.7444,-0.4746,1.5282,2022-02-02 22:42:11
64.9,19.4,8.9,10.8,8.1,-2.756,-0.4746,1.5266,2022-02-02 22:42:21
65,19.4,8.9,10.8,8.1,-2.756,-0.4735,1.5497,2022-02-02 22:42:31
64.9,19.4,8.9,10.8,8.1,-2.756,-0.4735,1.5264,2022-02-02 22:42:41
65,19.4,8.9,10.8,8.1,-2.7676,-0.4746,1.5048,2022-02-02 22:42:51
64.9,19.4,9.2,11.1,8.5,-2.7676,-0.4746,1.531,2022-02-02 22:43:01
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5629,2022-02-02 22:43:11
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5091,2022-02-02 22:43:21
62.7,22.3,9.8,12.1,9,-2.756,-0.4746,1.5353,2022-02-02 22:43:31
64.9,19.4,9.2,11.1,8.5,-2.7444,-0.4735,1.5145,2022-02-02 22:43:41
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4746,1.5459,2022-02-02 22:43:51
64.9,19.4,9.2,11.1,8.5,-2.756,-0.4735,1.5198,2022-02-02 22:44:01
64.9,19.4,8.9,10.8,8.1,-2.756,-0.4735,1.5053,2022-02-02 22:44:11
65,19.4,9.2,11.1,8.6,-2.7676,-0.4746,1.5647,2022-02-02 22:44:21
