datetime,PM2_5,PM10_0,temp,humidity
2021-09-24 08:01:00,13.1,16.2,34.1,59.9
2021-09-24 08:02:00,12.38,15.58,34.07,59.9
2021-09-24 08:03:00,12.4,15.6,34.1,59.9
2021-09-24 08:04:00,12.52,15.68,34.07,59.9
2021-09-24 08:05:00,12.38,15.58,34.07,59.9
2021-09-24 08:06:00,12.47,15.65,34.1,59.9
2021-09-24 08:07:00,12.72,15.83,34.07,59.9
2021-09-24 08:08:00,12.38,15.58,34.07,59.9
2021-09-24 08:09:00,12.4,15.6,34.1,59.87
2021-09-24 08:10:00,12.43,15.63,34.07,59.82
2021-09-24 08:11:00,12.4,15.6,34.1,59.82
2021-09-24 08:12:00,12.4,15.6,34.07,59.87
2021-09-24 08:13:00,12.38,15.58,34.07,59.87
2021-09-24 08:14:00,12.4,15.6,34.1,59.9
2021-09-24 08:15:00,12.4,15.6,34.07,59.9
2021-09-24 08:16:00,12.4,15.6,34.1,59.9
2021-09-24 08:17:00,12.4,15.6,34.07,59.88
2021-09-24 08:18:00,12.47,15.65,34.07,59.82
2021-09-24 08:19:00,12.78,15.9,34.1,59.8
2021-09-24 08:20:00,12.47,15.65,34.07,59.82
2021-09-24 08:21:00,12.4,15.6,34.07,59.82
2021-09-24 08:22:00,12.53,15.75,34.1,59.8
2021-09-24 08:23:00,12.47,15.65,34.07,59.82
2021-09-24 08:24:00,12.9,16.0,34.1,59.8
2021-09-24 08:25:00,12.52,15.7,34.07,59.85
2021-09-24 08:26:00,12.47,15.65,34.07,59.85
2021-09-24 08:27:00,12.67,15.8,34.1,59.85
2021-09-24 08:28:00,12.5,15.68,34.1,59.9
2021-09-24 08:29:00,12.6,15.78,34.13,59.87
2021-09-24 08:30:00,12.4,15.6,34.07,59.83
2021-09-24 08:31:00,12.4,15.6,34.07,59.82
2021-09-24 08:32:00,12.52,15.7,34.15,59.85
2021-09-24 08:33:00,12.43,15.63,34.12,59.85
2021-09-24 08:34:00,12.42,15.62,34.12,59.82
2021-09-24 08:35:00,12.45,15.65,34.12,59.87
2021-09-24 08:36:00,12.43,15.63,34.1,59.85
2021-09-24 08:37:00,12.4,15.6,34.1,59.8
2021-09-24 08:38:00,12.4,15.6,34.07,59.82
2021-09-24 08:39:00,12.4,15.6,34.07,59.82
2021-09-24 08:40:00,12.53,15.7,34.1,59.8
2021-09-24 08:41:00,12.6,15.75,34.07,59.82
2021-09-24 08:42:00,12.4,15.6,34.1,59.8
2021-09-24 08:43:00,12.4,15.6,34.07,59.82
2021-09-24 08:44:00,12.4,15.6,34.07,59.82
2021-09-24 08:45:00,12.4,15.6,34.1,59.8
2021-09-24 08:46:00,12.4,15.6,34.07,59.82
2021-09-24 08:47:00,12.4,15.6,34.1,59.8
2021-09-24 08:48:00,12.4,15.6,34.07,59.82
2021-09-24 08:49:00,12.4,15.6,34.07,59.83
2021-09-24 08:50:00,12.4,15.6,34.1,59.82
2021-09-24 08:51:00,12.38,15.58,34.07,59.82
2021-09-24 08:52:00,12.38,15.58,34.07,59.82
2021-09-24 08:53:00,12.4,15.6,34.1,59.8
2021-09-24 08:54:00,12.38,15.58,34.07,59.82
2021-09-24 08:55:00,12.4,15.6,34.1,59.8
2021-09-24 08:56:00,12.38,15.58,34.07,59.82
2021-09-24 08:57:00,12.38,15.58,34.07,59.82
2021-09-24 08:58:00,12.4,15.6,34.1,59.8
2021-09-24 08:59:00,12.38,15.58,34.07,59.85
2021-09-24 09:00:00,12.38,15.58,34.07,59.87
2021-09-24 09:01:00,12.4,15.6,34.08,59.85
2021-09-24 09:02:00,12.38,15.58,34.07,59.9
2021-09-24 09:03:00,12.4,15.6,34.1,59.9
2021-09-24 09:04:00,12.38,15.58,34.07,59.9
2021-09-24 09:05:00,12.38,15.58,34.07,59.9
2021-09-24 09:06:00,12.4,15.6,34.07,59.9
2021-09-24 09:07:00,12.4,15.58,34.03,59.9
2021-09-24 09:08:00,12.38,15.58,34.0,59.9
2021-09-24 09:09:00,12.4,15.6,34.0,59.9
2021-09-24 09:10:00,12.38,15.58,33.97,59.9
2021-09-24 09:11:00,12.4,15.6,34.0,59.9
2021-09-24 09:12:00,12.38,15.58,33.97,59.9
2021-09-24 09:13:00,12.38,15.58,33.97,59.9
2021-09-24 09:14:00,12.4,15.6,34.0,59.9
2021-09-24 09:15:00,12.38,15.58,33.97,59.9
2021-09-24 09:16:00,12.38,15.58,33.97,59.9
2021-09-24 09:17:00,12.4,15.6,34.0,59.97
2021-09-24 09:18:00,12.43,15.63,33.97,59.95
2021-09-24 09:19:00,12.4,15.6,34.0,60.0
2021-09-24 09:20:00,12.38,15.57,33.95,59.97
2021-09-24 09:21:00,12.38,15.58,33.97,59.98
2021-09-24 09:22:00,12.4,15.53,33.93,59.93
2021-09-24 09:23:00,12.38,15.5,33.87,59.93
2021-09-24 09:24:00,12.38,15.5,33.87,59.97
2021-09-24 09:25:00,12.4,15.5,33.9,59.98
2021-09-24 09:26:00,12.38,15.53,33.92,59.98
2021-09-24 09:27:00,12.4,15.52,33.92,60.0
2021-09-24 09:28:00,12.38,15.5,33.87,59.98
2021-09-24 09:29:00,12.38,15.5,33.87,59.98
2021-09-24 09:30:00,12.4,15.5,33.9,60.0
2021-09-24 09:31:00,12.38,15.5,33.87,59.98
2021-09-24 09:32:00,12.4,15.5,33.9,60.0
2021-09-24 09:33:00,12.38,15.5,33.87,59.98
2021-09-24 09:34:00,12.38,15.5,33.87,59.98
2021-09-24 09:35:00,12.37,15.5,33.87,60.0
2021-09-24 09:36:00,12.33,15.5,33.82,59.98
2021-09-24 09:37:00,12.33,15.5,33.83,60.0
2021-09-24 09:38:00,12.38,15.5,33.78,60.0
2021-09-24 09:39:00,12.37,15.5,33.82,60.0
2021-09-24 09:40:00,12.4,15.5,33.83,60.02
2021-09-24 09:41:00,12.38,15.5,33.8,60.02
2021-09-24 09:42:00,12.38,15.5,33.78,60.0
2021-09-24 09:43:00,12.4,15.5,33.8,60.02
2021-09-24 09:44:00,12.38,15.5,33.78,60.0
2021-09-24 09:45:00,12.4,15.5,33.8,60.1
2021-09-24 09:46:00,12.38,15.5,33.78,60.08
2021-09-24 09:47:00,12.38,15.5,33.78,60.08
2021-09-24 09:48:00,12.4,15.5,33.8,60.1
2021-09-24 09:49:00,12.38,15.5,33.78,60.08
2021-09-24 09:50:00,12.4,15.5,33.8,60.1
2021-09-24 09:51:00,12.38,15.5,33.78,60.08
2021-09-24 09:52:00,12.38,15.5,33.78,60.08
2021-09-24 09:53:00,12.4,15.5,33.8,60.1
2021-09-24 09:54:00,12.37,15.5,33.77,60.08
2021-09-24 09:55:00,12.38,15.5,33.78,60.08
2021-09-24 09:56:00,12.37,15.5,33.77,60.1
2021-09-24 09:57:00,12.35,15.5,33.75,60.1
2021-09-24 09:58:00,12.32,15.5,33.72,60.12
2021-09-24 09:59:00,12.3,15.48,33.68,60.08
2021-09-24 10:00:00,12.3,15.48,33.68,60.08
2021-09-24 10:01:00,12.3,15.5,33.7,60.1
2021-09-24 10:02:00,12.3,15.48,33.68,60.08
2021-09-24 10:03:00,12.3,15.48,33.68,60.08
2021-09-24 10:04:00,12.32,15.5,33.7,60.12
2021-09-24 10:05:00,12.32,15.48,33.68,60.1
2021-09-24 10:06:00,12.37,15.5,33.7,60.17
2021-09-24 10:07:00,12.38,15.48,33.68,60.18
2021-09-24 10:08:00,12.38,15.48,33.68,60.18
2021-09-24 10:09:00,12.4,15.5,33.7,60.2
2021-09-24 10:10:00,12.38,15.48,33.68,60.18
2021-09-24 10:11:00,12.38,15.48,33.68,60.18
2021-09-24 10:12:00,12.4,15.5,33.7,60.2
2021-09-24 10:13:00,12.38,15.48,33.68,60.18
2021-09-24 10:14:00,12.4,15.5,33.7,60.2
2021-09-24 10:15:00,12.38,15.48,33.68,60.18
2021-09-24 10:16:00,12.38,15.48,33.68,60.18
2021-09-24 10:17:00,12.4,15.5,33.7,60.2
2021-09-24 10:18:00,12.38,15.48,33.68,60.18
2021-09-24 10:19:00,12.38,15.48,33.68,60.18
2021-09-24 10:20:00,12.4,15.5,33.7,60.2
2021-09-24 10:21:00,12.38,15.48,33.68,60.18
2021-09-24 10:22:00,12.4,15.5,33.7,60.22
2021-09-24 10:23:00,12.38,15.48,33.68,60.18
2021-09-24 10:24:00,12.38,15.48,33.68,60.2
2021-09-24 10:25:00,12.4,15.5,33.7,60.25
2021-09-24 10:26:00,12.38,15.48,33.68,60.27
2021-09-24 10:27:00,12.4,15.5,33.7,60.3
2021-09-24 10:28:00,12.4,15.5,33.7,60.3
2021-09-24 10:29:00,12.38,15.48,33.68,60.27
2021-09-24 10:30:00,12.38,15.48,33.68,60.27
2021-09-24 10:31:00,12.4,15.5,33.7,60.3
2021-09-24 10:32:00,12.38,15.48,33.68,60.27
2021-09-24 10:33:00,12.4,15.5,33.7,60.3
2021-09-24 10:34:00,12.38,15.48,33.68,60.27
2021-09-24 10:35:00,12.38,15.48,33.68,60.27
2021-09-24 10:36:00,12.4,15.5,33.7,60.37
2021-09-24 10:37:00,12.38,15.48,33.68,60.37
2021-09-24 10:38:00,12.38,15.48,33.68,60.37
2021-09-24 10:39:00,12.4,15.5,33.7,60.37
2021-09-24 10:40:00,12.38,15.48,33.68,60.35
2021-09-24 10:41:00,12.4,15.5,33.7,60.4
2021-09-24 10:42:00,12.38,15.48,33.68,60.37
2021-09-24 10:43:00,12.38,15.48,33.68,60.37
2021-09-24 10:44:00,12.4,15.5,33.7,60.4
2021-09-24 10:45:00,12.38,15.48,33.68,60.37
2021-09-24 10:46:00,12.38,15.48,33.68,60.37
2021-09-24 10:47:00,12.4,15.5,33.7,60.4
2021-09-24 10:48:00,12.38,15.48,33.68,60.37
2021-09-24 10:49:00,12.38,15.48,33.68,60.37
2021-09-24 10:50:00,12.4,15.5,33.7,60.4
2021-09-24 10:51:00,12.38,15.48,33.68,60.37
2021-09-24 10:52:00,12.4,15.5,33.7,60.4
2021-09-24 10:53:00,12.38,15.48,33.68,60.37
2021-09-24 10:54:00,12.38,15.48,33.68,60.37
2021-09-24 10:55:00,12.4,15.5,33.7,60.4
2021-09-24 10:56:00,12.38,15.48,33.68,60.37
2021-09-24 10:57:00,12.4,15.5,33.7,60.4
2021-09-24 10:58:00,12.38,15.48,33.68,60.37
2021-09-24 10:59:00,12.43,15.58,33.68,60.37
2021-09-24 11:00:00,12.4,15.5,33.7,60.4
2021-09-24 11:01:00,12.38,15.48,33.68,60.37
2021-09-24 11:02:00,12.38,15.48,33.68,60.37
2021-09-24 11:03:00,12.4,15.5,33.7,60.4
2021-09-24 11:04:00,12.38,15.48,33.68,60.37
2021-09-24 11:05:00,12.4,15.5,33.7,60.4
2021-09-24 11:06:00,12.38,15.48,33.68,60.37
2021-09-24 11:07:00,12.38,15.48,33.68,60.37
2021-09-24 11:08:00,12.4,15.5,33.7,60.4
2021-09-24 11:09:00,12.38,15.48,33.68,60.37
2021-09-24 11:10:00,12.4,15.5,33.7,60.4
2021-09-24 11:11:00,12.38,15.48,33.68,60.37
2021-09-24 11:12:00,12.38,15.48,33.68,60.42
2021-09-24 11:13:00,12.4,15.5,33.7,60.45
2021-09-24 11:14:00,12.38,15.48,33.68,60.43
2021-09-24 11:15:00,12.38,15.48,33.68,60.43
2021-09-24 11:16:00,12.4,15.5,33.7,60.48
2021-09-24 11:17:00,12.38,15.48,33.68,60.43
2021-09-24 11:18:00,12.4,15.5,33.7,60.5
2021-09-24 11:19:00,12.38,15.48,33.68,60.45
2021-09-24 11:20:00,12.38,15.48,33.68,60.43
2021-09-24 11:21:00,12.4,15.5,33.7,60.5
2021-09-24 11:22:00,12.38,15.48,33.68,60.45
2021-09-24 11:23:00,12.38,15.48,33.68,60.45
2021-09-24 11:24:00,12.4,15.5,33.7,60.5
2021-09-24 11:25:00,12.38,15.48,33.68,60.45
2021-09-24 11:26:00,12.4,15.5,33.7,60.5
2021-09-24 11:27:00,12.38,15.48,33.68,60.45
2021-09-24 11:28:00,12.38,15.48,33.68,60.45
2021-09-24 11:29:00,12.4,15.5,33.7,60.5
2021-09-24 11:30:00,12.38,15.48,33.68,60.47
2021-09-24 11:31:00,12.38,15.48,33.68,60.47
2021-09-24 11:32:00,12.4,15.5,33.7,60.5
2021-09-24 11:33:00,12.38,15.48,33.68,60.47
2021-09-24 11:34:00,12.4,15.5,33.7,60.5
2021-09-24 11:35:00,12.38,15.48,33.68,60.47
2021-09-24 11:36:00,12.38,15.48,33.68,60.47
2021-09-24 11:37:00,12.4,15.5,33.7,60.5
2021-09-24 11:38:00,12.38,15.48,33.68,60.47
2021-09-24 11:39:00,12.4,15.5,33.7,60.5
2021-09-24 11:40:00,12.38,15.48,33.68,60.47
2021-09-24 11:41:00,12.38,15.48,33.68,60.47
2021-09-24 11:42:00,12.4,15.5,33.7,60.5
2021-09-24 11:43:00,12.38,15.48,33.68,60.47
2021-09-24 11:44:00,12.38,15.48,33.68,60.47
2021-09-24 11:45:00,12.4,15.5,33.7,60.5
2021-09-24 11:46:00,12.38,15.48,33.68,60.47
2021-09-24 11:47:00,12.4,15.5,33.7,60.5
2021-09-24 11:48:00,12.38,15.48,33.68,60.47
2021-09-24 11:49:00,12.38,15.48,33.68,60.47
2021-09-24 11:50:00,12.4,15.5,33.7,60.5
2021-09-24 11:51:00,12.38,15.48,33.68,60.47
2021-09-24 11:52:00,12.4,15.5,33.7,60.5
2021-09-24 11:53:00,12.38,15.48,33.68,60.47
2021-09-24 11:54:00,12.38,15.48,33.68,60.47
2021-09-24 11:55:00,12.4,15.5,33.7,60.5
2021-09-24 11:56:00,12.38,15.48,33.68,60.47
2021-09-24 11:57:00,12.38,15.48,33.68,60.47
2021-09-24 11:58:00,12.4,15.5,33.7,60.5
2021-09-24 11:59:00,12.38,15.48,33.68,60.47
2021-09-24 12:00:00,12.4,15.5,33.7,60.5
2021-09-24 12:01:00,12.4,15.48,33.7,60.48
2021-09-24 12:02:00,12.45,15.5,33.75,60.52
2021-09-24 12:03:00,12.45,15.5,33.75,60.55
2021-09-24 12:04:00,12.47,15.5,33.77,60.53
2021-09-24 12:05:00,12.47,15.5,33.77,60.57
2021-09-24 12:06:00,12.47,15.5,33.77,60.5
2021-09-24 12:07:00,12.48,15.5,33.78,60.55
2021-09-24 12:08:00,12.5,15.5,33.8,60.6
2021-09-24 12:09:00,12.48,15.5,33.78,60.55
2021-09-24 12:10:00,12.48,15.5,33.78,60.55
2021-09-24 12:11:00,12.5,15.5,33.8,60.6
2021-09-24 12:12:00,12.48,15.5,33.78,60.55
2021-09-24 12:13:00,12.5,15.5,33.8,60.6
2021-09-24 12:14:00,12.48,15.5,33.78,60.55
2021-09-24 12:15:00,12.48,15.5,33.78,60.55
2021-09-24 12:16:00,12.5,15.5,33.8,60.6
2021-09-24 12:17:00,12.48,15.5,33.78,60.55
2021-09-24 12:18:00,12.48,15.5,33.78,60.55
2021-09-24 12:19:00,12.5,15.5,33.8,60.6
2021-09-24 12:20:00,12.48,15.5,33.78,60.55
2021-09-24 12:21:00,12.5,15.5,33.8,60.6
2021-09-24 12:22:00,12.48,15.5,33.78,60.55
2021-09-24 12:23:00,12.48,15.5,33.78,60.55
2021-09-24 12:24:00,12.5,15.5,33.8,60.6
2021-09-24 12:25:00,12.48,15.52,33.8,60.55
2021-09-24 12:26:00,12.53,15.57,33.8,60.58
2021-09-24 12:27:00,,,,
2021-09-24 12:28:00,,,,
2021-09-24 12:29:00,,,,
2021-09-24 12:30:00,,,,
2021-09-24 12:31:00,,,,
2021-09-24 12:32:00,,,,
2021-09-24 12:33:00,,,,
2021-09-24 12:34:00,,,,
2021-09-24 12:35:00,,,,
2021-09-24 12:36:00,,,,
2021-09-24 12:37:00,,,,
2021-09-24 12:38:00,,,,
2021-09-24 12:39:00,,,,
2021-09-24 12:40:00,,,,
2021-09-24 12:41:00,,,,
2021-09-24 12:42:00,,,,
2021-09-24 12:43:00,,,,
2021-09-24 12:44:00,,,,
2021-09-24 12:45:00,,,,
2021-09-24 12:46:00,,,,
2021-09-24 12:47:00,,,,
2021-09-24 12:48:00,,,,
2021-09-24 12:49:00,,,,
2021-09-24 12:50:00,,,,
2021-09-24 12:51:00,,,,
2021-09-24 12:52:00,,,,
2021-09-24 12:53:00,,,,
2021-09-24 12:54:00,,,,
2021-09-24 12:55:00,,,,
2021-09-24 12:56:00,,,,
2021-09-24 12:57:00,,,,
2021-09-24 12:58:00,,,,
2021-09-24 12:59:00,,,,
2021-09-24 13:00:00,,,,
2021-09-24 13:01:00,,,,
2021-09-24 13:02:00,,,,
2021-09-24 13:03:00,,,,
2021-09-24 13:04:00,,,,
2021-09-24 13:05:00,,,,
2021-09-24 13:06:00,,,,
2021-09-24 13:07:00,,,,
2021-09-24 13:08:00,,,,
2021-09-24 13:09:00,,,,
2021-09-24 13:10:00,,,,
2021-09-24 13:11:00,,,,
2021-09-24 13:12:00,,,,
2021-09-24 13:13:00,,,,
2021-09-24 13:14:00,17.63,20.1,31.55,64.57
2021-09-24 13:15:00,17.82,20.22,31.57,64.95
2021-09-24 13:16:00,17.7,19.82,31.45,65.55
2021-09-24 13:17:00,18.22,20.48,31.5,65.32
2021-09-24 13:18:00,18.2,20.47,31.47,65.23
2021-09-24 13:19:00,18.17,20.37,31.4,65.63
2021-09-24 13:20:00,18.12,20.38,31.47,65.27
2021-09-24 13:21:00,18.12,20.4,31.47,65.22
2021-09-24 13:22:00,18.52,20.72,31.4,65.62
2021-09-24 13:23:00,17.77,19.93,31.47,65.43
2021-09-24 13:24:00,18.0,20.33,31.47,65.53
2021-09-24 13:25:00,18.13,20.33,31.4,66.03
2021-09-24 13:26:00,17.48,19.57,31.47,65.55
2021-09-24 13:27:00,17.6,19.65,31.4,65.92
2021-09-24 13:28:00,18.22,20.48,31.47,65.4
2021-09-24 13:29:00,18.02,20.28,31.47,65.52
2021-09-24 13:30:00,18.13,20.33,31.4,65.97
2021-09-24 13:31:00,17.43,19.42,31.47,65.5
2021-09-24 13:32:00,18.18,20.45,31.47,65.55
2021-09-24 13:33:00,18.28,20.48,31.4,66.02
2021-09-24 13:34:00,18.1,20.37,31.47,65.53
2021-09-24 13:35:00,18.4,20.63,31.4,65.98
2021-09-24 13:36:00,17.75,19.97,31.47,65.55
2021-09-24 13:37:00,17.85,20.07,31.5,65.58
2021-09-24 13:38:00,17.93,19.95,31.48,66.1
2021-09-24 13:39:00,18.73,20.92,31.57,65.6
2021-09-24 13:40:00,17.82,19.98,31.57,65.62
2021-09-24 13:41:00,18.2,20.4,31.5,65.85
2021-09-24 13:42:00,18.02,20.32,31.57,65.38
2021-09-24 13:43:00,18.13,20.35,31.5,65.88
2021-09-24 13:44:00,17.97,20.33,31.63,65.0
2021-09-24 13:45:00,18.08,20.37,31.62,65.43
2021-09-24 13:46:00,18.45,20.6,31.58,65.88
2021-09-24 13:47:00,17.97,20.22,31.63,65.53
2021-09-24 13:48:00,17.53,19.72,31.63,65.58
2021-09-24 13:49:00,18.15,20.35,31.6,65.93
2021-09-24 13:50:00,18.1,20.42,31.65,65.52
2021-09-24 13:51:00,18.15,20.3,31.6,66.07
2021-09-24 13:52:00,18.15,20.42,31.65,65.48
2021-09-24 13:53:00,17.98,20.27,31.65,65.43
2021-09-24 13:54:00,18.27,20.5,31.62,65.92
2021-09-24 13:55:00,18.1,20.37,31.65,65.43
2021-09-24 13:56:00,18.03,20.32,31.68,65.37
2021-09-24 13:57:00,17.72,19.95,31.7,65.9
2021-09-24 13:58:00,17.52,19.62,31.75,65.38
2021-09-24 13:59:00,18.2,20.53,31.75,65.23
2021-09-24 14:00:00,17.63,19.7,31.7,65.67
2021-09-24 14:01:00,18.15,20.42,31.75,65.18
2021-09-24 14:02:00,17.57,19.6,31.7,65.6
2021-09-24 14:03:00,17.55,19.72,31.75,65.13
2021-09-24 14:04:00,17.38,19.52,31.75,65.18
2021-09-24 14:05:00,17.6,19.7,31.7,65.6
2021-09-24 14:06:00,17.0,19.22,31.75,65.05
2021-09-24 14:07:00,17.12,19.32,31.75,65.1
2021-09-24 14:08:00,17.23,19.3,31.7,65.55
2021-09-24 14:09:00,17.25,19.37,31.75,65.0
2021-09-24 14:10:00,16.75,18.95,31.75,64.95
2021-09-24 14:11:00,17.03,19.15,31.7,65.25
2021-09-24 14:12:00,17.05,19.22,31.75,64.73
2021-09-24 14:13:00,17.05,19.15,31.7,65.2
2021-09-24 14:14:00,16.08,18.33,31.77,64.83
2021-09-24 14:15:00,16.22,18.48,31.77,64.85
2021-09-24 14:16:00,16.45,18.65,31.75,65.17
2021-09-24 14:17:00,16.5,18.77,31.85,64.7
2021-09-24 14:18:00,16.08,18.42,31.85,64.65
2021-09-24 14:19:00,16.4,18.6,31.8,65.1
2021-09-24 14:20:00,16.47,18.72,31.85,64.8
2021-09-24 14:21:00,16.78,18.97,31.85,64.83
2021-09-24 14:22:00,16.77,18.95,31.8,65.1
2021-09-24 14:23:00,16.28,18.55,31.85,64.73
2021-09-24 14:24:00,16.03,18.25,31.8,65.23
2021-09-24 14:25:00,16.35,18.62,31.85,64.8
2021-09-24 14:26:00,16.85,19.02,31.85,64.63
2021-09-24 14:27:00,17.32,19.4,31.8,65.08
2021-09-24 14:28:00,17.0,19.27,31.85,64.7
2021-09-24 14:29:00,16.88,19.07,31.85,64.67
2021-09-24 14:30:00,16.65,18.8,31.8,65.03
2021-09-24 14:31:00,16.67,18.92,31.85,64.53
2021-09-24 14:32:00,17.35,19.45,31.8,64.95
2021-09-24 14:33:00,16.73,18.97,31.85,64.58
2021-09-24 14:34:00,17.05,19.22,31.85,64.63
2021-09-24 14:35:00,16.73,18.85,31.8,65.02
2021-09-24 14:36:00,16.98,19.17,31.85,64.62
2021-09-24 14:37:00,16.4,18.67,31.85,64.63
2021-09-24 14:38:00,16.78,18.9,31.8,65.15
2021-09-24 14:39:00,16.85,19.02,31.85,64.77
2021-09-24 14:40:00,17.37,19.58,31.85,64.58
2021-09-24 14:41:00,17.0,19.15,31.8,64.83
2021-09-24 14:42:00,17.2,19.45,31.87,64.55
2021-09-24 14:43:00,17.62,19.87,31.83,64.93
2021-09-24 14:44:00,17.47,19.82,31.95,64.6
2021-09-24 14:45:00,17.23,19.45,31.95,64.53
2021-09-24 14:46:00,17.3,19.45,31.9,64.98
2021-09-24 14:47:00,17.65,20.02,31.95,64.67
2021-09-24 14:48:00,17.3,19.5,31.95,64.58
2021-09-24 14:49:00,18.02,20.4,31.9,64.78
2021-09-24 14:50:00,17.38,19.6,31.95,64.52
2021-09-24 14:51:00,17.1,19.35,31.95,64.5
2021-09-24 14:52:00,17.52,19.85,31.9,64.6
2021-09-24 14:53:00,17.52,19.92,32.0,64.22
2021-09-24 14:54:00,17.67,20.0,31.97,64.6
2021-09-24 14:55:00,17.8,20.27,32.03,64.38
2021-09-24 14:56:00,17.92,20.37,32.03,64.38
2021-09-24 14:57:00,18.08,20.45,31.97,64.73
2021-09-24 14:58:00,17.77,20.17,32.03,64.42
2021-09-24 14:59:00,18.25,20.62,32.03,64.43
2021-09-24 15:00:00,17.93,20.35,32.0,64.83
2021-09-24 15:01:00,17.95,20.37,32.03,64.52
2021-09-24 15:02:00,17.67,20.05,32.03,64.53
2021-09-24 15:03:00,17.4,19.75,32.0,64.8
2021-09-24 15:04:00,17.13,19.42,32.03,64.45
2021-09-24 15:05:00,16.87,19.17,32.07,64.23
2021-09-24 15:06:00,17.67,20.0,32.0,64.57
2021-09-24 15:07:00,17.7,20.12,32.12,64.35
2021-09-24 15:08:00,17.02,19.25,32.1,64.8
2021-09-24 15:09:00,17.22,19.42,32.13,64.5
2021-09-24 15:10:00,17.05,19.27,32.13,64.48
2021-09-24 15:11:00,16.92,19.1,32.2,64.82
2021-09-24 15:12:00,16.95,19.28,32.23,64.22
2021-09-24 15:13:00,17.07,19.38,32.23,64.3
2021-09-24 15:14:00,17.13,19.3,32.2,64.68
2021-09-24 15:15:00,17.25,19.43,32.23,64.47
2021-09-24 15:16:00,16.5,18.77,32.23,64.53
2021-09-24 15:17:00,16.23,18.5,32.2,64.9
2021-09-24 15:18:00,16.38,18.77,32.23,64.53
2021-09-24 15:19:00,16.82,19.03,32.2,64.9
2021-09-24 15:20:00,16.7,18.98,32.23,64.67
2021-09-24 15:21:00,17.17,19.45,32.25,64.72
2021-09-24 15:22:00,16.65,18.9,32.23,65.02
2021-09-24 15:23:00,16.37,18.68,32.27,64.63
2021-09-24 15:24:00,16.3,18.65,32.33,64.53
2021-09-24 15:25:00,16.25,18.55,32.3,64.8
2021-09-24 15:26:00,16.02,18.4,32.35,64.43
2021-09-24 15:27:00,16.02,18.4,32.32,64.62
2021-09-24 15:28:00,16.07,18.45,32.42,64.33
2021-09-24 15:29:00,15.77,18.2,32.43,64.42
2021-09-24 15:30:00,15.93,18.3,32.4,64.75
2021-09-24 15:31:00,16.3,18.7,32.45,64.13
2021-09-24 15:32:00,16.02,18.45,32.52,64.03
2021-09-24 15:33:00,16.32,18.7,32.5,64.42
2021-09-24 15:34:00,16.12,18.5,32.52,64.08
2021-09-24 15:35:00,16.1,18.5,32.5,64.33
2021-09-24 15:36:00,16.18,18.6,32.52,63.98
2021-09-24 15:37:00,16.25,18.65,32.52,63.83
2021-09-24 15:38:00,16.17,18.55,32.5,64.17
2021-09-24 15:39:00,16.45,18.82,32.52,63.88
2021-09-24 15:40:00,16.32,18.72,32.52,63.95
2021-09-24 15:41:00,16.6,18.9,32.5,64.35
2021-09-24 15:42:00,16.13,18.55,32.52,64.02
2021-09-24 15:43:00,16.43,18.77,32.52,64.2
2021-09-24 15:44:00,16.05,18.5,32.52,63.95
2021-09-24 15:45:00,15.95,18.4,32.52,63.88
2021-09-24 15:46:00,16.28,18.68,32.55,64.13
2021-09-24 15:47:00,16.15,18.6,32.62,63.83
2021-09-24 15:48:00,16.0,18.42,32.62,63.88
2021-09-24 15:49:00,15.87,18.25,32.6,64.27
2021-09-24 15:50:00,16.08,18.53,32.62,63.85
2021-09-24 15:51:00,16.05,18.45,32.6,64.13
2021-09-24 15:52:00,16.12,18.58,32.62,63.73
2021-09-24 15:53:00,16.32,18.78,32.62,63.78
2021-09-24 15:54:00,16.05,18.45,32.6,64.1
2021-09-24 15:55:00,16.38,18.83,32.62,63.73
2021-09-24 15:56:00,15.95,18.35,32.6,64.03
2021-09-24 15:57:00,16.03,18.48,32.62,63.77
2021-09-24 15:58:00,15.82,18.32,32.6,63.65
2021-09-24 15:59:00,16.15,18.57,32.58,63.9
2021-09-24 16:00:00,16.12,18.58,32.6,63.67
2021-09-24 16:01:00,16.05,18.45,32.57,63.95
2021-09-24 16:02:00,16.0,18.52,32.57,63.77
2021-09-24 16:03:00,16.0,18.45,32.53,63.73
2021-09-24 16:04:00,16.08,18.6,32.5,64.0
2021-09-24 16:05:00,16.2,18.65,32.52,63.7
2021-09-24 16:06:00,16.32,18.75,32.52,63.8
2021-09-24 16:07:00,16.55,18.85,32.5,64.28
2021-09-24 16:08:00,16.25,18.65,32.52,63.88
2021-09-24 16:09:00,16.43,18.75,32.5,64.17
2021-09-24 16:10:00,15.8,18.25,32.52,63.92
2021-09-24 16:11:00,16.27,18.67,32.52,63.85
2021-09-24 16:12:00,16.3,18.65,32.5,64.2
2021-09-24 16:13:00,16.5,18.87,32.52,63.92
2021-09-24 16:14:00,16.38,18.75,32.52,63.83
2021-09-24 16:15:00,15.92,18.37,32.52,63.98
2021-09-24 16:16:00,16.43,18.88,32.55,63.68
2021-09-24 16:17:00,16.53,18.9,32.5,63.95
2021-09-24 16:18:00,16.5,19.0,32.52,63.67
2021-09-24 16:19:00,16.2,18.7,32.52,63.68
2021-09-24 16:20:00,16.15,18.55,32.5,64.03
2021-09-24 16:21:00,15.95,18.4,32.52,63.82
