O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,datetime,PM2_5,humidity,temp,NO2,O3
,Stabilising,,,,24.09,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.3,Valid,C,1,0,,Stabilising,,,,82.0,Valid,%,1,0,2021-02-24 02:00:00,51.91394999999999,82.0,22.3,,
,Stabilising,,,,24.07,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.2,Valid,C,1,0,,Stabilising,,,,82.2,Valid,%,1,0,2021-02-24 02:15:00,51.87085,82.2,22.2,,
,Stabilising,,,,24.83,Valid,ug/m3,2.155,0.0,22.1,Valid,C,1,0,,Stabilising,,,,82.6,Valid,%,1,0,2021-02-24 02:30:00,53.50864999999999,82.6,22.1,,
,Stabilising,,,,25.38,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.1,Valid,C,1,0,,Stabilising,,,,82.9,Valid,%,1,0,2021-02-24 02:45:00,54.69389999999999,82.9,22.1,,
,Stabilising,,,,25.81,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.0,Valid,C,1,0,,Stabilising,,,,83.2,Valid,%,1,0,2021-02-24 03:00:00,55.620549999999994,83.2,22.0,,
,Stabilising,,,,26.31,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.0,Valid,C,1,0,,Stabilising,,,,83.5,Valid,%,1,0,2021-02-24 03:15:00,56.698049999999995,83.5,22.0,,
,Stabilising,,,,26.63,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,,Stabilising,,,,83.8,Valid,%,1,0,2021-02-24 03:30:00,57.387649999999994,83.8,21.9,,
,Stabilising,,,,27.1,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,,Stabilising,,,,84.0,Valid,%,1,0,2021-02-24 03:45:00,58.4005,84.0,21.9,,
,Stabilising,,,,27.99,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,,Stabilising,,,,84.2,Valid,%,1,0,2021-02-24 04:00:00,60.31844999999999,84.2,21.9,,
,Stabilising,,,,29.2,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.8,Valid,C,1,0,,Stabilising,,,,84.5,Valid,%,1,0,2021-02-24 04:15:00,62.925999999999995,84.5,21.8,,
,Stabilising,,,,30.03,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.8,Valid,C,1,0,,Stabilising,,,,84.8,Valid,%,1,0,2021-02-24 04:30:00,64.71464999999999,84.8,21.8,,
,Stabilising,,,,30.1,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.7,Valid,C,1,0,,Stabilising,,,,85.2,Valid,%,1,0,2021-02-24 04:45:00,64.8655,85.2,21.7,,
,Stabilising,,,,31.1,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.7,Valid,C,1,0,,Stabilising,,,,85.4,Valid,%,1,0,2021-02-24 05:00:00,67.0205,85.4,21.7,,
,Stabilising,,,,31.14,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.6,Valid,C,1,0,,Stabilising,,,,85.7,Valid,%,1,0,2021-02-24 05:15:00,67.10669999999999,85.7,21.6,,
,Stabilising,,,,33.48,Deliquescence,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,86.0,Valid,%,1,0,2021-02-24 05:30:00,72.14939999999999,86.0,21.5,,
,Stabilising,,,,34.15,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,86.3,Valid,%,1,0,2021-02-24 05:45:00,73.59324999999998,86.3,21.5,,
,Stabilising,,,,36.23,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,86.5,Valid,%,1,0,2021-02-24 06:00:00,78.07564999999998,86.5,21.5,,
,Stabilising,,,,38.83,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,86.6,Valid,%,1,0,2021-02-24 06:15:00,83.67864999999999,86.6,21.5,,
,Stabilising,,,,40.49,Valid,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,86.8,Valid,%,1,0,2021-02-24 06:30:00,87.25595,86.8,21.5,,
,Stabilising,,,,39.99,Valid,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,87.0,Valid,%,1,0,2021-02-24 06:45:00,86.17845,87.0,21.5,,
,Stabilising,,,,39.6,Valid,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,86.9,Valid,%,1,0,2021-02-24 07:00:00,85.338,86.9,21.5,,
,Stabilising,,,,39.07,Valid,ug/m3,2.155,0.0,21.5,Valid,C,1,0,,Stabilising,,,,87.0,Valid,%,1,0,2021-02-24 07:15:00,84.19585,87.0,21.5,,
,Stabilising,,,,38.8,Valid,ug/m3,2.155,0.0,21.6,Valid,C,1,0,,Stabilising,,,,87.2,Valid,%,1,0,2021-02-24 07:30:00,83.61399999999999,87.2,21.6,,
,Stabilising,,,,39.92,Valid,ug/m3,2.155,0.0,21.6,Valid,C,1,0,,Stabilising,,,,87.2,Valid,%,1,0,2021-02-24 07:45:00,86.02759999999999,87.2,21.6,,
,Stabilising,,,,39.53,Valid,ug/m3,2.155,0.0,21.7,Valid,C,1,0,,Stabilising,,,,87.2,Valid,%,1,0,2021-02-24 08:00:00,85.18714999999999,87.2,21.7,,
,Stabilising,,,,39.23,Valid,ug/m3,2.155,0.0,21.9,Valid,C,1,0,,Stabilising,,,,87.1,Valid,%,1,0,2021-02-24 08:15:00,84.54064999999999,87.1,21.9,,
,Stabilising,,,,40.95,Valid,ug/m3,2.155,0.0,22.0,Valid,C,1,0,,Stabilising,,,,86.9,Valid,%,1,0,2021-02-24 08:30:00,88.24725,86.9,22.0,,
,Stabilising,,,,40.05,Deliquescence,ug/m3,2.155,0.0,22.2,Valid,C,1,0,,Stabilising,,,,86.6,Valid,%,1,0,2021-02-24 08:45:00,86.30774999999998,86.6,22.2,,
,Stabilising,,,,37.05,Valid,ug/m3,2.155,0.0,22.3,Valid,C,1,0,,Stabilising,,,,86.4,Valid,%,1,0,2021-02-24 09:00:00,79.84274999999998,86.4,22.3,,
,Stabilising,,,,35.56,Deliquescence,ug/m3,2.155,0.0,22.6,Valid,C,1,0,,Stabilising,,,,86.0,Valid,%,1,0,2021-02-24 09:15:00,76.6318,86.0,22.6,,
,Stabilising,,,,35.75,Deliquescence,ug/m3,2.155,0.0,22.9,Valid,C,1,0,,Stabilising,,,,85.6,Valid,%,1,0,2021-02-24 09:30:00,77.04124999999999,85.6,22.9,,
,Stabilising,,,,34.58,Valid,ug/m3,2.155,0.0,23.4,Valid,C,1,0,,Stabilising,,,,84.8,Valid,%,1,0,2021-02-24 09:45:00,74.51989999999999,84.8,23.4,,
,Stabilising,,,,32.4,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.0,Valid,C,1,0,,Stabilising,,,,83.0,Valid,%,1,0,2021-02-24 10:00:00,69.82199999999999,83.0,24.0,,
,Stabilising,,,,30.4,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.4,Valid,C,1,0,,Stabilising,,,,81.6,Valid,%,1,0,2021-02-24 10:15:00,65.51199999999999,81.6,24.4,,
,Stabilising,,,,30.66,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.7,Valid,C,1,0,,Stabilising,,,,80.5,Valid,%,1,0,2021-02-24 10:30:00,66.0723,80.5,24.7,,
,Stabilising,,,,30.89,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.9,Valid,C,1,0,,Stabilising,,,,80.1,Valid,%,1,0,2021-02-24 10:45:00,66.56795,80.1,24.9,,
,Stabilising,,,,32.0,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.1,Valid,C,1,0,,Stabilising,,,,79.4,Valid,%,1,0,2021-02-24 11:00:00,68.96,79.4,25.1,,
,Stabilising,,,,27.69,Valid,ug/m3,2.155,0.0,25.4,Valid,C,1,0,,Stabilising,,,,78.3,Valid,%,1,0,2021-02-24 11:15:00,59.671949999999995,78.3,25.4,,
,Stabilising,,,,26.56,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.5,Valid,C,1,0,,Stabilising,,,,77.6,Valid,%,1,0,2021-02-24 11:30:00,57.236799999999995,77.6,25.5,,
,Stabilising,,,,26.32,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.7,Valid,C,1,0,,Stabilising,,,,77.7,Valid,%,1,0,2021-02-24 11:45:00,56.71959999999999,77.7,25.7,,
,Stabilising,,,,25.9,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.0,Valid,C,1,0,,Stabilising,,,,76.3,Valid,%,1,0,2021-02-24 12:00:00,55.814499999999995,76.3,26.0,,
,Stabilising,,,,25.87,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.2,Valid,C,1,0,,Stabilising,,,,75.4,Valid,%,1,0,2021-02-24 12:15:00,55.749849999999995,75.4,26.2,,
,Stabilising,,,,25.08,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.1,Valid,C,1,0,,Stabilising,,,,74.8,Valid,%,1,0,2021-02-24 12:30:00,54.04739999999999,74.8,26.1,,
,Stabilising,,,,25.6,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.1,Valid,C,1,0,,Stabilising,,,,74.7,Valid,%,1,0,2021-02-24 12:45:00,55.168,74.7,26.1,,
,Stabilising,,,,25.93,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.2,Valid,C,1,0,,Stabilising,,,,74.4,Valid,%,1,0,2021-02-24 13:00:00,55.879149999999996,74.4,26.2,,
,Stabilising,,,,23.69,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.2,Valid,C,1,0,,Stabilising,,,,74.0,Valid,%,1,0,2021-02-24 13:15:00,51.05195,74.0,26.2,,
,Stabilising,,,,23.07,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.1,Valid,C,1,0,,Stabilising,,,,73.9,Valid,%,1,0,2021-02-24 13:30:00,49.715849999999996,73.9,26.1,,
,Stabilising,,,,23.98,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.0,Valid,C,1,0,,Stabilising,,,,73.8,Valid,%,1,0,2021-02-24 13:45:00,51.676899999999996,73.8,26.0,,
,Stabilising,,,,24.6,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.0,Valid,C,1,0,,Stabilising,,,,73.9,Valid,%,1,0,2021-02-24 14:00:00,53.013,73.9,26.0,,
,Stabilising,,,,22.4,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.9,Valid,C,1,0,,Stabilising,,,,73.8,Valid,%,1,0,2021-02-24 14:15:00,48.27199999999999,73.8,25.9,,
,Stabilising,,,,19.81,Deliquescence,ug/m3,2.155,0.0,25.9,Valid,C,1,0,,Stabilising,,,,73.5,Valid,%,1,0,2021-02-24 14:30:00,42.690549999999995,73.5,25.9,,
,Stabilising,,,,18.77,Deliquescence,ug/m3,2.155,0.0,25.9,Valid,C,1,0,,Stabilising,,,,73.6,Valid,%,1,0,2021-02-24 14:45:00,40.449349999999995,73.6,25.9,,
,Stabilising,,,,18.37,Deliquescence,ug/m3,2.155,0.0,26.1,Valid,C,1,0,,Stabilising,,,,73.1,Valid,%,1,0,2021-02-24 15:00:00,39.58735,73.1,26.1,,
,Stabilising,,,,18.0,Valid,ug/m3,2.155,0.0,26.4,Valid,C,1,0,,Stabilising,,,,72.2,Valid,%,1,0,2021-02-24 15:15:00,38.79,72.2,26.4,,
,Stabilising,,,,17.42,Valid,ug/m3,2.155,0.0,26.5,Valid,C,1,0,,Stabilising,,,,72.2,Valid,%,1,0,2021-02-24 15:30:00,37.5401,72.2,26.5,,
,Stabilising,,,,17.08,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.7,Valid,C,1,0,,Stabilising,,,,71.7,Valid,%,1,0,2021-02-24 15:45:00,36.807399999999994,71.7,26.7,,
,Stabilising,,,,18.04,Deliquescence,ug/m3,2.155,0.0,26.7,Valid,C,1,0,,Stabilising,,,,71.0,Valid,%,1,0,2021-02-24 16:00:00,38.8762,71.0,26.7,,
,Stabilising,,,,17.13,Deliquescence,ug/m3,2.155,0.0,26.8,Valid,C,1,0,,Stabilising,,,,70.9,Valid,%,1,0,2021-02-24 16:15:00,36.91515,70.9,26.8,,
,Stabilising,,,,17.08,Deliquescence,ug/m3,2.155,0.0,26.6,Valid,C,1,0,,Stabilising,,,,70.7,Valid,%,1,0,2021-02-24 16:30:00,36.807399999999994,70.7,26.6,,
,Stabilising,,,,16.56,Valid,ug/m3,2.155,0.0,26.4,Valid,C,1,0,,Stabilising,,,,71.1,Valid,%,1,0,2021-02-24 16:45:00,35.68679999999999,71.1,26.4,,
,Stabilising,,,,16.39,Valid,ug/m3,2.155,0.0,26.1,Valid,C,1,0,,Stabilising,,,,71.3,Valid,%,1,0,2021-02-24 17:00:00,35.32045,71.3,26.1,,
,Stabilising,,,,16.92,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.7,Valid,C,1,0,,Stabilising,,,,71.7,Valid,%,1,0,2021-02-24 17:15:00,36.4626,71.7,25.7,,
,Stabilising,,,,19.14,Valid,ug/m3,2.155,0.0,25.5,Valid,C,1,0,,Stabilising,,,,72.4,Valid,%,1,0,2021-02-24 17:30:00,41.2467,72.4,25.5,,
,Stabilising,,,,20.24,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.2,Valid,C,1,0,,Stabilising,,,,73.2,Valid,%,1,0,2021-02-24 17:45:00,43.61719999999999,73.2,25.2,,
,Stabilising,,,,19.78,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.9,Valid,C,1,0,,Stabilising,,,,73.7,Valid,%,1,0,2021-02-24 18:00:00,42.6259,73.7,24.9,,
,Stabilising,,,,20.35,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.6,Valid,C,1,0,,Stabilising,,,,74.3,Valid,%,1,0,2021-02-24 18:15:00,43.85425,74.3,24.6,,
85.1,Rebased,ug/m3,1.0,5.0,20.98,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.3,Valid,C,1,0,27.3,Rebased,ug/m3,1.0,0.0,74.9,Valid,%,1,0,2021-02-24 18:30:00,45.2119,74.9,24.3,27.3,90.1
80.7,Rebased,ug/m3,1.0,5.0,19.48,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.1,Valid,C,1,0,27.6,Rebased,ug/m3,1.0,0.0,75.6,Valid,%,1,0,2021-02-24 18:45:00,41.9794,75.6,24.1,27.6,85.7
77.3,Rebased,ug/m3,1.0,5.0,19.33,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.9,Valid,C,1,0,27.5,Rebased,ug/m3,1.0,0.0,76.2,Valid,%,1,0,2021-02-24 19:00:00,41.65614999999999,76.2,23.9,27.5,82.3
72.6,Rebased,ug/m3,1.0,5.0,19.99,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.8,Valid,C,1,0,28.6,Rebased,ug/m3,1.0,0.0,76.8,Valid,%,1,0,2021-02-24 19:15:00,43.07844999999999,76.8,23.8,28.6,77.6
76.9,Rebased,ug/m3,1.0,5.0,18.17,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.6,Valid,C,1,0,27.0,Rebased,ug/m3,1.0,0.0,77.5,Valid,%,1,0,2021-02-24 19:30:00,39.15635,77.5,23.6,27.0,81.9
74.8,Rebased,ug/m3,1.0,5.0,18.15,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.4,Valid,C,1,0,27.2,Rebased,ug/m3,1.0,0.0,78.0,Valid,%,1,0,2021-02-24 19:45:00,39.113249999999994,78.0,23.4,27.2,79.8
70.4,Rebased,ug/m3,1.0,5.0,17.69,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.3,Valid,C,1,0,27.1,Rebased,ug/m3,1.0,0.0,78.5,Valid,%,1,0,2021-02-24 20:00:00,38.12195,78.5,23.3,27.1,75.4
67.6,Rebased,ug/m3,1.0,5.0,17.72,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.2,Valid,C,1,0,27.4,Rebased,ug/m3,1.0,0.0,78.9,Valid,%,1,0,2021-02-24 20:15:00,38.18659999999999,78.9,23.2,27.4,72.6
67.7,Rebased,ug/m3,1.0,5.0,19.82,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.2,Valid,C,1,0,28.2,Rebased,ug/m3,1.0,0.0,79.5,Valid,%,1,0,2021-02-24 20:30:00,42.7121,79.5,23.2,28.2,72.7
58.3,Rebased,ug/m3,1.0,5.0,25.12,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.1,Valid,C,1,0,29.2,Rebased,ug/m3,1.0,0.0,80.0,Valid,%,1,0,2021-02-24 20:45:00,54.133599999999994,80.0,23.1,29.2,63.3
57.8,Rebased,ug/m3,1.0,5.0,30.63,PM25 Greater Than PM10,ug/m3,2.155,0.0,23.0,Valid,C,1,0,28.7,Rebased,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-02-24 21:00:00,66.00765,80.6,23.0,28.7,62.8
58.8,Rebased,ug/m3,1.0,5.0,25.46,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.9,Valid,C,1,0,29.1,Rebased,ug/m3,1.0,0.0,81.0,Valid,%,1,0,2021-02-24 21:15:00,54.866299999999995,81.0,22.9,29.1,63.8
65.9,Rebased,ug/m3,1.0,5.0,22.34,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.8,Valid,C,1,0,26.9,Rebased,ug/m3,1.0,0.0,81.4,Valid,%,1,0,2021-02-24 21:30:00,48.1427,81.4,22.8,26.9,70.9
60.9,Rebased,ug/m3,1.0,5.0,21.64,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.8,Valid,C,1,0,27.6,Rebased,ug/m3,1.0,0.0,81.7,Valid,%,1,0,2021-02-24 21:45:00,46.6342,81.7,22.8,27.6,65.9
65.2,Rebased,ug/m3,1.0,5.0,20.71,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.8,Valid,C,1,0,27.5,Rebased,ug/m3,1.0,0.0,81.9,Valid,%,1,0,2021-02-24 22:00:00,44.63005,81.9,22.8,27.5,70.2
63.6,Rebased,ug/m3,1.0,5.0,19.52,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.7,Valid,C,1,0,27.5,Rebased,ug/m3,1.0,0.0,82.2,Valid,%,1,0,2021-02-24 22:15:00,42.065599999999996,82.2,22.7,27.5,68.6
65.6,Rebased,ug/m3,1.0,5.0,19.53,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.6,Valid,C,1,0,26.5,Rebased,ug/m3,1.0,0.0,82.5,Valid,%,1,0,2021-02-24 22:30:00,42.08715,82.5,22.6,26.5,70.6
63.8,Rebased,ug/m3,1.0,5.0,19.38,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.6,Valid,C,1,0,26.6,Rebased,ug/m3,1.0,0.0,82.8,Valid,%,1,0,2021-02-24 22:45:00,41.76389999999999,82.8,22.6,26.6,68.8
60.0,Rebased,ug/m3,1.0,5.0,19.32,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.6,Valid,C,1,0,26.4,Rebased,ug/m3,1.0,0.0,83.0,Valid,%,1,0,2021-02-24 23:00:00,41.6346,83.0,22.6,26.4,65.0
61.2,Rebased,ug/m3,1.0,5.0,18.93,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.6,Valid,C,1,0,26.5,Rebased,ug/m3,1.0,0.0,83.3,Valid,%,1,0,2021-02-24 23:15:00,40.794149999999995,83.3,22.6,26.5,66.2
56.9,Rebased,ug/m3,1.0,5.0,19.73,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,25.8,Rebased,ug/m3,1.0,0.0,83.6,Valid,%,1,0,2021-02-24 23:30:00,42.51815,83.6,22.5,25.8,61.9
53.7,Rebased,ug/m3,1.0,5.0,20.15,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,26.5,Rebased,ug/m3,1.0,0.0,83.8,Valid,%,1,0,2021-02-24 23:45:00,43.423249999999996,83.8,22.5,26.5,58.7
55.6,Rebased,ug/m3,1.0,5.0,20.87,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,26.0,Rebased,ug/m3,1.0,0.0,84.0,Valid,%,1,0,2021-02-25 00:00:00,44.974849999999996,84.0,22.5,26.0,60.6
56.0,Rebased,ug/m3,1.0,5.0,21.55,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,25.8,Rebased,ug/m3,1.0,0.0,84.1,Valid,%,1,0,2021-02-25 00:15:00,46.44025,84.1,22.5,25.8,61.0
51.6,Rebased,ug/m3,1.0,5.0,21.74,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,25.7,Rebased,ug/m3,1.0,0.0,84.3,Valid,%,1,0,2021-02-25 00:30:00,46.84969999999999,84.3,22.5,25.7,56.6
51.7,Rebased,ug/m3,1.0,5.0,22.2,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,25.7,Rebased,ug/m3,1.0,0.0,84.5,Valid,%,1,0,2021-02-25 00:45:00,47.840999999999994,84.5,22.5,25.7,56.7
53.8,Rebased,ug/m3,1.0,5.0,22.86,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.5,Valid,C,1,0,26.2,Rebased,ug/m3,1.0,0.0,84.5,Valid,%,1,0,2021-02-25 01:00:00,49.263299999999994,84.5,22.5,26.2,58.8
53.5,Rebased,ug/m3,1.0,5.0,24.55,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.6,Valid,C,1,0,27.0,Rebased,ug/m3,1.0,0.0,84.8,Valid,%,1,0,2021-02-25 01:15:00,52.905249999999995,84.8,22.6,27.0,58.5
52.8,Rebased,ug/m3,1.0,5.0,24.8,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.4,Valid,C,1,0,26.7,Rebased,ug/m3,1.0,0.0,85.2,Valid,%,1,0,2021-02-25 01:30:00,53.443999999999996,85.2,22.4,26.7,57.8
48.3,Rebased,ug/m3,1.0,5.0,24.22,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.3,Valid,C,1,0,25.8,Rebased,ug/m3,1.0,0.0,85.7,Valid,%,1,0,2021-02-25 01:45:00,52.19409999999999,85.7,22.3,25.8,53.3
48.7,Rebased,ug/m3,1.0,5.0,23.15,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.3,Valid,C,1,0,26.5,Rebased,ug/m3,1.0,0.0,86.0,Valid,%,1,0,2021-02-25 02:00:00,49.88824999999999,86.0,22.3,26.5,53.7
50.3,Rebased,ug/m3,1.0,5.0,22.74,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.3,Valid,C,1,0,25.3,Rebased,ug/m3,1.0,0.0,86.3,Valid,%,1,0,2021-02-25 02:15:00,49.00469999999999,86.3,22.3,25.3,55.3
48.7,Rebased,ug/m3,1.0,5.0,22.72,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.2,Valid,C,1,0,25.9,Rebased,ug/m3,1.0,0.0,86.6,Valid,%,1,0,2021-02-25 02:30:00,48.96159999999999,86.6,22.2,25.9,53.7
49.7,Rebased,ug/m3,1.0,5.0,22.65,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.2,Valid,C,1,0,25.6,Rebased,ug/m3,1.0,0.0,86.9,Valid,%,1,0,2021-02-25 02:45:00,48.81074999999999,86.9,22.2,25.6,54.7
53.2,Rebased,ug/m3,1.0,5.0,22.95,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.1,Valid,C,1,0,24.4,Rebased,ug/m3,1.0,0.0,87.1,Valid,%,1,0,2021-02-25 03:00:00,49.457249999999995,87.1,22.1,24.4,58.2
54.5,Rebased,ug/m3,1.0,5.0,24.25,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.1,Valid,C,1,0,24.6,Rebased,ug/m3,1.0,0.0,87.5,Valid,%,1,0,2021-02-25 03:15:00,52.25874999999999,87.5,22.1,24.6,59.5
51.6,Rebased,ug/m3,1.0,5.0,23.98,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.0,Valid,C,1,0,24.8,Rebased,ug/m3,1.0,0.0,87.9,Valid,%,1,0,2021-02-25 03:30:00,51.676899999999996,87.9,22.0,24.8,56.6
47.2,Rebased,ug/m3,1.0,5.0,24.31,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,24.0,Rebased,ug/m3,1.0,0.0,88.2,Valid,%,1,0,2021-02-25 03:45:00,52.38804999999999,88.2,21.9,24.0,52.2
45.7,Rebased,ug/m3,1.0,5.0,24.57,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,25.3,Rebased,ug/m3,1.0,0.0,88.5,Valid,%,1,0,2021-02-25 04:00:00,52.94835,88.5,21.9,25.3,50.7
49.3,Rebased,ug/m3,1.0,5.0,22.9,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,23.6,Rebased,ug/m3,1.0,0.0,88.7,Valid,%,1,0,2021-02-25 04:15:00,49.34949999999999,88.7,21.9,23.6,54.3
53.3,Rebased,ug/m3,1.0,5.0,20.82,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,24.7,Rebased,ug/m3,1.0,0.0,88.9,Valid,%,1,0,2021-02-25 04:30:00,44.86709999999999,88.9,21.9,24.7,58.3
50.7,Rebased,ug/m3,1.0,5.0,20.27,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,24.8,Rebased,ug/m3,1.0,0.0,89.0,Valid,%,1,0,2021-02-25 04:45:00,43.68185,89.0,21.9,24.8,55.7
55.0,Rebased,ug/m3,1.0,5.0,20.8,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,24.5,Rebased,ug/m3,1.0,0.0,89.1,Valid,%,1,0,2021-02-25 05:00:00,44.824,89.1,21.9,24.5,60.0
46.9,Rebased,ug/m3,1.0,5.0,22.12,PM25 Greater Than PM10,ug/m3,2.155,0.0,21.9,Valid,C,1,0,26.0,Rebased,ug/m3,1.0,0.0,89.0,Valid,%,1,0,2021-02-25 05:15:00,47.6686,89.0,21.9,26.0,51.9
46.3,Rebased,ug/m3,1.0,5.0,22.45,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.0,Valid,C,1,0,25.5,Rebased,ug/m3,1.0,0.0,89.1,Valid,%,1,0,2021-02-25 05:30:00,48.379749999999994,89.1,22.0,25.5,51.3
40.4,Rebased,ug/m3,1.0,5.0,21.49,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.0,Valid,C,1,0,26.8,Rebased,ug/m3,1.0,0.0,89.1,Valid,%,1,0,2021-02-25 05:45:00,46.31094999999999,89.1,22.0,26.8,45.4
46.1,Rebased,ug/m3,1.0,5.0,21.56,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.0,Valid,C,1,0,25.4,Rebased,ug/m3,1.0,0.0,89.0,Valid,%,1,0,2021-02-25 06:00:00,46.46179999999999,89.0,22.0,25.4,51.1
48.5,Rebased,ug/m3,1.0,5.0,21.39,PM25 Greater Than PM10,ug/m3,2.155,0.0,22.1,Valid,C,1,0,26.5,Rebased,ug/m3,1.0,0.0,89.0,Valid,%,1,0,2021-02-25 06:15:00,46.09545,89.0,22.1,26.5,53.5
