PM2_5,temp,humidity
68.93844999999999,27.9,86.6
69.58494999999999,27.8,86.8
70.40384999999999,27.7,87.1
69.0893,27.5,87.5
67.81784999999999,27.4,87.7
66.99895,27.3,87.9
64.88704999999999,27.2,88.1
63.48629999999999,27.1,88.3
64.9948,27.0,88.4
65.70594999999999,26.9,88.6
62.25795,26.9,88.7
57.3661,26.8,88.8
53.89655,26.8,88.9
53.5733,26.8,88.8
54.5215,26.7,88.9
55.599,26.7,89.1
57.94795,26.6,89.3
60.9434,26.6,89.4
61.9778,26.6,89.4
60.85719999999999,26.5,89.5
61.3744,26.5,89.7
61.56835,26.4,89.9
70.0806,26.4,90.0
64.75775,26.3,90.2
64.36985,26.3,90.4
64.15435,26.3,90.5
66.43865,26.3,90.5
64.82239999999999,26.3,90.7
64.93015,26.3,90.8
64.58534999999999,26.3,90.9
64.3483,26.3,90.9
62.99065,26.3,91.0
62.27949999999999,26.3,91.1
63.01219999999999,26.3,91.2
61.2882,26.3,91.3
59.28405,26.3,91.3
58.4005,26.3,91.4
62.7105,26.3,91.3
63.63715,26.3,91.3
63.24925,26.3,91.4
62.8398,26.3,91.5
58.5298,26.3,91.6
55.74985,26.3,91.6
55.168,26.3,91.7
57.86175,26.3,91.7
62.17175,26.3,91.8
65.57664999999999,26.3,91.8
65.46889999999999,26.3,92.0
58.9177,26.3,92.1
55.62055,26.3,92.1
56.89199999999999,26.4,92.2
59.75814999999999,26.4,92.3
59.9952,26.4,92.4
60.66324999999999,26.4,92.5
50.29769999999999,26.4,92.5
50.10375,26.4,92.5
47.7117,26.4,92.6
47.3238,26.5,92.5
44.58695,26.6,92.4
46.13855,26.7,92.3
41.0743,26.8,91.7
44.88864999999999,27.0,91.3
42.56125,27.1,91.0
42.04405,27.3,90.9
39.652,27.5,90.7
40.9881,27.7,90.3
38.57449999999999,27.9,89.8
39.1348,28.0,89.7
42.1518,28.1,89.5
38.0142,28.3,89.1
44.4792,28.4,88.6
50.9873,28.5,88.5
42.43195,28.6,88.2
36.48414999999999,28.7,88.0
34.19985,28.5,87.9
32.0233,28.5,88.3
33.962799999999994,28.5,88.3
28.9201,28.5,88.3
29.20025,28.4,88.2
31.3768,28.1,88.7
41.5915,27.8,89.5
29.97605,27.5,89.9
32.82065,27.2,90.6
32.734449999999995,27.0,91.3
43.27239999999999,26.7,91.0
58.0988,26.4,91.4
63.48629999999999,26.2,91.8
61.0296,26.1,92.0
58.4436,26.0,92.1
64.0466,26.0,92.2
67.34375,26.0,92.2
64.82239999999999,26.1,92.1
61.61144999999999,26.1,91.9
62.1071,26.2,91.6
61.93469999999999,26.3,91.5
60.12449999999999,26.4,91.2
59.11165,26.4,91.0
66.78344999999999,26.4,90.9
64.4776,26.5,90.8
60.10294999999999,26.5,90.7
57.56005,26.5,90.6
55.168,26.5,90.5
56.91355,26.6,90.5
56.84889999999999,26.6,90.5
56.20239999999999,26.6,90.4
54.6077,26.6,90.2
54.41374999999999,26.6,90.2
53.81034999999999,26.6,90.4
51.82775,26.5,90.4
50.62094999999999,26.5,90.5
51.4183,26.4,90.6
52.30185,26.4,90.8
57.53849999999999,26.3,91.0
53.1854,26.3,91.1
48.8323,26.3,91.2
47.25915,26.3,91.3
46.00925,26.3,91.4
46.0739,26.3,91.3
45.27655,26.3,91.4
46.39715,26.3,91.5
46.52645,26.2,91.6
45.87995,26.2,91.8
45.83685,26.2,91.9
45.75065,26.2,92.0
46.84969999999999,26.2,92.0
49.1771,26.2,91.9
49.45725,26.3,91.8
44.11285,26.2,91.8
40.75105,26.2,91.9
42.45349999999999,26.2,91.9
42.4966,26.2,91.9
44.80244999999999,26.1,91.9
47.00054999999999,26.1,91.9
45.57824999999999,26.0,92.1
44.28525,26.0,92.3
43.3586,26.0,92.4
45.53515,26.0,92.4
46.61265,26.1,92.3
46.18165,26.1,92.4
45.62135,26.1,92.4
47.30225,26.2,92.3
48.1427,26.2,92.1
49.97445,26.3,92.1
52.17255,26.3,92.1
52.38804999999999,26.3,92.1
53.42244999999999,26.3,92.0
56.74114999999999,26.4,91.9
58.76684999999999,26.4,91.8
59.0039,26.4,91.7
59.5211,26.4,91.7
62.21485,26.5,91.6
67.34375,26.6,91.5
69.26169999999999,26.6,91.3
65.87835,26.6,91.2
64.58534999999999,26.7,91.2
65.2103,26.7,91.2
65.53354999999999,26.8,91.2
69.71424999999999,26.8,91.2
67.4084,26.9,91.1
59.19785,26.9,91.1
61.20199999999999,27.1,91.1
61.00804999999999,27.4,90.6
64.7362,27.6,90.0
61.52524999999999,27.6,89.9
55.83604999999999,27.7,89.7
53.89655,27.7,89.5
60.10294999999999,27.6,89.7
60.49085,27.4,90.2
53.61639999999999,27.2,90.5
46.56954999999999,27.0,90.8
46.11699999999999,26.8,91.1
46.95745,26.5,91.6
49.8236,26.3,92.2
54.06895,26.1,92.6
54.69389999999999,26.0,92.8
58.5298,26.0,93.0
64.7362,26.0,93.2
61.0727,26.1,93.0
56.03,26.3,92.6
53.12075,26.4,92.3
53.5302,26.4,92.1
52.25874999999999,26.5,91.9
48.0996,26.6,91.6
47.00054999999999,26.5,91.4
45.57824999999999,26.5,91.3
43.12155,26.5,91.1
44.28525,26.5,90.9
46.50489999999999,26.5,90.9
47.99184999999999,26.5,90.9
50.18995,26.5,90.8
50.858,26.5,90.7
51.00885,26.5,90.8
55.0818,26.5,90.7
50.6856,26.5,90.7
49.95289999999999,26.5,90.6
51.52605,26.5,90.5
52.8406,26.5,90.5
53.8319,26.4,90.5
55.87915,26.4,90.4
58.70219999999999,26.4,90.5
61.89159999999999,26.4,90.7
66.39554999999999,26.4,90.6
69.2186,26.4,90.6
69.3479,26.4,90.7
67.90405,26.3,90.8
67.68854999999999,26.3,90.8
60.74945,26.3,90.8
57.4092,26.3,90.9
57.62469999999999,26.3,90.8
59.84434999999999,26.3,90.7
62.86135,26.2,90.7
64.88704999999999,26.1,90.9
65.72749999999999,26.0,91.0
62.8398,26.0,91.1
63.0984,25.9,91.2
63.48629999999999,25.7,91.4
64.26209999999999,25.7,91.6
65.33959999999999,25.7,91.8
68.59365,25.7,91.8
71.546,25.7,91.9
75.40344999999999,25.7,92.0
76.3301,25.6,92.0
73.87339999999999,25.6,92.1
74.88624999999999,25.5,92.1
75.6405,25.5,92.2
78.2696,25.5,92.2
83.91569999999999,25.5,92.2
83.18299999999999,25.5,92.3
78.7006,25.5,92.4
80.2522,25.5,92.4
79.71345,25.5,92.4
78.0972,25.5,92.5
79.82119999999999,25.5,92.5
84.45445,25.5,92.5
86.82494999999999,25.6,92.5
85.18714999999999,25.6,92.6
83.24765,25.6,92.7
85.1656,25.8,92.3
80.14444999999999,26.0,92.2
79.8643,26.3,91.9
83.6571,26.5,91.3
84.04499999999999,26.8,90.6
84.95009999999999,26.9,90.1
83.2692,27.1,89.8
79.28245,27.3,89.0
80.44614999999999,27.5,88.5
82.42875,27.8,88.4
83.72175,28.0,87.6
88.65669999999999,28.2,87.3
88.67824999999999,28.6,86.8
87.64385,29.0,86.1
92.04005,29.3,85.0
93.2253,29.5,84.6
91.13495,29.7,84.0
88.54895,29.9,83.4
82.53649999999999,30.2,82.4
68.9169,30.4,81.7
54.0905,30.6,80.6
48.85385,30.8,79.6
43.3155,30.9,78.8
38.18659999999999,31.1,77.9
38.7469,31.5,76.9
42.00095,31.7,76.4
41.69925,31.6,76.2
34.7817,31.4,75.8
28.9201,31.1,75.0
22.9723,31.0,74.9
23.5326,31.1,75.1
37.7556,31.3,74.8
76.39475,31.3,77.1
55.23264999999999,31.0,77.3
57.04285,30.7,77.7
71.8908,30.4,78.8
77.17054999999999,30.2,79.5
83.80794999999999,29.9,80.3
80.92024999999998,29.6,81.1
74.88624999999999,29.2,81.3
79.1747,28.8,82.0
80.597,28.5,82.7
81.84689999999999,28.3,83.1
81.6745,28.1,83.5
79.32554999999999,27.7,84.0
82.64425,27.4,84.7
78.7006,27.2,85.1
80.14444999999999,26.9,85.6
82.45029999999998,26.9,85.9
75.6405,26.8,86.0
70.31765,26.6,86.0
69.36944999999999,26.5,86.0
58.8315,26.3,86.0
52.81905,26.1,86.2
51.13815,25.9,86.3
52.0217,25.7,86.6
57.1506,25.6,87.3
57.56005,25.4,87.6
57.30145,25.1,88.1
56.91355,24.9,88.6
55.14645,24.7,89.0
50.8149,24.6,89.3
51.35365,24.5,89.4
77.96789999999999,24.4,89.5
80.35995,24.2,89.4
98.20335,24.1,89.5
121.69285,23.9,89.4
83.29074999999999,23.8,89.5
54.54305,23.7,89.4
45.2119,23.7,88.9
56.48255,23.6,88.8
54.5646,23.5,89.1
35.19114999999999,23.5,88.8
24.71785,23.4,88.5
25.14885,23.2,88.8
28.7046,23.0,89.0
26.441849999999995,22.9,89.3
22.5844,22.7,89.4
26.35565,22.6,89.4
40.1261,22.5,89.5
54.4784,22.4,89.8
58.42204999999999,22.4,89.9
58.46515,22.3,89.8
55.70675,22.2,90.0
52.56045,22.2,90.2
42.90604999999999,22.1,90.1
38.4883,22.0,90.5
38.10039999999999,22.0,90.4
41.9794,21.9,90.3
50.23304999999999,21.9,90.4
65.0379,21.9,90.4
68.87379999999999,21.8,90.6
67.5808,21.8,90.9
64.0466,21.8,91.1
47.99184999999999,21.7,90.9
43.33705,21.6,90.9
48.72455,21.6,91.0
46.18165,21.7,91.1
44.84555,21.7,91.0
42.8845,21.8,90.7
42.19489999999999,21.8,90.4
42.7552,21.9,90.2
46.44025,21.9,90.0
47.99184999999999,22.0,89.8
47.08675,22.1,89.7
45.40585,22.3,89.4
50.49164999999999,22.4,89.2
52.4958,22.5,89.1
55.01715,22.6,88.9
56.46099999999999,22.7,88.9
59.06855,22.9,88.6
65.59819999999999,23.0,88.6
71.07189999999999,23.3,88.3
75.8129,23.6,88.3
79.39020000000001,23.9,88.1
81.78225,24.2,87.7
86.65254999999999,24.5,87.1
93.3546,24.7,86.8
100.5523,24.9,87.0
106.84489999999998,25.2,86.7
111.39194999999998,25.6,86.1
113.20215,25.7,85.6
120.1197,25.9,85.5
116.37,26.0,85.6
117.25354999999998,26.2,85.4
123.39529999999998,26.3,85.1
126.71399999999998,26.2,85.3
122.835,26.1,85.7
127.03725,26.1,85.6
129.2138,25.9,85.8
130.93779999999998,25.7,86.1
128.438,25.7,86.4
131.26104999999998,25.7,86.7
133.09279999999998,25.7,86.8
137.07954999999998,25.7,86.9
136.32529999999997,25.7,86.9
128.93364999999997,25.7,87.0
129.45085,25.8,86.9
131.41189999999995,25.9,86.9
135.765,25.8,86.9
139.57934999999998,25.7,86.9
144.2557,25.7,87.2
137.14419999999998,25.6,87.5
139.75175,25.4,87.8
139.10524999999998,25.4,87.9
132.55405,25.3,88.1
128.41645,25.2,88.3
126.08905,25.1,88.5
121.73595,25.1,88.7
124.5159,25.0,88.8
128.1794,25.0,88.9
129.42929999999998,25.0,88.9
131.2395,25.0,89.0
133.17899999999997,25.0,89.0
129.5155,25.0,89.1
125.0331,25.0,89.1
117.3613,25.1,88.9
117.25354999999998,25.2,88.8
121.71439999999998,25.1,88.8
129.79565,25.1,88.9
124.36505,25.1,88.8
118.97755,25.0,88.9
127.46824999999998,24.9,88.7
106.00445,24.8,88.4
97.90165,24.6,88.1
92.98825,24.4,87.9
97.92319999999998,24.2,88.1
101.43585,24.1,88.3
117.79229999999998,24.1,88.3
164.87905,24.1,88.2
169.46919999999997,24.0,88.4
165.69795,24.0,88.4
118.8267,24.0,88.2
93.93645,23.9,88.0
91.93229999999998,23.9,88.0
91.15649999999998,23.7,88.2
99.13,23.7,88.5
105.59499999999998,23.6,88.7
107.55604999999998,23.5,89.0
104.4744,23.4,89.2
101.04795,23.4,89.2
98.16025,23.5,89.0
98.0094,23.4,89.0
101.13415,23.4,89.1
103.8279,23.4,89.2
111.69365,23.5,89.3
134.2565,23.5,89.5
129.2138,23.5,89.5
137.14419999999998,23.5,89.6
143.1351,23.5,89.5
139.19145,23.6,89.5
133.82549999999998,23.6,89.6
132.55405,23.8,89.5
130.3775,23.9,89.4
130.2482,24.0,89.3
132.12305,24.1,89.3
131.56275,24.2,89.3
134.96765,24.5,89.2
138.351,24.7,88.9
145.0315,24.9,88.4
148.2209,25.2,88.6
136.8425,25.6,88.3
131.86444999999998,26.1,87.7
115.05545,26.5,87.2
103.59085,27.1,86.1
98.0956,27.4,85.1
90.61775,27.7,84.9
83.29074999999999,28.1,83.9
75.57584999999999,28.3,83.3
72.83899999999998,28.5,83.0
64.84394999999999,28.7,82.2
57.81864999999999,28.9,81.8
54.04739999999999,29.2,81.5
46.56954999999999,29.5,80.4
45.4705,29.7,80.0
42.69055,29.9,79.2
42.45349999999999,30.1,78.6
41.05275,30.2,78.0
41.76389999999999,30.2,78.3
40.62175,30.2,78.0
42.34575,30.3,77.8
40.36315,30.3,77.3
42.60435,30.2,77.4
41.2467,30.1,77.6
41.74235,30.1,77.4
44.26369999999999,30.1,77.4
40.36315,30.2,76.8
39.63045,30.0,76.9
40.2554,30.0,76.9
40.57865,29.9,77.2
43.25085,29.7,77.7
46.28939999999999,29.5,78.1
45.70755,29.2,78.5
48.703,29.0,79.1
52.0217,28.8,79.9
51.05195,28.5,80.0
53.444,28.2,80.6
66.65414999999999,27.8,81.4
62.06399999999999,27.5,82.2
62.88289999999999,27.1,82.9
69.0893,26.9,83.5
72.30024999999999,26.7,84.2
76.6318,26.4,84.9
77.04124999999999,26.2,85.5
76.58869999999999,26.1,86.0
71.82614999999998,26.0,86.1
75.1664,25.8,86.5
68.2704,25.7,86.6
68.11954999999999,25.7,86.8
66.54639999999999,25.7,86.9
61.5037,25.7,87.0
61.09425,25.7,86.9
59.6073,25.7,86.9
56.9351,25.7,86.8
56.99974999999999,25.6,86.9
56.91355,25.6,87.2
54.71545,25.6,87.2
50.9873,25.6,87.1
59.478,25.5,87.2
81.82534999999999,25.5,87.2
68.35659999999999,25.4,87.2
59.77969999999999,25.3,87.3
58.31429999999999,25.2,87.6
60.771,25.2,87.8
61.2882,25.1,87.9
60.01675,25.0,88.2
64.1328,25.0,88.4
67.62389999999999,24.9,88.7
67.8394,24.9,88.8
68.03335,24.9,88.8
65.44735,24.9,88.9
67.53769999999999,24.9,89.0
68.55054999999999,24.9,89.0
62.90445,24.9,89.0
60.1676,24.9,89.1
60.81409999999999,24.9,89.2
65.49045,24.9,89.0
69.54185,24.9,88.9
71.69685,24.9,89.1
73.33465,24.9,89.2
72.77435,24.9,89.3
74.30439999999999,24.8,89.4
76.26545,24.8,89.5
79.0885,24.8,89.6
80.68319999999999,24.8,89.7
79.23935,24.8,89.8
77.92479999999999,24.9,89.9
81.6314,24.9,89.8
79.62725,25.0,89.6
81.78225,25.2,89.5
77.92479999999999,25.2,89.6
81.43744999999998,25.3,89.6
75.23104999999998,25.5,89.5
79.15314999999998,25.6,89.1
88.46274999999999,25.7,88.9
79.1747,25.7,88.8
78.4851,25.9,88.7
78.0972,26.0,88.6
82.98904999999999,26.2,88.3
84.7777,26.3,88.2
85.87675,26.5,87.8
86.02759999999999,26.6,87.6
82.752,26.7,87.4
79.97205,26.8,87.0
76.1146,27.0,86.7
68.63674999999999,27.2,86.2
63.1846,27.4,85.3
62.38725,27.5,84.8
63.0553,27.6,84.6
62.926,27.7,84.5
61.54679999999999,27.8,84.3
59.58574999999999,28.1,84.0
49.32795,28.6,82.7
42.64744999999999,29.0,81.3
40.62175,29.4,80.1
43.38014999999999,29.7,79.3
44.93175,30.0,78.6
47.38844999999999,30.2,77.9
44.0913,30.3,77.3
48.37975,30.5,77.0
56.37479999999999,30.7,77.0
55.2542,30.9,76.6
50.92264999999999,31.0,75.7
51.05195,31.0,75.2
44.5654,31.0,75.2
47.12985,31.1,75.3
48.20735,31.0,75.3
46.39715,30.8,75.1
47.00054999999999,30.6,75.4
47.7979,30.4,75.6
47.19449999999999,30.1,76.0
47.17295,29.8,76.5
46.8066,29.4,77.1
51.00885,29.2,77.8
52.79749999999999,28.9,78.3
54.67235,28.6,78.9
54.41374999999999,28.4,79.3
51.43985,28.3,79.5
48.16425,28.0,79.8
47.34535,27.8,80.2
56.99974999999999,27.6,80.7
54.9956,27.4,81.4
47.19449999999999,27.2,81.7
41.44065,27.0,81.9
39.71665,26.9,82.2
40.92345,26.7,82.4
42.56125,26.6,82.7
43.94045,26.4,83.0
47.0221,26.4,83.2
57.73244999999999,26.2,83.6
66.69725,26.1,84.2
64.9517,25.9,84.8
61.48215,25.7,85.7
60.40465,25.6,86.3
58.89614999999999,25.5,86.8
60.92184999999999,25.4,87.3
61.39594999999999,25.3,87.7
61.6761,25.2,88.0
58.96079999999999,25.2,88.2
58.12035,25.1,88.5
59.8228,25.1,88.6
61.3313,25.0,88.8
64.0897,24.9,89.1
62.27949999999999,24.9,89.3
62.1933,24.9,89.6
64.28365,24.9,89.8
68.55054999999999,24.9,90.0
68.2273,24.9,90.2
68.20575,24.9,90.3
69.95129999999999,24.9,90.4
69.80045,24.9,90.5
70.51159999999999,24.9,90.6
70.87795,24.9,90.6
71.30895,25.0,90.6
66.67569999999999,25.0,90.7
64.06814999999999,25.1,90.7
62.7105,25.1,90.7
62.30105,25.1,90.7
62.7967,25.2,90.7
62.0209,25.2,90.8
59.93054999999999,25.2,90.8
57.27989999999999,25.3,90.7
57.9264,25.3,90.7
59.8228,25.4,90.8
57.25834999999999,25.5,90.5
60.64169999999999,25.6,90.5
64.82239999999999,25.7,90.5
66.39554999999999,25.7,90.5
67.10669999999999,25.8,90.6
65.40424999999999,26.1,90.4
61.74074999999999,26.3,90.1
59.84434999999999,26.6,89.8
57.5816,27.0,89.1
59.8228,27.4,87.9
58.29275,27.6,87.1
55.38349999999999,27.7,86.8
55.0818,27.7,86.4
59.54265,27.8,86.2
59.1332,27.8,86.5
57.81864999999999,27.9,86.2
40.2554,27.9,85.7
18.46835,28.0,83.9
23.8774,28.3,83.6
29.739,28.7,83.2
31.872449999999997,29.1,82.7
35.70835,29.6,82.0
35.53594999999999,30.0,81.0
35.14804999999999,30.3,79.7
40.4278,30.4,79.4
42.13025,30.4,79.2
40.10455,30.3,79.2
40.14764999999999,30.4,79.4
41.4622,30.5,78.8
38.94085,30.7,78.4
38.89775,30.8,78.0
36.52725,30.9,77.5
36.78585,30.9,77.4
36.82895,31.0,77.3
37.3677,30.9,77.0
36.8074,30.7,77.4
35.70835,30.6,77.3
36.26865,30.5,77.2
37.69095,30.4,77.9
37.82025,30.2,77.8
36.9367,30.0,78.1
40.36315,29.8,78.7
42.7121,29.6,79.2
43.1431,29.4,79.2
49.7805,29.1,80.3
52.64665,28.9,80.9
51.78465,28.7,81.4
51.1597,28.4,81.6
50.53475,28.3,81.4
58.22809999999999,28.1,81.7
63.16304999999999,27.9,82.7
58.46515,27.8,83.3
56.71959999999999,27.6,83.8
55.3404,27.5,84.3
60.49085,27.3,84.7
73.0114,27.2,85.1
66.7619,27.0,85.4
58.4436,26.9,85.7
54.11205,26.7,86.0
52.0217,26.6,86.3
52.99144999999999,26.5,86.5
49.41414999999999,26.3,86.7
47.81945,26.3,86.8
47.04364999999999,26.2,87.0
47.0652,26.2,87.3
49.95289999999999,26.2,87.4
56.9782,26.2,87.6
74.23975,26.1,87.7
68.31349999999999,26.1,87.4
64.54225,26.0,85.4
58.96079999999999,25.7,83.7
58.9177,25.5,83.6
57.08594999999999,25.3,83.2
47.69015,25.0,83.1
50.44855,24.7,83.1
45.2981,24.4,83.2
43.85425,24.1,83.1
46.3325,23.9,83.0
37.94955,23.7,83.0
43.16465,23.4,83.2
33.72575,23.1,83.9
30.10535,22.7,84.5
31.57075,22.4,85.3
31.22595,22.2,85.8
32.21724999999999,22.2,86.1
30.36395,22.1,86.3
51.03039999999999,22.0,86.6
57.64625,21.9,86.9
38.72534999999999,21.8,87.2
38.42365,21.7,87.4
35.9454,21.5,87.6
32.56205,21.4,87.1
33.16545,21.2,87.1
34.975649999999995,21.1,87.4
37.51855,21.0,87.7
38.38054999999999,21.0,88.2
38.18659999999999,21.1,87.8
40.49244999999999,21.1,87.7
41.48374999999999,21.1,87.7
42.4104,21.0,87.3
45.1257,20.9,87.4
49.4357,20.8,87.8
54.2629,20.8,88.1
60.85719999999999,20.8,88.3
65.4258,20.8,88.6
64.219,20.8,88.5
53.9181,20.8,88.4
44.4361,20.8,87.7
45.68599999999999,20.8,87.5
49.4788,20.9,87.5
49.3064,20.9,87.4
57.3661,21.0,86.9
55.31885,21.1,86.9
51.37519999999999,21.2,86.8
48.94005,21.3,86.2
54.84474999999999,21.3,85.6
63.1846,21.4,85.8
60.57704999999999,21.6,85.7
51.35365,21.8,85.3
50.01755,22.0,84.9
51.05195,22.2,84.2
52.8406,22.3,84.1
53.1423,22.4,84.2
56.99974999999999,22.5,84.0
57.08594999999999,22.7,83.9
56.6334,22.8,83.7
60.5986,22.8,83.5
60.83565,22.8,83.7
61.69764999999999,22.8,83.7
57.73244999999999,22.9,83.5
58.72375,22.9,83.5
60.70635,22.9,83.6
53.7026,22.9,83.6
54.41374999999999,22.9,83.6
53.96119999999999,22.8,83.5
56.13775,22.7,83.7
62.21485,22.6,84.1
66.52485,22.5,84.5
63.14149999999999,22.3,85.0
57.08594999999999,22.2,85.6
53.89655,22.1,85.6
52.2803,22.0,85.8
49.6512,21.8,86.2
58.03415,21.8,86.5
70.29609999999998,21.8,86.8
71.43825,21.7,87.2
72.79589999999999,21.6,87.3
82.47185,21.4,87.5
85.12249999999999,21.3,87.6
92.51415,21.2,87.7
96.78104999999998,21.1,87.9
96.4147,21.0,88.0
84.58375,20.9,88.3
84.04499999999999,20.8,88.7
85.98449999999998,20.7,89.0
85.2518,20.6,89.1
86.4155,20.5,89.3
86.04915,20.4,89.6
88.50585,20.3,90.0
94.49675,20.3,90.1
104.1727,20.2,90.2
82.60114999999999,20.1,90.3
78.33425,20.0,90.5
99.36705,19.8,90.8
77.36449999999999,19.8,91.1
72.47265,19.7,91.4
73.16225,19.7,91.6
75.96374999999999,19.7,91.8
75.83444999999999,19.7,91.6
93.46235,19.7,91.5
112.85734999999998,19.7,91.5
115.5942,19.7,91.6
99.9489,19.7,91.7
91.56595,19.7,91.7
138.1786,19.7,91.9
149.40615,19.7,92.1
129.83874999999998,19.6,92.1
101.4574,19.7,92.2
102.29784999999998,19.7,92.2
81.56675,19.6,92.1
68.96,19.6,92.0
77.3214,19.5,92.1
70.70555,19.4,92.4
68.59365,19.4,92.5
80.92024999999998,19.3,92.7
62.8398,19.3,92.7
50.70715,19.3,92.7
49.8667,19.3,92.7
53.4009,19.3,92.6
57.51695,19.3,92.5
61.78385,19.4,92.7
63.4001,19.4,92.9
68.24885,19.4,92.8
62.86135,19.4,92.6
60.53395,19.4,92.7
57.4954,19.4,93.0
57.53849999999999,19.4,93.1
64.49915,19.5,93.2
71.5029,19.6,93.2
69.97285,19.6,93.2
69.8651,19.7,93.3
71.61064999999999,19.8,93.1
67.7101,19.8,93.1
64.58534999999999,19.8,93.2
63.20615,19.8,93.0
63.8742,19.8,93.2
66.13695,19.9,93.1
68.7876,19.9,93.0
77.58,20.0,93.1
81.45899999999999,20.1,93.1
94.7338,20.3,92.9
99.9489,20.5,92.9
107.6638,20.7,92.5
104.10805,20.9,91.9
95.78975,21.0,91.7
91.372,21.1,91.7
84.32515,21.2,91.7
82.14859999999999,21.3,91.5
81.48055,21.4,91.3
83.42004999999999,21.5,91.2
86.95425,21.6,91.0
87.90244999999999,21.6,90.9
87.44989999999999,21.5,91.1
87.92399999999999,21.5,91.2
95.01395,21.5,91.4
98.97915,21.4,91.5
104.45284999999998,21.3,91.6
101.84529999999998,21.2,91.8
87.04044999999999,21.1,92.0
83.29074999999999,21.0,92.4
87.5792,20.9,92.7
86.99734999999998,20.9,92.9
82.5796,20.9,92.9
86.3293,21.0,92.8
92.5788,21.0,92.9
103.5262,21.0,92.9
107.4914,21.0,93.0
115.8959,21.2,92.7
113.61159999999998,21.1,92.8
117.12425,21.1,92.9
119.47319999999998,21.1,93.0
120.1628,21.2,93.1
123.39529999999998,21.2,93.2
124.75294999999998,21.2,93.2
123.93404999999998,21.3,93.2
123.697,21.3,93.2
122.1885,21.3,93.3
126.0675,21.3,93.3
122.2747,21.4,93.4
124.06335,21.4,93.4
123.3091,21.4,93.4
122.4471,21.4,93.5
124.7745,21.4,93.4
121.90834999999998,21.5,93.4
122.0592,21.5,93.4
124.2573,21.5,93.5
126.86485,21.5,93.5
129.62324999999998,21.6,93.5
130.48524999999998,21.6,93.6
134.66594999999998,21.6,93.7
132.16615,21.6,93.7
131.1102,21.7,93.7
131.08864999999997,21.7,93.7
132.68335,21.7,93.7
130.9809,21.7,93.6
132.5325,21.8,93.6
136.75629999999998,21.8,93.7
141.13094999999998,21.8,93.8
139.70864999999998,21.8,93.9
140.24739999999997,21.8,93.9
142.29465,21.8,94.0
151.53959999999998,21.8,94.0
165.54709999999997,21.8,94.0
164.79285,21.8,94.0
158.60799999999998,21.8,94.0
148.11315,21.8,94.0
143.6092,21.8,94.0
141.51885,21.9,94.1
139.88105,21.9,94.2
143.80315,21.9,94.3
144.6867,21.9,94.3
141.17405,22.0,94.3
142.03605,22.0,94.4
146.7986,22.1,94.4
152.16455,22.1,94.4
153.5653,22.2,94.5
155.74184999999997,22.3,94.5
157.03485,22.4,94.4
159.68549999999996,22.5,94.3
169.44764999999998,22.7,94.2
182.03285,22.7,94.2
186.192,22.7,94.1
189.74775,22.7,94.1
189.8986,22.8,94.3
187.46345,22.9,94.4
166.45219999999998,23.1,94.5
129.8172,23.5,94.3
118.46035,24.0,93.9
109.28005,24.5,93.5
94.88465,25.0,92.7
86.35085,25.5,91.8
81.43744999999998,26.2,90.9
74.62765,26.7,90.2
70.49005,27.1,88.8
66.69725,27.5,88.1
67.66699999999999,27.9,87.0
64.00349999999999,28.1,86.7
58.0557,28.4,85.6
53.7026,28.6,85.0
53.7457,28.9,84.2
56.4179,29.0,84.0
52.94835,29.2,83.1
52.04324999999999,29.3,82.5
51.9786,29.3,82.6
49.1771,29.3,82.2
46.8066,29.3,82.4
41.22514999999999,29.3,82.6
40.7726,29.2,83.2
39.84595,29.2,83.0
36.5919,29.2,82.8
31.0751,29.1,82.3
30.3855,29.0,82.9
24.63165,29.0,82.8
21.74395,29.0,82.4
22.77835,29.1,81.9
24.41615,29.2,81.6
27.584,29.1,81.8
26.5496,28.9,81.5
26.70045,28.7,81.5
28.4891,28.4,82.0
30.4717,28.1,82.5
30.79495,27.9,82.9
32.17415,27.7,83.2
30.2131,27.5,83.4
32.43275,27.3,83.8
34.84635,27.1,84.4
33.8766,27.0,84.8
39.1779,26.8,85.2
41.5915,26.6,85.8
43.63875,26.5,86.3
42.7552,26.3,86.7
40.8588,26.2,87.1
41.74235,26.1,87.5
41.48374999999999,26.0,87.9
43.8758,25.9,88.2
44.86709999999999,25.8,88.5
46.9359,25.7,88.8
48.98315,25.7,89.0
49.67274999999999,25.7,89.1
49.5219,25.7,89.2
51.09505,25.6,89.4
64.4776,25.4,89.5
86.2431,25.4,89.7
61.58989999999999,25.3,89.9
58.12035,25.2,90.1
57.19369999999999,25.1,90.3
54.9956,25.0,90.5
52.25874999999999,25.0,90.5
49.8667,24.9,90.6
50.06065,24.9,90.7
49.11245,24.9,90.7
43.1431,24.9,90.7
42.86295,24.9,90.7
46.22474999999999,24.9,90.7
48.42284999999999,24.9,90.8
50.29769999999999,24.9,90.9
52.73284999999999,24.8,91.1
56.6765,24.7,91.3
62.6674,24.7,91.4
64.26209999999999,24.7,91.5
58.50824999999999,24.6,91.6
51.9786,24.6,91.7
49.134,24.6,91.6
47.3669,24.6,91.6
47.56085,24.6,91.7
49.32795,24.6,91.9
51.03039999999999,24.6,92.0
53.93965,24.6,92.0
53.20695,24.6,92.0
53.2285,24.6,92.1
54.11205,24.6,92.1
