Unnamed: 0,datetime,cntErrSD,cntErrLte,cntErrWifi,humidity,temp,perBat,CO,NO2,SO2,PM10_0,PM2_5,PM1_0
9410,2021-07-12 13:22:56,18431,129,6143,50.6,37.5,67.95,-119.5644,-0.4623,-0.1542,16.7,11.9,10.9
9411,2021-07-12 13:22:46,18430,129,6143,50.6,37.5,67.81,-119.4716,-0.4623,-0.1575,16.7,11.9,10.9
9412,2021-07-12 13:22:36,18429,129,6143,50.6,37.5,67.73,-119.4948,-0.4623,-0.1573,16.7,11.9,10.9
9413,2021-07-12 13:22:26,18428,129,6142,50.7,37.5,67.75,-119.2163,-0.4623,-0.1547,16.7,11.9,10.9
9414,2021-07-12 13:22:16,18427,129,6142,50.7,37.5,67.7,-119.3323,-0.4623,-0.155,16.7,11.9,10.9
9415,2021-07-12 13:22:06,18426,129,6142,50.7,37.5,67.74,-118.8449,-0.4623,-0.1573,16.7,11.9,10.9
9416,2021-07-12 13:21:56,18425,129,6141,50.8,37.5,67.74,-119.2627,-0.4612,-0.1552,16.7,12.0,11.0
9417,2021-07-12 13:21:46,18424,129,6141,50.9,37.5,67.74,-119.7849,-0.4623,-0.155,16.7,12.0,11.0
9418,2021-07-12 13:21:36,18423,129,6141,54.9,36.6,67.81,-119.7617,-0.4623,-0.1547,16.4,12.4,11.4
9419,2021-07-12 13:21:26,18422,129,6140,50.8,37.5,67.82,-118.9378,-0.4623,-0.1552,16.7,12.0,11.0
9420,2021-07-12 13:21:16,18421,129,6140,50.8,37.5,67.81,-119.57600000000001,-0.4623,-0.1547,16.7,12.0,11.0
9421,2021-07-12 13:21:06,18420,129,6140,50.8,37.5,67.95,-119.1815,-0.4623,-0.1547,16.7,12.0,11.0
9422,2021-07-12 13:20:56,18419,129,6139,50.9,37.5,68.02,-119.3207,-0.4612,-0.1562,16.7,12.0,11.0
9423,2021-07-12 13:20:46,18418,129,6139,50.9,37.5,67.96,-118.7056,-0.4612,-0.1555,16.7,12.0,11.0
9424,2021-07-12 13:20:36,18417,129,6139,50.9,37.5,67.98,-118.7056,-0.4623,-0.1552,16.7,12.0,11.0
9425,2021-07-12 13:20:26,18416,129,6138,50.9,37.5,67.96,-118.25299999999999,-0.4612,-0.154,16.7,12.0,11.0
9426,2021-07-12 13:20:16,18415,129,6138,50.8,37.5,67.93,-118.0441,-0.4612,-0.1575,16.7,12.0,11.0
9427,2021-07-12 13:20:06,18414,129,6138,50.7,37.4,67.91,-117.9397,-0.4612,-0.1555,16.7,11.9,10.9
9428,2021-07-12 13:19:56,18413,129,6137,54.8,36.5,67.89,-119.0306,-0.4623,-0.1562,16.4,12.3,11.4
9429,2021-07-12 13:19:46,18412,129,6137,50.7,37.4,67.89,-118.9842,-0.4623,-0.159,16.7,11.9,10.9
9430,2021-07-12 13:19:36,18411,129,6137,50.7,37.4,67.86,-118.57799999999999,-0.4612,-0.1557,16.7,11.9,10.9
9431,2021-07-12 13:19:26,18410,129,6136,50.7,37.5,67.88,-117.9165,-0.4623,-0.1575,16.7,11.9,10.9
9432,2021-07-12 13:19:16,18409,129,6136,50.7,37.5,67.89,-117.9513,-0.4623,-0.156,16.7,11.9,10.9
9433,2021-07-12 13:19:06,18408,129,6136,50.8,37.5,67.96,-118.1718,-0.4612,-0.1552,16.7,11.9,11.0
9434,2021-07-12 13:18:56,18407,129,6135,50.8,37.4,67.96,-118.5664,-0.4623,-0.1593,16.7,11.9,10.9
9435,2021-07-12 13:18:46,18406,129,6135,50.8,37.5,67.92,-118.63600000000001,-0.4623,-0.1568,16.7,12.0,11.0
9436,2021-07-12 13:18:36,18405,129,6135,50.8,37.5,67.99,-118.52,-0.4623,-0.1585,16.7,11.9,11.0
9437,2021-07-12 13:18:26,18404,129,6134,54.8,36.6,68.02,-118.6708,-0.4612,-0.1562,16.4,12.3,11.4
9438,2021-07-12 13:18:16,18403,129,6134,50.7,37.5,67.99,-118.4851,-0.4612,-0.1522,16.7,11.9,10.9
9439,2021-07-12 13:18:06,18402,129,6134,50.7,37.5,67.98,-118.3691,-0.4612,-0.157,16.7,11.9,10.9
9440,2021-07-12 13:17:56,18401,129,6133,50.7,37.4,67.99,-119.1234,-0.4612,-0.1573,16.7,11.9,10.9
9441,2021-07-12 13:17:46,18400,129,6133,50.7,37.5,67.95,-119.7501,-0.4623,-0.158,16.7,11.9,10.9
9442,2021-07-12 13:17:36,18399,129,6133,50.7,37.5,67.93,-119.8662,-0.4612,-0.157,16.7,11.9,10.9
9443,2021-07-12 13:17:26,18398,129,6132,50.7,37.5,67.93,-119.3555,-0.4612,-0.1573,16.7,11.9,10.9
9444,2021-07-12 13:17:16,18397,129,6132,50.7,37.5,67.88,-119.1234,-0.4612,-0.1608,16.7,11.9,10.9
9445,2021-07-12 13:17:06,18396,129,6132,50.7,37.5,67.91,-119.3091,-0.4612,-0.1588,16.7,11.9,10.9
9446,2021-07-12 13:16:56,18395,129,6131,50.7,37.5,67.88,-119.8778,-0.4612,-0.1568,16.7,11.9,10.9
9447,2021-07-12 13:16:46,18394,129,6131,54.8,36.6,67.86,-119.8662,-0.4612,-0.1552,16.4,12.3,11.4
9448,2021-07-12 13:16:36,18393,129,6131,50.7,37.5,67.92,-119.0074,-0.4623,-0.158,16.7,11.9,10.9
9449,2021-07-12 13:16:26,18392,129,6130,50.7,37.5,67.95,-118.7172,-0.4612,-0.1593,16.7,11.9,10.9
9450,2021-07-12 13:16:16,18391,129,6130,50.6,37.5,67.98,-119.1234,-0.4623,-0.1585,16.7,11.9,10.9
9451,2021-07-12 13:16:06,18390,129,6130,50.6,37.5,67.96,-118.7869,-0.4623,-0.1606,16.7,11.9,10.9
9452,2021-07-12 13:15:56,18389,129,6129,50.6,37.5,67.98,-118.8101,-0.4623,-0.1583,16.7,11.9,10.9
9453,2021-07-12 13:15:46,18388,129,6129,50.7,37.5,67.93,-119.9474,-0.4623,-0.159,16.7,11.9,10.9
9454,2021-07-12 13:15:36,18387,129,6129,50.7,37.5,67.96,-119.1002,-0.4612,-0.1575,16.7,11.9,10.9
9455,2021-07-12 13:15:26,18386,129,6128,50.7,37.5,68.02,-119.6225,-0.4612,-0.1562,16.7,11.9,10.9
9456,2021-07-12 13:15:16,18385,129,6128,50.6,37.5,68.03,-119.8778,-0.4612,-0.1557,16.7,11.9,10.9
9457,2021-07-12 13:15:06,18384,129,6128,54.7,36.6,68.0,-119.4832,-0.4623,-0.1608,16.4,12.3,11.4
9458,2021-07-12 13:14:56,18383,129,6127,50.5,37.5,67.95,-118.8913,-0.4612,-0.1565,16.7,11.9,10.9
9459,2021-07-12 13:14:46,18382,129,6127,50.5,37.5,67.98,-119.1582,-0.4623,-0.1593,16.7,11.9,10.9
9460,2021-07-12 13:14:36,18381,129,6127,50.6,37.5,67.93,-119.4484,-0.4623,-0.1573,16.7,11.9,10.9
9461,2021-07-12 13:14:26,18380,129,6126,50.6,37.5,67.92,-118.8449,-0.4623,-0.157,16.7,11.9,10.9
9462,2021-07-12 13:14:16,18379,129,6126,50.5,37.5,67.89,-118.1834,-0.4612,-0.1578,16.7,11.9,10.9
9463,2021-07-12 13:14:06,18378,129,6126,50.5,37.5,67.89,-118.8565,-0.4623,-0.1593,16.7,11.9,10.9
9464,2021-07-12 13:13:56,18377,129,6125,50.6,37.5,67.95,-118.6592,-0.4612,-0.1603,16.7,11.9,10.9
9465,2021-07-12 13:13:46,18376,129,6125,50.6,37.5,67.91,-119.2627,-0.4612,-0.1565,16.7,11.9,10.9
9466,2021-07-12 13:13:36,18375,129,6125,50.6,37.5,67.84,-118.6592,-0.4623,-0.158,16.7,11.9,10.9
9467,2021-07-12 13:13:26,18374,129,6124,54.7,36.6,67.92,-118.8565,-0.4612,-0.159,16.4,12.3,11.4
9468,2021-07-12 13:13:16,18373,129,6124,50.6,37.5,67.88,-119.2627,-0.4623,-0.1608,16.7,11.9,10.9
9469,2021-07-12 13:13:06,18372,129,6124,50.7,37.5,67.86,-119.2511,-0.4623,-0.1588,16.7,11.9,10.9
9470,2021-07-12 13:12:56,18371,129,6123,50.7,37.5,67.89,-119.402,-0.4623,-0.159,16.7,11.9,10.9
9471,2021-07-12 13:12:46,18370,129,6123,50.7,37.5,67.93,-119.4716,-0.4623,-0.1595,16.7,11.9,10.9
9472,2021-07-12 13:12:36,18369,129,6123,50.8,37.5,67.95,-118.8565,-0.4623,-0.159,16.7,11.9,11.0
9473,2021-07-12 13:12:26,18368,129,6122,50.8,37.5,67.93,-119.0306,-0.4623,-0.159,16.7,12.0,11.0
9474,2021-07-12 13:12:16,18367,129,6122,50.9,37.4,67.85,-118.5548,-0.4623,-0.1557,16.7,11.9,11.0
9475,2021-07-12 13:12:06,18366,129,6122,50.8,37.4,67.86,-119.0074,-0.4623,-0.1562,16.7,11.9,10.9
9476,2021-07-12 13:11:56,18365,129,6121,50.8,37.5,67.95,-119.2975,-0.4623,-0.1557,16.7,11.9,11.0
9477,2021-07-12 13:11:46,18364,129,6121,54.9,36.5,67.91,-119.3439,-0.4623,-0.155,16.4,12.3,11.4
9478,2021-07-12 13:11:36,18363,129,6121,50.8,37.4,67.89,-119.4252,-0.4623,-0.157,16.7,11.9,10.9
9479,2021-07-12 13:11:26,18362,129,6120,50.8,37.4,67.86,-119.0074,-0.4612,-0.1552,16.7,11.9,10.9
9480,2021-07-12 13:11:16,18361,129,6120,50.8,37.4,67.88,-119.3207,-0.4623,-0.1532,16.7,11.9,10.9
9481,2021-07-12 13:11:06,18360,129,6120,50.8,37.4,67.88,-119.4832,-0.4623,-0.1542,16.7,11.9,10.9
9482,2021-07-12 13:10:56,18359,129,6119,50.8,37.5,67.86,-118.8449,-0.4623,-0.1555,16.7,12.0,11.0
9483,2021-07-12 13:10:46,18358,129,6119,50.8,37.5,67.86,-118.9145,-0.4623,-0.157,16.7,12.0,11.0
9484,2021-07-12 13:10:36,18357,129,6119,50.7,37.4,67.89,-118.9494,-0.4623,-0.1585,16.7,11.9,10.9
9485,2021-07-12 13:10:26,18356,129,6118,50.8,37.4,67.84,-118.6128,-0.4623,-0.1606,16.7,11.9,10.9
9486,2021-07-12 13:10:16,18355,129,6118,50.8,37.4,67.82,-118.7637,-0.4623,-0.1555,16.7,11.9,10.9
9487,2021-07-12 13:10:06,18354,129,6118,54.8,36.6,67.78,-118.8913,-0.4623,-0.1552,16.4,12.3,11.4
9488,2021-07-12 13:09:56,18353,129,6117,50.8,37.5,67.82,-119.51799999999999,-0.4623,-0.1562,16.7,11.9,11.0
9489,2021-07-12 13:09:46,18352,129,6117,50.7,37.4,67.88,-118.6708,-0.4612,-0.156,16.7,11.9,10.9
9490,2021-07-12 13:09:36,18351,129,6117,50.7,37.5,67.85,-119.1931,-0.4623,-0.156,16.7,11.9,10.9
9491,2021-07-12 13:09:26,18350,129,6116,50.8,37.4,67.86,-119.2047,-0.4612,-0.156,16.7,11.9,10.9
9492,2021-07-12 13:09:16,18349,129,6116,50.7,37.4,67.86,-119.0886,-0.4623,-0.156,16.7,11.9,10.9
9493,2021-07-12 13:09:06,18348,129,6116,50.9,37.5,67.92,-118.7869,-0.4612,-0.1557,16.7,12.0,11.0
9494,2021-07-12 13:08:56,18347,129,6115,50.9,37.5,67.92,-118.7289,-0.4612,-0.1547,16.7,12.0,11.0
9495,2021-07-12 13:08:46,18346,129,6115,50.9,37.5,67.99,-118.63600000000001,-0.4623,-0.1573,16.7,12.0,11.0
9496,2021-07-12 13:08:36,18345,129,6115,50.8,37.5,67.99,-118.8913,-0.4612,-0.158,16.7,12.0,11.0
9497,2021-07-12 13:08:26,18344,129,6114,54.9,36.5,68.0,-119.07700000000001,-0.4623,-0.155,16.4,12.3,11.4
9498,2021-07-12 13:08:16,18343,129,6114,50.9,37.4,67.99,-118.9261,-0.4612,-0.1545,16.7,11.9,11.0
9499,2021-07-12 13:08:06,18342,129,6114,50.9,37.4,67.96,-118.5083,-0.4623,-0.1537,16.7,11.9,11.0
9500,2021-07-12 13:07:56,18341,129,6113,51.0,37.5,67.98,-118.961,-0.4612,-0.1547,16.7,12.0,11.0
9501,2021-07-12 13:07:46,18340,129,6113,50.9,37.5,67.95,-118.1022,-0.4623,-0.1547,16.7,12.0,11.0
9502,2021-07-12 13:07:36,18339,129,6113,50.9,37.5,67.92,-118.8565,-0.4623,-0.1555,16.7,12.0,11.0
9503,2021-07-12 13:07:26,18338,129,6112,50.8,37.5,67.93,-118.57799999999999,-0.4623,-0.1562,16.7,12.0,11.0
9504,2021-07-12 13:07:16,18337,129,6112,50.9,37.5,67.95,-118.5664,-0.4623,-0.1583,16.7,12.0,11.0
9505,2021-07-12 13:07:06,18336,129,6112,50.8,37.4,67.92,-118.1254,-0.4612,-0.1565,16.7,11.9,10.9
9506,2021-07-12 13:06:56,18335,129,6111,50.8,37.4,67.88,-118.694,-0.4623,-0.1557,16.7,11.9,10.9
9507,2021-07-12 13:06:46,18334,129,6111,54.9,36.6,67.92,-118.2298,-0.4612,-0.1573,16.4,12.4,11.4
9508,2021-07-12 13:06:36,18333,129,6111,50.8,37.5,67.91,-118.2646,-0.4623,-0.1562,16.7,12.0,11.0
9509,2021-07-12 13:06:26,18332,129,6110,50.9,37.5,67.88,-118.1254,-0.4612,-0.1545,16.7,12.0,11.0
9510,2021-07-12 13:06:16,18331,129,6110,50.9,37.5,67.91,-118.4155,-0.4623,-0.155,16.7,12.0,11.0
9511,2021-07-12 13:06:06,18330,129,6110,50.8,37.5,67.91,-118.6708,-0.4612,-0.156,16.7,11.9,11.0
9512,2021-07-12 13:05:56,18329,129,6109,50.8,37.5,67.96,-118.3459,-0.4612,-0.158,16.7,11.9,11.0
9513,2021-07-12 13:05:46,18328,129,6109,50.8,37.5,67.89,-118.4155,-0.4612,-0.1583,16.7,12.0,11.0
9514,2021-07-12 13:05:36,18327,129,6109,50.8,37.5,67.92,-118.6476,-0.4623,-0.157,16.7,11.9,11.0
9515,2021-07-12 13:05:26,18326,129,6108,50.8,37.5,67.91,-118.7172,-0.4623,-0.1568,16.7,11.9,11.0
9516,2021-07-12 13:05:16,18325,129,6108,54.8,36.6,67.96,-118.7289,-0.4612,-0.1568,16.4,12.3,11.4
9517,2021-07-12 13:05:06,18324,129,6108,50.7,37.5,67.93,-119.1582,-0.4612,-0.1595,16.7,11.9,10.9
9518,2021-07-12 13:04:56,18323,129,6107,50.7,37.5,67.93,-118.9842,-0.4623,-0.1583,16.7,11.9,10.9
9519,2021-07-12 13:04:46,18322,129,6107,50.7,37.5,67.96,-119.6109,-0.4623,-0.1568,16.7,11.9,10.9
9520,2021-07-12 13:04:36,18321,129,6107,50.7,37.5,67.91,-119.7153,-0.4623,-0.1595,16.7,11.9,10.9
9521,2021-07-12 13:04:26,18320,129,6106,50.7,37.5,67.88,-119.2163,-0.4612,-0.1588,16.7,11.9,10.9
9522,2021-07-12 13:04:16,18319,129,6106,50.7,37.5,67.86,-119.4252,-0.4623,-0.1552,16.7,11.9,10.9
9523,2021-07-12 13:04:06,18318,129,6106,50.7,37.5,67.93,-119.2395,-0.4623,-0.159,16.7,11.9,10.9
9524,2021-07-12 13:03:56,18317,129,6105,50.7,37.5,67.93,-118.9261,-0.4623,-0.1618,16.7,11.9,10.9
9525,2021-07-12 13:03:46,18316,129,6105,50.8,37.5,67.96,-118.7985,-0.4623,-0.1588,16.7,11.9,11.0
9526,2021-07-12 13:03:36,18315,129,6105,54.8,36.6,67.91,-119.7153,-0.4623,-0.1585,16.4,12.3,11.4
9527,2021-07-12 13:03:26,18314,129,6104,50.7,37.5,67.93,-119.4252,-0.4623,-0.1568,16.7,11.9,10.9
9528,2021-07-12 13:03:16,18313,129,6104,50.7,37.5,67.99,-119.5528,-0.4623,-0.1598,16.7,11.9,10.9
9529,2021-07-12 13:03:06,18312,129,6104,50.7,37.5,67.96,-120.1563,-0.4623,-0.1588,16.7,11.9,10.9
9530,2021-07-12 13:02:56,18311,129,6103,50.7,37.5,68.03,-119.7849,-0.4623,-0.1575,16.7,11.9,10.9
9531,2021-07-12 13:02:46,18310,129,6103,50.7,37.5,68.07,-119.7617,-0.4623,-0.1583,16.7,11.9,10.9
9532,2021-07-12 13:02:36,18309,129,6103,50.7,37.5,68.05,-119.7617,-0.4623,-0.1611,16.7,11.9,10.9
9533,2021-07-12 13:02:26,18308,129,6102,50.6,37.5,67.99,-120.0519,-0.4623,-0.1603,16.7,11.9,10.9
9534,2021-07-12 13:02:16,18307,129,6102,50.6,37.4,67.99,-120.3652,-0.4623,-0.1608,16.7,11.9,10.9
9535,2021-07-12 13:02:06,18306,129,6102,50.6,37.4,67.96,-120.1447,-0.4623,-0.1575,16.7,11.9,10.9
9536,2021-07-12 13:01:56,18305,129,6101,54.7,36.5,68.02,-119.9358,-0.4623,-0.158,16.4,12.3,11.4
9537,2021-07-12 13:01:46,18304,129,6101,50.6,37.4,67.93,-119.8546,-0.4623,-0.1573,16.7,11.9,10.9
9538,2021-07-12 13:01:36,18303,129,6101,50.5,37.4,67.92,-120.6089,-0.4623,-0.1603,16.7,11.9,10.9
9539,2021-07-12 13:01:26,18302,129,6100,50.6,37.4,67.91,-120.8875,-0.4623,-0.1583,16.7,11.9,10.9
9540,2021-07-12 13:01:16,18301,129,6100,50.6,37.5,67.88,-119.8662,-0.4623,-0.1608,16.7,11.9,10.9
9541,2021-07-12 13:01:06,18300,129,6100,50.4,37.4,67.82,-120.2608,-0.4623,-0.1575,16.7,11.9,10.9
9542,2021-07-12 13:00:56,18299,129,6099,50.4,37.4,67.85,-120.3768,-0.4623,-0.1608,16.7,11.9,10.9
9543,2021-07-12 13:00:46,18298,129,6099,50.5,37.4,67.82,-119.90100000000001,-0.4623,-0.1608,16.7,11.9,10.9
9544,2021-07-12 13:00:36,18297,129,6099,50.6,37.5,67.84,-119.51799999999999,-0.4623,-0.159,16.7,11.9,10.9
9545,2021-07-12 13:00:26,18296,129,6098,50.4,37.4,67.85,-120.4,-0.4623,-0.1595,16.7,11.9,10.9
9546,2021-07-12 13:00:16,18295,129,6098,54.6,36.5,67.82,-119.6109,-0.4623,-0.1575,16.4,12.3,11.4
9547,2021-07-12 13:00:06,18294,129,6098,50.4,37.4,67.86,-120.0519,-0.4623,-0.1603,16.7,11.9,10.9
9548,2021-07-12 12:59:56,18293,129,6097,50.3,37.4,67.85,-119.9706,-0.4623,-0.1583,16.7,11.8,10.8
9549,2021-07-12 12:59:46,18292,129,6097,50.2,37.4,67.91,-120.1679,-0.4623,-0.1601,16.6,11.8,10.8
9550,2021-07-12 12:59:36,18291,129,6097,50.2,37.4,67.86,-120.5857,-0.4623,-0.1578,16.6,11.8,10.8
9551,2021-07-12 12:59:26,18290,129,6096,50.1,37.4,67.92,-119.959,-0.4623,-0.1573,16.6,11.8,10.8
9552,2021-07-12 12:59:16,18289,129,6096,50.2,37.4,67.86,-119.7153,-0.4623,-0.1573,16.6,11.8,10.8
9553,2021-07-12 12:59:06,18288,129,6096,50.1,37.4,67.86,-119.8198,-0.4623,-0.1601,16.6,11.8,10.8
9554,2021-07-12 12:58:56,18287,129,6095,50.1,37.4,67.8,-119.57600000000001,-0.4623,-0.159,16.6,11.8,10.8
9555,2021-07-12 12:58:46,18286,129,6095,50.2,37.4,67.77,-119.7965,-0.4623,-0.157,16.6,11.8,10.8
9556,2021-07-12 12:58:36,18285,129,6095,54.5,36.5,67.78,-120.0171,-0.4623,-0.1573,16.4,12.3,11.4
9557,2021-07-12 12:58:26,18284,129,6094,50.2,37.4,67.8,-119.4716,-0.4623,-0.1616,16.6,11.8,10.8
9558,2021-07-12 12:58:16,18283,129,6094,50.3,37.4,67.84,-119.90100000000001,-0.4623,-0.1573,16.7,11.8,10.8
9559,2021-07-12 12:58:06,18282,129,6094,50.2,37.4,67.91,-119.5993,-0.4623,-0.1583,16.6,11.8,10.8
9560,2021-07-12 12:57:56,18281,129,6093,50.3,37.4,67.96,-119.6225,-0.4623,-0.1575,16.7,11.8,10.9
9561,2021-07-12 12:57:46,18280,129,6093,50.2,37.4,68.0,-119.57600000000001,-0.4623,-0.159,16.6,11.8,10.8
9562,2021-07-12 12:57:36,18279,129,6093,50.0,37.3,68.06,-119.959,-0.4623,-0.1593,16.6,11.8,10.8
9563,2021-07-12 12:57:26,18278,129,6092,50.0,37.4,68.11,-120.4464,-0.4623,-0.1595,16.6,11.8,10.8
9564,2021-07-12 12:57:16,18277,129,6092,50.1,37.4,68.11,-120.78299999999999,-0.4623,-0.1618,16.6,11.8,10.8
9565,2021-07-12 12:57:06,18276,129,6092,50.1,37.4,68.14,-120.8178,-0.4623,-0.1616,16.6,11.8,10.8
9566,2021-07-12 12:56:56,18275,129,6091,54.5,36.4,68.11,-120.4116,-0.4623,-0.1593,16.4,12.3,11.3
9567,2021-07-12 12:56:46,18274,129,6091,50.2,37.3,68.11,-119.0538,-0.4623,-0.1583,16.6,11.8,10.8
9568,2021-07-12 12:56:36,18273,129,6091,50.1,37.3,68.1,-119.8894,-0.4623,-0.1595,16.6,11.8,10.8
9569,2021-07-12 12:56:26,18272,129,6090,50.2,37.3,68.02,-119.8778,-0.4623,-0.1593,16.6,11.8,10.8
9570,2021-07-12 12:56:16,18271,129,6090,50.2,37.4,67.99,-119.4136,-0.4623,-0.158,16.6,11.8,10.8
9571,2021-07-12 12:56:06,18270,129,6090,50.2,37.3,67.98,-119.2163,-0.4623,-0.1578,16.6,11.8,10.8
9572,2021-07-12 12:55:56,18269,129,6089,50.3,37.4,67.98,-119.8082,-0.4623,-0.1573,16.7,11.8,10.8
9573,2021-07-12 12:55:46,18268,129,6089,50.3,37.4,67.96,-119.2163,-0.4623,-0.1573,16.7,11.8,10.8
9574,2021-07-12 12:55:36,18267,129,6089,50.3,37.4,68.03,-118.8913,-0.4623,-0.1616,16.7,11.8,10.8
9575,2021-07-12 12:55:26,18266,129,6088,50.2,37.3,68.06,-118.5083,-0.4623,-0.1578,16.6,11.8,10.8
9576,2021-07-12 12:55:16,18265,129,6088,54.5,36.5,68.06,-118.3923,-0.4623,-0.1593,16.4,12.3,11.3
9577,2021-07-12 12:55:06,18264,129,6088,50.1,37.4,68.06,-118.7753,-0.4623,-0.1593,16.6,11.8,10.8
9578,2021-07-12 12:54:56,18263,129,6087,50.1,37.3,68.07,-118.8449,-0.4623,-0.1562,16.6,11.8,10.8
9579,2021-07-12 12:54:46,18262,129,6087,50.1,37.3,68.03,-118.6012,-0.4623,-0.1598,16.6,11.8,10.8
9580,2021-07-12 12:54:36,18261,129,6087,50.2,37.3,68.03,-119.2163,-0.4623,-0.1603,16.6,11.8,10.8
9581,2021-07-12 12:54:26,18260,129,6086,50.1,37.3,68.0,-118.8449,-0.4623,-0.159,16.6,11.8,10.8
9582,2021-07-12 12:54:16,18259,129,6086,50.1,37.3,68.0,-117.87,-0.4623,-0.1547,16.6,11.8,10.8
9583,2021-07-12 12:54:06,18258,129,6086,50.1,37.4,68.03,-118.2414,-0.4623,-0.1593,16.6,11.8,10.8
9584,2021-07-12 12:53:56,18257,129,6085,50.1,37.3,67.98,-117.7192,-0.4612,-0.1578,16.6,11.8,10.8
9585,2021-07-12 12:53:46,18256,129,6085,50.2,37.3,67.93,-117.6844,-0.4623,-0.1578,16.6,11.8,10.8
9586,2021-07-12 12:53:36,18255,129,6085,54.4,36.4,67.91,-118.0789,-0.4623,-0.1578,16.4,12.2,11.3
9587,2021-07-12 12:53:26,18254,129,6084,50.0,37.3,67.88,-118.0557,-0.4623,-0.157,16.6,11.8,10.8
9588,2021-07-12 12:53:16,18253,129,6084,49.9,37.3,67.88,-118.3923,-0.4623,-0.1573,16.6,11.8,10.8
9589,2021-07-12 12:53:06,18252,129,6084,49.9,37.3,67.93,-118.2878,-0.4623,-0.1575,16.6,11.7,10.7
9590,2021-07-12 12:52:56,18251,129,6083,49.9,37.3,67.92,-117.6844,-0.4623,-0.1588,16.6,11.7,10.7
9591,2021-07-12 12:52:46,18250,129,6083,49.9,37.3,67.93,-117.4871,-0.4623,-0.1583,16.6,11.8,10.8
9592,2021-07-12 12:52:36,18249,129,6083,49.8,37.3,67.95,-117.9397,-0.4623,-0.1583,16.6,11.7,10.7
9593,2021-07-12 12:52:26,18248,129,6082,49.8,37.3,67.96,-118.3691,-0.4623,-0.1601,16.6,11.7,10.7
9594,2021-07-12 12:52:16,18247,129,6082,49.9,37.3,67.95,-117.9629,-0.4623,-0.1593,16.6,11.7,10.7
9595,2021-07-12 12:52:06,18246,129,6082,49.8,37.3,67.98,-117.9281,-0.4623,-0.1608,16.6,11.7,10.7
9596,2021-07-12 12:51:56,18245,129,6081,54.3,36.4,68.05,-117.7192,-0.4623,-0.1621,16.4,12.2,11.3
9597,2021-07-12 12:51:46,18244,129,6081,49.8,37.3,68.1,-117.4058,-0.4623,-0.1608,16.6,11.7,10.7
9598,2021-07-12 12:51:36,18243,129,6081,49.8,37.3,68.06,-117.1621,-0.4623,-0.1606,16.6,11.7,10.7
9599,2021-07-12 12:51:26,18242,129,6080,49.7,37.3,68.05,-116.8024,-0.4623,-0.1606,16.6,11.7,10.7
9600,2021-07-12 12:51:16,18241,129,6080,49.7,37.3,68.09,-116.7211,-0.4623,-0.1618,16.6,11.7,10.7
9601,2021-07-12 12:51:06,18240,129,6080,49.7,37.3,68.09,-117.0693,-0.4623,-0.1595,16.6,11.7,10.7
9602,2021-07-12 12:50:56,18239,129,6079,49.8,37.3,68.09,-116.8952,-0.4623,-0.1631,16.6,11.7,10.7
9603,2021-07-12 12:50:46,18238,129,6079,49.8,37.3,68.07,-117.1621,-0.4623,-0.1606,16.6,11.7,10.7
9604,2021-07-12 12:50:36,18237,129,6079,49.8,37.3,68.16,-116.87200000000001,-0.4623,-0.1588,16.6,11.7,10.7
9605,2021-07-12 12:48:56,18230,127,6076,50.0,37.2,67.98,-116.37299999999999,-0.4623,-0.1573,16.6,11.7,10.8
9606,2021-07-12 12:48:46,18229,127,6076,50.2,37.2,67.98,-116.4426,-0.4623,-0.1578,16.6,11.8,10.8
9607,2021-07-12 12:48:36,18228,127,6076,50.3,37.2,68.02,-115.6766,-0.4623,-0.1557,16.6,11.8,10.8
9608,2021-07-12 12:48:26,18227,127,6075,50.4,37.2,68.02,-115.3981,-0.4623,-0.1562,16.6,11.8,10.8
9609,2021-07-12 12:48:16,18226,127,6075,50.3,37.2,68.06,-115.4213,-0.4623,-0.1555,16.6,11.8,10.8
9610,2021-07-12 12:48:06,18225,127,6075,54.5,36.4,68.07,-114.9223,-0.4623,-0.1585,16.3,12.2,11.3
9611,2021-07-12 12:47:56,18224,127,6074,50.2,37.2,68.11,-115.5142,-0.4623,-0.158,16.6,11.8,10.8
9612,2021-07-12 12:47:46,18223,127,6074,50.1,37.2,68.1,-116.2453,-0.4623,-0.1588,16.6,11.8,10.8
9613,2021-07-12 12:47:36,18222,127,6074,50.1,37.2,68.16,-116.1525,-0.4623,-0.1573,16.6,11.8,10.8
9614,2021-07-12 12:47:26,18221,127,6073,50.2,37.2,68.17,-116.04799999999999,-0.4623,-0.1578,16.6,11.8,10.8
9615,2021-07-12 12:47:16,18220,127,6073,50.2,37.2,68.18,-115.9203,-0.4623,-0.1578,16.6,11.8,10.8
9616,2021-07-12 12:47:06,18219,127,6073,50.1,37.2,68.23,-116.2801,-0.4623,-0.1562,16.6,11.8,10.8
9617,2021-07-12 12:46:56,18218,127,6072,50.1,37.2,68.21,-116.1408,-0.4623,-0.1593,16.6,11.8,10.8
9618,2021-07-12 12:46:46,18217,127,6072,50.2,37.1,68.18,-115.8275,-0.4623,-0.1601,16.6,11.7,10.8
9619,2021-07-12 12:46:36,18216,127,6072,54.5,36.3,68.17,-116.5586,-0.4623,-0.158,16.3,12.2,11.3
