HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,datetime,PM2_5,humidity,temp,NO2,O3
85.9,Valid,%,1,0,27.83,Valid,ug/m3,1.466,0.0,28.6,Valid,C,1,0,46.2,Valid,ug/m3,1.081,0.0,15.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 08:15:00,40.798779999999994,85.9,28.6,49.9422,35.8046
85.4,Valid,%,1,0,26.2,PM25 Greater Than PM10,ug/m3,1.466,0.0,28.9,Valid,C,1,0,46.9,Valid,ug/m3,1.081,0.0,19.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 08:30:00,38.4092,85.4,28.9,50.698899999999995,38.886
85.1,Valid,%,1,0,24.19,Valid,ug/m3,1.466,0.0,29.1,Valid,C,1,0,48.4,Valid,ug/m3,1.081,0.0,18.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 08:45:00,35.462540000000004,85.1,29.1,52.3204,38.5878
84.6,Valid,%,1,0,24.37,PM25 Greater Than PM10,ug/m3,1.466,0.0,29.3,Valid,C,1,0,48.2,Valid,ug/m3,1.081,0.0,21.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 09:00:00,35.72642,84.6,29.3,52.1042,41.172200000000004
84.3,Valid,%,1,0,24.76,Valid,ug/m3,1.466,0.0,29.5,Valid,C,1,0,51.1,Valid,ug/m3,1.081,0.0,15.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 09:15:00,36.29816,84.3,29.5,55.2391,35.705200000000005
84.1,Valid,%,1,0,24.14,Valid,ug/m3,1.466,0.0,29.7,Valid,C,1,0,50.3,Valid,ug/m3,1.081,0.0,22.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 09:30:00,35.38924,84.1,29.7,54.3743,42.464400000000005
83.8,Valid,%,1,0,23.81,PM25 Greater Than PM10,ug/m3,1.466,0.0,30.0,Valid,C,1,0,50.3,Valid,ug/m3,1.081,0.0,30.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 09:45:00,34.90546,83.8,30.0,54.3743,49.82000000000001
82.9,Valid,%,1,0,25.53,PM25 Greater Than PM10,ug/m3,1.466,0.0,30.5,Valid,C,1,0,53.0,Valid,ug/m3,1.081,0.0,38.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 10:00:00,37.42698,82.9,30.5,57.293,58.5672
81.6,Valid,%,1,0,25.52,PM25 Greater Than PM10,ug/m3,1.466,0.0,31.0,Valid,C,1,0,54.8,Valid,ug/m3,1.081,0.0,49.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 10:15:00,37.41232,81.6,31.0,59.2388,69.1036
80.7,Valid,%,1,0,32.38,Valid,ug/m3,1.466,0.0,31.5,Valid,C,1,0,65.3,Valid,ug/m3,1.081,0.0,57.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 10:30:00,47.469080000000005,80.7,31.5,70.5893,77.3538
79.9,Valid,%,1,0,32.22,PM25 Greater Than PM10,ug/m3,1.466,0.0,31.8,Valid,C,1,0,68.5,Valid,ug/m3,1.081,0.0,59.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 10:45:00,47.234519999999996,79.9,31.8,74.0485,78.8448
79.3,Valid,%,1,0,29.58,PM25 Greater Than PM10,ug/m3,1.466,0.0,31.9,Valid,C,1,0,66.6,Valid,ug/m3,1.081,0.0,61.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 11:00:00,43.364279999999994,79.3,31.9,71.99459999999999,81.3298
78.9,Valid,%,1,0,28.74,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.0,Valid,C,1,0,64.0,Valid,ug/m3,1.081,0.0,75.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 11:15:00,42.132839999999995,78.9,32.0,69.184,94.55000000000001
78.8,Valid,%,1,0,26.79,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.0,Valid,C,1,0,63.8,Valid,ug/m3,1.081,0.0,77.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 11:30:00,39.274139999999996,78.8,32.0,68.9678,96.8362
78.3,Valid,%,1,0,24.4,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.0,Valid,C,1,0,60.3,Valid,ug/m3,1.081,0.0,91.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 11:45:00,35.770399999999995,78.3,32.0,65.1843,110.65280000000001
77.7,Valid,%,1,0,25.58,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.3,Valid,C,1,0,62.6,Valid,ug/m3,1.081,0.0,97.5,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 12:00:00,37.50028,77.7,32.3,67.6706,116.915
76.9,Valid,%,1,0,24.53,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.8,Valid,C,1,0,67.5,Valid,ug/m3,1.081,0.0,104.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 12:15:00,35.96098,76.9,32.8,72.9675,123.47540000000001
76.3,Valid,%,1,0,25.68,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.2,Valid,C,1,0,71.9,Valid,ug/m3,1.081,0.0,112.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 12:30:00,37.646879999999996,76.3,33.2,77.7239,131.5268
75.7,Valid,%,1,0,26.98,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.4,Valid,C,1,0,72.7,Valid,ug/m3,1.081,0.0,119.5,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 12:45:00,39.55268,75.7,33.4,78.5887,138.78300000000002
75.6,Valid,%,1,0,26.46,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.5,Valid,C,1,0,74.9,Valid,ug/m3,1.081,0.0,116.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 13:00:00,38.79036,75.6,33.5,80.96690000000001,135.7016
75.7,Valid,%,1,0,26.34,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.5,Valid,C,1,0,75.5,Valid,ug/m3,1.081,0.0,109.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 13:15:00,38.61444,75.7,33.5,81.6155,129.14120000000003
75.9,Valid,%,1,0,27.83,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.5,Valid,C,1,0,76.7,Valid,ug/m3,1.081,0.0,102.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 13:30:00,40.798779999999994,75.9,33.5,82.9127,122.08380000000001
75.9,Valid,%,1,0,26.94,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.6,Valid,C,1,0,81.9,Valid,ug/m3,1.081,0.0,77.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 13:45:00,39.49404,75.9,33.6,88.5339,97.3332
75.5,Valid,%,1,0,22.98,Valid,ug/m3,1.466,0.0,33.7,Valid,C,1,0,87.5,Valid,ug/m3,1.081,0.0,46.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 14:00:00,33.68868,75.5,33.7,94.58749999999999,66.51920000000001
75.0,Valid,%,1,0,21.91,Valid,ug/m3,1.466,0.0,33.8,Valid,C,1,0,86.1,Valid,ug/m3,1.081,0.0,58.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 14:15:00,32.12006,75.0,33.8,93.07409999999999,78.0496
74.7,Valid,%,1,0,20.43,Valid,ug/m3,1.466,0.0,33.7,Valid,C,1,0,84.9,Valid,ug/m3,1.081,0.0,61.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 14:30:00,29.95038,74.7,33.7,91.7769,81.42920000000001
74.7,Valid,%,1,0,20.05,Valid,ug/m3,1.466,0.0,33.6,Valid,C,1,0,85.8,Valid,ug/m3,1.081,0.0,57.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 14:45:00,29.3933,74.7,33.6,92.7498,76.8568
75.1,Valid,%,1,0,21.62,Valid,ug/m3,1.466,0.0,33.5,Valid,C,1,0,87.6,Valid,ug/m3,1.081,0.0,41.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 15:00:00,31.69492,75.1,33.5,94.69559999999998,61.6486
75.2,Valid,%,1,0,20.44,Valid,ug/m3,1.466,0.0,33.5,Valid,C,1,0,86.4,Valid,ug/m3,1.081,0.0,47.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 15:15:00,29.965040000000002,75.2,33.5,93.39840000000001,67.3144
75.1,Valid,%,1,0,23.01,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.4,Valid,C,1,0,82.7,Valid,ug/m3,1.081,0.0,61.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 15:30:00,33.73266,75.1,33.4,89.3987,81.3298
75.5,Valid,%,1,0,23.98,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.3,Valid,C,1,0,77.7,Valid,ug/m3,1.081,0.0,88.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 15:45:00,35.15468,75.5,33.3,83.9937,107.67080000000001
76.3,Valid,%,1,0,24.89,PM25 Greater Than PM10,ug/m3,1.466,0.0,33.1,Valid,C,1,0,74.5,Valid,ug/m3,1.081,0.0,91.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 16:00:00,36.48874,76.3,33.1,80.5345,111.05040000000001
76.9,Valid,%,1,0,25.79,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.7,Valid,C,1,0,72.9,Valid,ug/m3,1.081,0.0,80.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 16:15:00,37.808139999999995,76.9,32.7,78.8049,99.6194
77.8,Valid,%,1,0,26.87,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.3,Valid,C,1,0,71.1,Valid,ug/m3,1.081,0.0,70.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 16:30:00,39.391420000000004,77.8,32.3,76.8591,89.58000000000001
78.4,Valid,%,1,0,28.67,PM25 Greater Than PM10,ug/m3,1.466,0.0,32.1,Valid,C,1,0,69.6,Valid,ug/m3,1.081,0.0,69.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 16:45:00,42.03022,78.4,32.1,75.23759999999999,88.6854
78.8,Valid,%,1,0,25.59,PM25 Greater Than PM10,ug/m3,1.466,0.0,31.9,Valid,C,1,0,69.9,Valid,ug/m3,1.081,0.0,62.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 17:00:00,37.514939999999996,78.8,31.9,75.56190000000001,82.2244
79.1,Valid,%,1,0,21.89,PM25 Greater Than PM10,ug/m3,1.466,0.0,31.7,Valid,C,1,0,67.8,Valid,ug/m3,1.081,0.0,60.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 17:15:00,32.09074,79.1,31.7,73.2918,80.3358
79.3,Valid,%,1,0,18.47,Valid,ug/m3,1.466,0.0,31.5,Valid,C,1,0,65.7,Valid,ug/m3,1.081,0.0,61.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 17:30:00,27.077019999999997,79.3,31.5,71.0217,80.9322
79.8,Valid,%,1,0,17.31,Valid,ug/m3,1.466,0.0,31.3,Valid,C,1,0,60.3,Valid,ug/m3,1.081,0.0,42.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 17:45:00,25.376459999999998,79.8,31.3,65.1843,62.6426
80.0,Valid,%,1,0,15.44,Valid,ug/m3,1.466,0.0,31.1,Valid,C,1,0,57.9,Valid,ug/m3,1.081,0.0,41.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 18:00:00,22.63504,80.0,31.1,62.58989999999999,61.1516
80.3,Valid,%,1,0,17.19,Valid,ug/m3,1.466,0.0,30.9,Valid,C,1,0,56.3,Valid,ug/m3,1.081,0.0,41.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 18:15:00,25.20054,80.3,30.9,60.860299999999995,60.85340000000001
80.6,Valid,%,1,0,15.8,Valid,ug/m3,1.466,0.0,30.6,Valid,C,1,0,54.7,Valid,ug/m3,1.081,0.0,39.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 18:30:00,23.1628,80.6,30.6,59.130700000000004,58.766000000000005
80.9,Valid,%,1,0,15.53,Valid,ug/m3,1.466,0.0,30.3,Valid,C,1,0,54.0,Valid,ug/m3,1.081,0.0,35.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 18:45:00,22.76698,80.9,30.3,58.373999999999995,55.0882
81.2,Valid,%,1,0,16.53,Valid,ug/m3,1.466,0.0,30.2,Valid,C,1,0,53.7,Valid,ug/m3,1.081,0.0,32.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 19:00:00,24.23298,81.2,30.2,58.0497,52.1062
81.7,Valid,%,1,0,16.11,Valid,ug/m3,1.466,0.0,30.0,Valid,C,1,0,53.2,Valid,ug/m3,1.081,0.0,26.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 19:15:00,23.617259999999998,81.7,30.0,57.5092,46.241600000000005
82.1,Valid,%,1,0,17.19,Valid,ug/m3,1.466,0.0,29.8,Valid,C,1,0,53.2,Valid,ug/m3,1.081,0.0,22.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 19:30:00,25.20054,82.1,29.8,57.5092,41.967400000000005
82.4,Valid,%,1,0,16.69,Valid,ug/m3,1.466,0.0,29.6,Valid,C,1,0,50.3,Valid,ug/m3,1.081,0.0,28.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 19:45:00,24.46754,82.4,29.6,54.3743,48.1302
82.7,Valid,%,1,0,16.17,Valid,ug/m3,1.466,0.0,29.4,Valid,C,1,0,50.2,Valid,ug/m3,1.081,0.0,22.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 20:00:00,23.70522,82.7,29.4,54.2662,42.265600000000006
83.1,Valid,%,1,0,15.36,Valid,ug/m3,1.466,0.0,29.3,Valid,C,1,0,50.5,Valid,ug/m3,1.081,0.0,19.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 20:15:00,22.51776,83.1,29.3,54.5905,39.2836
83.5,Valid,%,1,0,15.76,Valid,ug/m3,1.466,0.0,29.1,Valid,C,1,0,49.7,Valid,ug/m3,1.081,0.0,15.5,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 20:30:00,23.10416,83.5,29.1,53.7257,35.407000000000004
83.9,Valid,%,1,0,15.87,Valid,ug/m3,1.466,0.0,28.9,Valid,C,1,0,50.4,Valid,ug/m3,1.081,0.0,6.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 20:45:00,23.26542,83.9,28.9,54.4824,26.7592
84.2,Valid,%,1,0,16.57,Valid,ug/m3,1.466,0.0,28.8,Valid,C,1,0,48.9,Valid,ug/m3,1.081,0.0,8.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 21:00:00,24.291619999999998,84.2,28.8,52.860899999999994,28.5484
84.4,Valid,%,1,0,15.65,Valid,ug/m3,1.466,0.0,28.7,Valid,C,1,0,49.8,Valid,ug/m3,1.081,0.0,1.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 21:15:00,22.9429,84.4,28.7,53.8338,21.7892
84.7,Valid,%,1,0,14.57,Valid,ug/m3,1.466,0.0,28.6,Valid,C,1,0,49.6,Valid,ug/m3,1.081,0.0,0.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 21:30:00,21.35962,84.7,28.6,53.6176,20.2982
85.0,Valid,%,1,0,13.92,Valid,ug/m3,1.466,0.0,28.5,Valid,C,1,0,50.5,Valid,ug/m3,1.081,0.0,-6.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 21:45:00,20.40672,85.0,28.5,54.5905,13.936599999999999
85.2,Valid,%,1,0,14.58,Valid,ug/m3,1.466,0.0,28.5,Valid,C,1,0,51.2,Valid,ug/m3,1.081,0.0,-8.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 22:00:00,21.37428,85.2,28.5,55.3472,11.252799999999999
85.5,Valid,%,1,0,16.04,Valid,ug/m3,1.466,0.0,28.4,Valid,C,1,0,49.0,Valid,ug/m3,1.081,0.0,-3.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 22:15:00,23.51464,85.5,28.4,52.969,16.2228
85.9,Valid,%,1,0,15.69,Valid,ug/m3,1.466,0.0,28.2,Valid,C,1,0,47.8,Valid,ug/m3,1.081,0.0,-5.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 22:30:00,23.00154,85.9,28.2,51.6718,15.03
86.3,Valid,%,1,0,15.04,Valid,ug/m3,1.466,0.0,28.2,Valid,C,1,0,48.4,Valid,ug/m3,1.081,0.0,-7.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 22:45:00,22.04864,86.3,28.2,52.3204,13.041999999999998
86.6,Valid,%,1,0,13.36,Valid,ug/m3,1.466,0.0,28.1,Valid,C,1,0,46.8,Valid,ug/m3,1.081,0.0,-6.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 23:00:00,19.58576,86.6,28.1,50.590799999999994,13.439599999999999
86.8,Valid,%,1,0,12.78,Valid,ug/m3,1.466,0.0,28.0,Valid,C,1,0,44.0,Valid,ug/m3,1.081,0.0,1.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 23:15:00,18.73548,86.8,28.0,47.564,21.8886
87.1,Valid,%,1,0,13.28,Valid,ug/m3,1.466,0.0,28.0,Valid,C,1,0,43.8,Valid,ug/m3,1.081,0.0,0.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 23:30:00,19.46848,87.1,28.0,47.34779999999999,20.6958
87.3,Valid,%,1,0,13.28,Valid,ug/m3,1.466,0.0,28.0,Valid,C,1,0,43.7,Valid,ug/m3,1.081,0.0,0.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-08 23:45:00,19.46848,87.3,28.0,47.2397,20.0
87.5,Valid,%,1,0,13.22,Valid,ug/m3,1.466,0.0,28.0,Valid,C,1,0,43.4,Valid,ug/m3,1.081,0.0,0.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 00:00:00,19.38052,87.5,28.0,46.9154,20.8946
87.5,Valid,%,1,0,13.96,Valid,ug/m3,1.466,0.0,28.0,Valid,C,1,0,43.5,Valid,ug/m3,1.081,0.0,2.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 00:15:00,20.46536,87.5,28.0,47.0235,22.0874
87.7,Valid,%,1,0,19.12,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,43.2,Valid,ug/m3,1.081,0.0,2.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 00:30:00,28.02992,87.7,27.9,46.699200000000005,22.8826
87.9,Valid,%,1,0,19.61,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,42.8,Valid,ug/m3,1.081,0.0,2.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 00:45:00,28.74826,87.9,27.8,46.266799999999996,22.1868
87.9,Valid,%,1,0,16.55,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,43.1,Valid,ug/m3,1.081,0.0,-0.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 01:00:00,24.2623,87.9,27.8,46.5911,19.6024
88.0,Valid,%,1,0,15.43,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,42.5,Valid,ug/m3,1.081,0.0,3.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 01:15:00,22.62038,88.0,27.8,45.942499999999995,23.7772
88.2,Valid,%,1,0,14.49,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,42.1,Valid,ug/m3,1.081,0.0,6.7,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 01:30:00,21.24234,88.2,27.8,45.5101,26.6598
88.4,Valid,%,1,0,14.3,Valid,ug/m3,1.466,0.0,27.7,Valid,C,1,0,41.2,Valid,ug/m3,1.081,0.0,5.5,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 01:45:00,20.9638,88.4,27.7,44.5372,25.467
88.5,Valid,%,1,0,14.03,Valid,ug/m3,1.466,0.0,27.7,Valid,C,1,0,41.9,Valid,ug/m3,1.081,0.0,2.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 02:00:00,20.56798,88.5,27.7,45.293899999999994,22.1868
88.6,Valid,%,1,0,13.95,Valid,ug/m3,1.466,0.0,27.7,Valid,C,1,0,41.4,Valid,ug/m3,1.081,0.0,4.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 02:15:00,20.450699999999998,88.6,27.7,44.7534,24.7712
88.7,Valid,%,1,0,14.28,Valid,ug/m3,1.466,0.0,27.7,Valid,C,1,0,40.8,Valid,ug/m3,1.081,0.0,6.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 02:30:00,20.934479999999997,88.7,27.7,44.1048,25.964
88.7,Valid,%,1,0,12.99,Valid,ug/m3,1.466,0.0,27.7,Valid,C,1,0,41.5,Valid,ug/m3,1.081,0.0,4.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 02:45:00,19.04334,88.7,27.7,44.8615,24.075400000000002
88.8,Valid,%,1,0,12.79,Valid,ug/m3,1.466,0.0,27.7,Valid,C,1,0,41.6,Valid,ug/m3,1.081,0.0,3.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 03:00:00,18.75014,88.8,27.7,44.9696,23.578400000000002
88.9,Valid,%,1,0,13.04,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,41.6,Valid,ug/m3,1.081,0.0,7.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 03:15:00,19.116639999999997,88.9,27.8,44.9696,27.5544
88.9,Valid,%,1,0,13.42,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,43.5,Valid,ug/m3,1.081,0.0,-0.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 03:30:00,19.67372,88.9,27.8,47.0235,19.9006
89.0,Valid,%,1,0,13.71,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,42.3,Valid,ug/m3,1.081,0.0,2.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 03:45:00,20.098860000000002,89.0,27.8,45.726299999999995,22.7832
89.0,Valid,%,1,0,13.02,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,42.2,Valid,ug/m3,1.081,0.0,3.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 04:00:00,19.08732,89.0,27.8,45.6182,23.2802
89.0,Valid,%,1,0,12.15,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,40.0,Valid,ug/m3,1.081,0.0,10.5,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 04:15:00,17.8119,89.0,27.9,43.239999999999995,30.437
89.1,Valid,%,1,0,11.66,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,41.1,Valid,ug/m3,1.081,0.0,6.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 04:30:00,17.09356,89.1,27.9,44.4291,26.858600000000003
89.2,Valid,%,1,0,11.63,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,41.2,Valid,ug/m3,1.081,0.0,7.2,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 04:45:00,17.049580000000002,89.2,27.9,44.5372,27.1568
89.2,Valid,%,1,0,11.68,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,41.1,Valid,ug/m3,1.081,0.0,7.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 05:00:00,17.12288,89.2,27.8,44.4291,27.355600000000003
89.2,Valid,%,1,0,12.51,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,41.9,Valid,ug/m3,1.081,0.0,6.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 05:15:00,18.33966,89.2,27.9,45.293899999999994,25.964
89.4,Valid,%,1,0,12.75,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,41.4,Valid,ug/m3,1.081,0.0,7.1,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 05:30:00,18.6915,89.4,27.8,44.7534,27.0574
89.5,Valid,%,1,0,12.11,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,41.3,Valid,ug/m3,1.081,0.0,6.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 05:45:00,17.753259999999997,89.5,27.8,44.64529999999999,26.2622
89.5,Valid,%,1,0,12.41,Valid,ug/m3,1.466,0.0,27.8,Valid,C,1,0,41.5,Valid,ug/m3,1.081,0.0,6.0,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 06:00:00,18.19306,89.5,27.8,44.8615,25.964
89.5,Valid,%,1,0,12.05,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,41.6,Valid,ug/m3,1.081,0.0,8.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 06:15:00,17.665300000000002,89.5,27.9,44.9696,28.349600000000002
89.6,Valid,%,1,0,12.1,Valid,ug/m3,1.466,0.0,27.9,Valid,C,1,0,42.4,Valid,ug/m3,1.081,0.0,5.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 06:30:00,17.738599999999998,89.6,27.9,45.834399999999995,25.367600000000003
89.5,Valid,%,1,0,13.82,Valid,ug/m3,1.466,0.0,28.0,Valid,C,1,0,43.6,Valid,ug/m3,1.081,0.0,5.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 06:45:00,20.26012,89.5,28.0,47.1316,25.367600000000003
89.2,Valid,%,1,0,12.67,Valid,ug/m3,1.466,0.0,28.1,Valid,C,1,0,43.2,Valid,ug/m3,1.081,0.0,8.4,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 07:00:00,18.57422,89.2,28.1,46.699200000000005,28.349600000000002
89.2,Valid,%,1,0,14.14,Valid,ug/m3,1.466,0.0,28.2,Valid,C,1,0,44.5,Valid,ug/m3,1.081,0.0,5.8,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 07:15:00,20.72924,89.2,28.2,48.1045,25.7652
89.2,Valid,%,1,0,16.43,Valid,ug/m3,1.466,0.0,28.3,Valid,C,1,0,45.3,Valid,ug/m3,1.081,0.0,4.6,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 07:30:00,24.08638,89.2,28.3,48.9693,24.572400000000002
89.2,Valid,%,1,0,14.54,Valid,ug/m3,1.466,0.0,28.4,Valid,C,1,0,44.7,Valid,ug/m3,1.081,0.0,10.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 07:45:00,21.31564,89.2,28.4,48.3207,30.238200000000003
88.9,Valid,%,1,0,16.12,Valid,ug/m3,1.466,0.0,28.6,Valid,C,1,0,47.0,Valid,ug/m3,1.081,0.0,7.3,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 08:00:00,23.63192,88.9,28.6,50.806999999999995,27.2562
88.3,Valid,%,1,0,17.5,Valid,ug/m3,1.466,0.0,28.8,Valid,C,1,0,48.8,Valid,ug/m3,1.081,0.0,6.9,Valid,ug/m3,0.9940000000000001,20.0,2021-05-09 08:15:00,25.655,88.3,28.8,52.75279999999999,26.858600000000003
