HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,datetime,PM2_5,humidity,temp,NO2,O3
67.0,Valid,%,1,0,11.62,Valid,ug/m3,1.248,0.0,33.9,Valid,C,1,0,84.3,Valid,ug/m3,1.1740000000000002,0.0,-9.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 05:15:00,14.501759999999999,67.0,33.9,98.96820000000001,4.928100000000001
66.8,Valid,%,1,0,10.54,Valid,ug/m3,1.248,0.0,33.9,Valid,C,1,0,84.1,Valid,ug/m3,1.1740000000000002,0.0,-8.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 05:30:00,13.15392,66.8,33.9,98.7334,6.207400000000002
66.7,Valid,%,1,0,11.16,Valid,ug/m3,1.248,0.0,33.8,Valid,C,1,0,83.4,Valid,ug/m3,1.1740000000000002,0.0,-7.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 05:45:00,13.92768,66.7,33.8,97.91160000000002,6.5563
66.5,Valid,%,1,0,11.29,Valid,ug/m3,1.248,0.0,33.8,Valid,C,1,0,82.1,Valid,ug/m3,1.1740000000000002,0.0,-5.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 06:00:00,14.08992,66.5,33.8,96.3854,9.114900000000002
66.2,Valid,%,1,0,10.06,Valid,ug/m3,1.248,0.0,33.8,Valid,C,1,0,81.1,Valid,ug/m3,1.1740000000000002,0.0,-6.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 06:15:00,12.55488,66.2,33.8,95.21140000000001,8.766000000000002
66.0,Valid,%,1,0,9.14,Valid,ug/m3,1.248,0.0,33.8,Valid,C,1,0,80.2,Valid,ug/m3,1.1740000000000002,0.0,-2.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 06:30:00,11.40672,66.0,33.8,94.15480000000001,12.603900000000001
65.1,Valid,%,1,0,7.03,Valid,ug/m3,1.248,0.0,34.0,Valid,C,1,0,78.4,Valid,ug/m3,1.1740000000000002,0.0,3.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 06:45:00,8.77344,65.1,34.0,92.04160000000002,20.0471
63.8,Valid,%,1,0,6.2,Valid,ug/m3,1.248,0.0,34.4,Valid,C,1,0,79.8,Valid,ug/m3,1.1740000000000002,0.0,8.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 07:00:00,7.7376000000000005,63.8,34.4,93.68520000000001,25.6295
62.9,Valid,%,1,0,5.35,Valid,ug/m3,1.248,0.0,34.7,Valid,C,1,0,80.4,Valid,ug/m3,1.1740000000000002,0.0,20.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 07:15:00,6.676799999999999,62.9,34.7,94.38960000000002,39.701800000000006
61.7,Valid,%,1,0,5.17,Valid,ug/m3,1.248,0.0,35.1,Valid,C,1,0,84.3,Valid,ug/m3,1.1740000000000002,0.0,28.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 07:30:00,6.45216,61.7,35.1,98.96820000000001,49.0058
60.9,Valid,%,1,0,5.25,Valid,ug/m3,1.248,0.0,35.5,Valid,C,1,0,88.2,Valid,ug/m3,1.1740000000000002,0.0,31.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 07:45:00,6.552,60.9,35.5,103.54680000000002,52.0296
60.2,Valid,%,1,0,5.71,Valid,ug/m3,1.248,0.0,35.8,Valid,C,1,0,92.0,Valid,ug/m3,1.1740000000000002,0.0,37.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 08:00:00,7.12608,60.2,35.8,108.00800000000001,59.356500000000004
59.5,Valid,%,1,0,5.48,Valid,ug/m3,1.248,0.0,36.1,Valid,C,1,0,97.5,Valid,ug/m3,1.1740000000000002,0.0,37.8,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 08:15:00,6.839040000000001,59.5,36.1,114.46500000000002,59.7054
58.9,Valid,%,1,0,5.89,Valid,ug/m3,1.248,0.0,36.5,Valid,C,1,0,101.4,Valid,ug/m3,1.1740000000000002,0.0,47.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 08:30:00,7.35072,58.9,36.5,119.04360000000003,70.6376
58.2,Valid,%,1,0,5.84,Valid,ug/m3,1.248,0.0,37.0,Valid,C,1,0,108.5,Valid,ug/m3,1.1740000000000002,0.0,53.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 08:45:00,7.28832,58.2,37.0,127.37900000000002,77.38300000000001
57.2,Valid,%,1,0,7.35,Valid,ug/m3,1.248,0.0,37.5,Valid,C,1,0,117.7,Valid,ug/m3,1.1740000000000002,0.0,61.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 09:00:00,9.172799999999999,57.2,37.5,138.17980000000003,87.3848
56.5,Valid,%,1,0,9.46,Valid,ug/m3,1.248,0.0,37.8,Valid,C,1,0,123.7,Valid,ug/m3,1.1740000000000002,0.0,72.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 09:15:00,11.806080000000001,56.5,37.8,145.2238,99.5963
56.3,Valid,%,1,0,10.83,Valid,ug/m3,1.248,0.0,37.9,Valid,C,1,0,126.5,Valid,ug/m3,1.1740000000000002,0.0,82.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 09:30:00,13.51584,56.3,37.9,148.51100000000002,111.2263
56.4,Valid,%,1,0,11.95,Valid,ug/m3,1.248,0.0,37.9,Valid,C,1,0,128.5,Valid,ug/m3,1.1740000000000002,0.0,87.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 09:45:00,14.913599999999999,56.4,37.9,150.859,117.2739
56.2,Valid,%,1,0,12.15,Valid,ug/m3,1.248,0.0,38.2,Valid,C,1,0,134.8,Valid,ug/m3,1.1740000000000002,0.0,85.4,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 10:00:00,15.1632,56.2,38.2,158.25520000000003,115.06420000000001
55.4,Valid,%,1,0,14.52,Valid,ug/m3,1.248,0.0,38.6,Valid,C,1,0,139.5,Valid,ug/m3,1.1740000000000002,0.0,90.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 10:15:00,18.12096,55.4,38.6,163.77300000000002,120.6466
54.6,Valid,%,1,0,16.16,Valid,ug/m3,1.248,0.0,38.9,Valid,C,1,0,145.2,Valid,ug/m3,1.1740000000000002,0.0,85.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 10:30:00,20.16768,54.6,38.9,170.4648,115.29679999999999
54.1,Valid,%,1,0,10.06,Valid,ug/m3,1.248,0.0,39.0,Valid,C,1,0,147.1,Valid,ug/m3,1.1740000000000002,0.0,87.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 10:45:00,12.55488,54.1,39.0,172.6954,117.04129999999999
53.6,Valid,%,1,0,8.54,Valid,ug/m3,1.248,0.0,39.1,Valid,C,1,0,150.0,Valid,ug/m3,1.1740000000000002,0.0,89.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 11:00:00,10.657919999999999,53.6,39.1,176.10000000000002,119.5999
53.4,Valid,%,1,0,8.26,Valid,ug/m3,1.248,0.0,39.2,Valid,C,1,0,152.1,Valid,ug/m3,1.1740000000000002,0.0,91.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 11:15:00,10.30848,53.4,39.2,178.5654,121.6933
53.1,Valid,%,1,0,8.7,Valid,ug/m3,1.248,0.0,39.5,Valid,C,1,0,159.8,Valid,ug/m3,1.1740000000000002,0.0,95.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 11:30:00,10.8576,53.1,39.5,187.60520000000002,126.8105
52.5,Valid,%,1,0,8.61,Valid,ug/m3,1.248,0.0,39.9,Valid,C,1,0,168.3,Valid,ug/m3,1.1740000000000002,0.0,98.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 11:45:00,10.74528,52.5,39.9,197.58420000000004,130.0669
51.7,Valid,%,1,0,8.2,Valid,ug/m3,1.248,0.0,40.2,Valid,C,1,0,174.2,Valid,ug/m3,1.1740000000000002,0.0,103.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 12:00:00,10.2336,51.7,40.2,204.51080000000002,136.3471
51.2,Valid,%,1,0,9.2,Valid,ug/m3,1.248,0.0,40.5,Valid,C,1,0,184.2,Valid,ug/m3,1.1740000000000002,0.0,113.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 12:15:00,11.481599999999998,51.2,40.5,216.25080000000003,147.86079999999998
51.0,Valid,%,1,0,10.26,Valid,ug/m3,1.248,0.0,40.7,Valid,C,1,0,189.5,Valid,ug/m3,1.1740000000000002,0.0,124.8,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 12:30:00,12.80448,51.0,40.7,222.47300000000004,160.8864
50.3,Valid,%,1,0,9.12,Valid,ug/m3,1.248,0.0,40.8,Valid,C,1,0,191.5,Valid,ug/m3,1.1740000000000002,0.0,120.4,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 12:45:00,11.38176,50.3,40.8,224.82100000000003,155.7692
50.2,Valid,%,1,0,9.24,Valid,ug/m3,1.248,0.0,40.9,Valid,C,1,0,195.5,Valid,ug/m3,1.1740000000000002,0.0,122.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 13:00:00,11.53152,50.2,40.9,229.51700000000002,158.3278
50.0,Valid,%,1,0,8.63,Valid,ug/m3,1.248,0.0,41.1,Valid,C,1,0,203.2,Valid,ug/m3,1.1740000000000002,0.0,112.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 13:15:00,10.770240000000001,50.0,41.1,238.5568,146.0
49.8,Valid,%,1,0,8.18,Valid,ug/m3,1.248,0.0,41.2,Valid,C,1,0,205.5,Valid,ug/m3,1.1740000000000002,0.0,114.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 13:30:00,10.208639999999999,49.8,41.2,241.25700000000003,148.326
49.3,Valid,%,1,0,8.05,Valid,ug/m3,1.248,0.0,41.3,Valid,C,1,0,205.7,Valid,ug/m3,1.1740000000000002,0.0,119.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 13:45:00,10.0464,49.3,41.3,241.4918,154.4899
48.9,Valid,%,1,0,7.63,Valid,ug/m3,1.248,0.0,41.4,Valid,C,1,0,209.5,Valid,ug/m3,1.1740000000000002,0.0,119.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 14:00:00,9.52224,48.9,41.4,245.95300000000003,154.2573
48.8,Valid,%,1,0,7.09,Valid,ug/m3,1.248,0.0,41.6,Valid,C,1,0,216.3,Valid,ug/m3,1.1740000000000002,0.0,112.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 14:15:00,8.84832,48.8,41.6,253.93620000000004,146.3489
48.4,Valid,%,1,0,6.52,Valid,ug/m3,1.248,0.0,41.6,Valid,C,1,0,216.6,Valid,ug/m3,1.1740000000000002,0.0,110.4,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 14:30:00,8.13696,48.4,41.6,254.28840000000002,144.13920000000002
47.9,Valid,%,1,0,5.6,Valid,ug/m3,1.248,0.0,41.8,Valid,C,1,0,221.3,Valid,ug/m3,1.1740000000000002,0.0,110.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 14:45:00,6.9887999999999995,47.9,41.8,259.80620000000005,144.72070000000002
47.9,Valid,%,1,0,5.89,Valid,ug/m3,1.248,0.0,41.8,Valid,C,1,0,222.0,Valid,ug/m3,1.1740000000000002,0.0,115.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 15:00:00,7.35072,47.9,41.8,260.62800000000004,149.6053
47.9,Valid,%,1,0,6.11,Valid,ug/m3,1.248,0.0,41.8,Valid,C,1,0,223.8,Valid,ug/m3,1.1740000000000002,0.0,114.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 15:15:00,7.62528,47.9,41.8,262.74120000000005,148.6749
48.0,Valid,%,1,0,6.16,Valid,ug/m3,1.248,0.0,41.7,Valid,C,1,0,223.9,Valid,ug/m3,1.1740000000000002,0.0,104.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 15:30:00,7.68768,48.0,41.7,262.8586,137.2775
48.4,Valid,%,1,0,8.0,Valid,ug/m3,1.248,0.0,41.6,Valid,C,1,0,225.6,Valid,ug/m3,1.1740000000000002,0.0,117.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 15:45:00,9.984,48.4,41.6,264.85440000000006,152.8617
48.7,Valid,%,1,0,7.47,Valid,ug/m3,1.248,0.0,41.6,Valid,C,1,0,226.3,Valid,ug/m3,1.1740000000000002,0.0,116.8,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 16:00:00,9.32256,48.7,41.6,265.67620000000005,151.5824
48.7,Valid,%,1,0,6.72,Valid,ug/m3,1.248,0.0,41.5,Valid,C,1,0,218.7,Valid,ug/m3,1.1740000000000002,0.0,117.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 16:15:00,8.38656,48.7,41.5,256.7538,152.1639
48.7,Valid,%,1,0,7.59,Valid,ug/m3,1.248,0.0,41.4,Valid,C,1,0,217.6,Valid,ug/m3,1.1740000000000002,0.0,110.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 16:30:00,9.47232,48.7,41.4,255.46240000000003,144.4881
48.7,Valid,%,1,0,7.44,Valid,ug/m3,1.248,0.0,41.1,Valid,C,1,0,212.1,Valid,ug/m3,1.1740000000000002,0.0,105.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 16:45:00,9.285120000000001,48.7,41.1,249.00540000000004,137.9753
48.8,Valid,%,1,0,6.68,Valid,ug/m3,1.248,0.0,40.8,Valid,C,1,0,209.8,Valid,ug/m3,1.1740000000000002,0.0,80.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 17:00:00,8.33664,48.8,40.8,246.30520000000004,109.83070000000001
48.9,Valid,%,1,0,7.85,Valid,ug/m3,1.248,0.0,40.6,Valid,C,1,0,198.2,Valid,ug/m3,1.1740000000000002,0.0,91.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 17:15:00,9.7968,48.9,40.6,232.6868,121.8096
49.1,Valid,%,1,0,10.09,Valid,ug/m3,1.248,0.0,40.3,Valid,C,1,0,193.1,Valid,ug/m3,1.1740000000000002,0.0,84.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 17:30:00,12.592319999999999,49.1,40.3,226.69940000000003,114.2501
49.3,Valid,%,1,0,10.47,Valid,ug/m3,1.248,0.0,39.9,Valid,C,1,0,182.6,Valid,ug/m3,1.1740000000000002,0.0,83.8,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 17:45:00,13.06656,49.3,39.9,214.37240000000003,113.2034
49.8,Valid,%,1,0,11.73,Valid,ug/m3,1.248,0.0,39.6,Valid,C,1,0,176.4,Valid,ug/m3,1.1740000000000002,0.0,82.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 18:00:00,14.639040000000001,49.8,39.6,207.09360000000004,111.4589
50.8,Valid,%,1,0,14.56,Valid,ug/m3,1.248,0.0,39.2,Valid,C,1,0,171.0,Valid,ug/m3,1.1740000000000002,0.0,80.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 18:15:00,18.17088,50.8,39.2,200.75400000000002,108.9003
51.9,Valid,%,1,0,20.81,Valid,ug/m3,1.248,0.0,38.9,Valid,C,1,0,166.9,Valid,ug/m3,1.1740000000000002,0.0,82.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 18:30:00,25.970879999999998,51.9,38.9,195.94060000000005,111.2263
54.0,Valid,%,1,0,41.6,Valid,ug/m3,1.248,0.0,38.6,Valid,C,1,0,167.3,Valid,ug/m3,1.1740000000000002,0.0,86.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 18:45:00,51.9168,54.0,38.6,196.41020000000003,116.57610000000001
55.8,Valid,%,1,0,53.24,Valid,ug/m3,1.248,0.0,38.3,Valid,C,1,0,163.5,Valid,ug/m3,1.1740000000000002,0.0,75.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 19:00:00,66.44352,55.8,38.3,191.949,103.6668
57.1,Valid,%,1,0,58.48,Valid,ug/m3,1.248,0.0,38.0,Valid,C,1,0,157.5,Valid,ug/m3,1.1740000000000002,0.0,81.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 19:15:00,72.98304,57.1,38.0,184.90500000000003,110.0633
58.2,Valid,%,1,0,60.09,Valid,ug/m3,1.248,0.0,37.7,Valid,C,1,0,151.3,Valid,ug/m3,1.1740000000000002,0.0,67.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 19:30:00,74.99232,58.2,37.7,177.62620000000004,94.71170000000001
59.2,Valid,%,1,0,65.84,Valid,ug/m3,1.248,0.0,37.4,Valid,C,1,0,146.3,Valid,ug/m3,1.1740000000000002,0.0,67.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 19:45:00,82.16832000000001,59.2,37.4,171.75620000000004,94.4791
59.8,Valid,%,1,0,66.67,Valid,ug/m3,1.248,0.0,37.2,Valid,C,1,0,142.7,Valid,ug/m3,1.1740000000000002,0.0,60.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 20:00:00,83.20416,59.8,37.2,167.5298,85.524
60.3,Valid,%,1,0,65.51,Valid,ug/m3,1.248,0.0,36.9,Valid,C,1,0,134.7,Valid,ug/m3,1.1740000000000002,0.0,60.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 20:15:00,81.75648000000001,60.3,36.9,158.1378,85.64030000000001
60.9,Valid,%,1,0,64.09,Valid,ug/m3,1.248,0.0,36.7,Valid,C,1,0,139.8,Valid,ug/m3,1.1740000000000002,0.0,33.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 20:30:00,79.98432000000001,60.9,36.7,164.12520000000004,54.3556
60.3,Valid,%,1,0,27.73,Valid,ug/m3,1.248,0.0,36.5,Valid,C,1,0,120.3,Valid,ug/m3,1.1740000000000002,0.0,40.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 20:45:00,34.60704,60.3,36.5,141.2322,62.264
59.8,Valid,%,1,0,16.67,Valid,ug/m3,1.248,0.0,36.3,Valid,C,1,0,116.5,Valid,ug/m3,1.1740000000000002,0.0,29.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 21:00:00,20.804160000000003,59.8,36.3,136.77100000000002,49.5873
59.6,Valid,%,1,0,14.92,Valid,ug/m3,1.248,0.0,36.2,Valid,C,1,0,116.2,Valid,ug/m3,1.1740000000000002,0.0,25.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 21:15:00,18.62016,59.6,36.2,136.41880000000003,45.5168
59.1,Valid,%,1,0,9.62,Valid,ug/m3,1.248,0.0,36.1,Valid,C,1,0,112.1,Valid,ug/m3,1.1740000000000002,0.0,26.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 21:30:00,12.005759999999999,59.1,36.1,131.6054,46.7961
58.9,Valid,%,1,0,9.02,Valid,ug/m3,1.248,0.0,36.1,Valid,C,1,0,109.7,Valid,ug/m3,1.1740000000000002,0.0,31.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 21:45:00,11.25696,58.9,36.1,128.78780000000003,51.9133
58.9,Valid,%,1,0,10.24,Valid,ug/m3,1.248,0.0,36.0,Valid,C,1,0,110.5,Valid,ug/m3,1.1740000000000002,0.0,29.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 22:00:00,12.77952,58.9,36.0,129.727,49.5873
59.0,Valid,%,1,0,9.77,Valid,ug/m3,1.248,0.0,35.8,Valid,C,1,0,108.5,Valid,ug/m3,1.1740000000000002,0.0,20.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 22:15:00,12.19296,59.0,35.8,127.37900000000002,40.0507
59.0,Valid,%,1,0,8.97,Valid,ug/m3,1.248,0.0,35.6,Valid,C,1,0,103.7,Valid,ug/m3,1.1740000000000002,0.0,24.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 22:30:00,11.194560000000001,59.0,35.6,121.74380000000002,43.7723
59.7,Valid,%,1,0,9.93,Valid,ug/m3,1.248,0.0,35.5,Valid,C,1,0,104.1,Valid,ug/m3,1.1740000000000002,0.0,22.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 22:45:00,12.39264,59.7,35.5,122.21340000000001,42.1441
60.1,Valid,%,1,0,9.96,Valid,ug/m3,1.248,0.0,35.3,Valid,C,1,0,101.2,Valid,ug/m3,1.1740000000000002,0.0,25.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 23:00:00,12.43008,60.1,35.3,118.80880000000002,45.1679
60.4,Valid,%,1,0,10.29,Valid,ug/m3,1.248,0.0,35.2,Valid,C,1,0,98.7,Valid,ug/m3,1.1740000000000002,0.0,27.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 23:15:00,12.841919999999998,60.4,35.2,115.87380000000002,48.1917
60.8,Valid,%,1,0,9.9,Valid,ug/m3,1.248,0.0,35.0,Valid,C,1,0,96.2,Valid,ug/m3,1.1740000000000002,0.0,22.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 23:30:00,12.3552,60.8,35.0,112.93880000000001,42.1441
61.4,Valid,%,1,0,8.99,Valid,ug/m3,1.248,0.0,34.9,Valid,C,1,0,97.6,Valid,ug/m3,1.1740000000000002,0.0,20.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-03 23:45:00,11.219520000000001,61.4,34.9,114.5824,39.8181
62.0,Valid,%,1,0,9.55,Valid,ug/m3,1.248,0.0,34.8,Valid,C,1,0,100.6,Valid,ug/m3,1.1740000000000002,0.0,11.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 00:00:00,11.9184,62.0,34.8,118.10440000000001,28.7696
62.7,Valid,%,1,0,9.04,Valid,ug/m3,1.248,0.0,34.7,Valid,C,1,0,102.4,Valid,ug/m3,1.1740000000000002,0.0,8.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 00:15:00,11.28192,62.7,34.7,120.21760000000002,25.8621
63.3,Valid,%,1,0,8.21,Valid,ug/m3,1.248,0.0,34.6,Valid,C,1,0,95.4,Valid,ug/m3,1.1740000000000002,0.0,18.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 00:30:00,10.246080000000001,63.3,34.6,111.99960000000002,37.2595
64.1,Valid,%,1,0,7.97,Valid,ug/m3,1.248,0.0,34.4,Valid,C,1,0,97.1,Valid,ug/m3,1.1740000000000002,0.0,15.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 00:45:00,9.94656,64.1,34.4,113.9954,34.0031
65.0,Valid,%,1,0,7.83,Valid,ug/m3,1.248,0.0,34.4,Valid,C,1,0,97.9,Valid,ug/m3,1.1740000000000002,0.0,13.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 01:00:00,9.77184,65.0,34.4,114.93460000000002,30.979300000000002
65.8,Valid,%,1,0,7.83,Valid,ug/m3,1.248,0.0,34.3,Valid,C,1,0,96.2,Valid,ug/m3,1.1740000000000002,0.0,11.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 01:15:00,9.77184,65.8,34.3,112.93880000000001,28.885900000000003
66.7,Valid,%,1,0,8.09,Valid,ug/m3,1.248,0.0,34.1,Valid,C,1,0,96.4,Valid,ug/m3,1.1740000000000002,0.0,10.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 01:30:00,10.09632,66.7,34.1,113.17360000000002,27.374000000000002
67.5,Valid,%,1,0,8.02,Valid,ug/m3,1.248,0.0,34.0,Valid,C,1,0,94.7,Valid,ug/m3,1.1740000000000002,0.0,13.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 01:45:00,10.00896,67.5,34.0,111.17780000000002,31.0956
68.3,Valid,%,1,0,7.97,Valid,ug/m3,1.248,0.0,33.8,Valid,C,1,0,94.5,Valid,ug/m3,1.1740000000000002,0.0,14.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 02:00:00,9.94656,68.3,33.8,110.94300000000001,32.374900000000004
69.0,Valid,%,1,0,8.23,Valid,ug/m3,1.248,0.0,33.7,Valid,C,1,0,89.4,Valid,ug/m3,1.1740000000000002,0.0,17.8,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 02:15:00,10.271040000000001,69.0,33.7,104.95560000000002,36.44540000000001
69.6,Valid,%,1,0,9.47,Valid,ug/m3,1.248,0.0,33.6,Valid,C,1,0,88.1,Valid,ug/m3,1.1740000000000002,0.0,14.7,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 02:30:00,11.818560000000002,69.6,33.6,103.4294,32.8401
70.2,Valid,%,1,0,10.35,Valid,ug/m3,1.248,0.0,33.5,Valid,C,1,0,86.8,Valid,ug/m3,1.1740000000000002,0.0,19.0,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 02:45:00,12.9168,70.2,33.5,101.90320000000001,37.841
70.7,Valid,%,1,0,9.7,Valid,ug/m3,1.248,0.0,33.4,Valid,C,1,0,86.4,Valid,ug/m3,1.1740000000000002,0.0,15.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 03:00:00,12.105599999999999,70.7,33.4,101.43360000000003,33.4216
71.2,Valid,%,1,0,9.15,Valid,ug/m3,1.248,0.0,33.3,Valid,C,1,0,85.4,Valid,ug/m3,1.1740000000000002,0.0,17.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 03:15:00,11.4192,71.2,33.3,100.25960000000002,36.0965
71.6,Valid,%,1,0,9.65,Valid,ug/m3,1.248,0.0,33.2,Valid,C,1,0,82.4,Valid,ug/m3,1.1740000000000002,0.0,19.5,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 03:30:00,12.0432,71.6,33.2,96.73760000000001,38.4225
72.1,Valid,%,1,0,9.6,Valid,ug/m3,1.248,0.0,33.1,Valid,C,1,0,80.3,Valid,ug/m3,1.1740000000000002,0.0,21.1,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 03:45:00,11.9808,72.1,33.1,94.27220000000001,40.283300000000004
72.4,Valid,%,1,0,10.34,Valid,ug/m3,1.248,0.0,33.1,Valid,C,1,0,82.3,Valid,ug/m3,1.1740000000000002,0.0,14.4,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 04:00:00,12.90432,72.4,33.1,96.62020000000001,32.4912
72.8,Valid,%,1,0,10.47,Valid,ug/m3,1.248,0.0,33.1,Valid,C,1,0,80.6,Valid,ug/m3,1.1740000000000002,0.0,16.3,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 04:15:00,13.06656,72.8,33.1,94.62440000000001,34.700900000000004
73.2,Valid,%,1,0,10.84,Valid,ug/m3,1.248,0.0,33.0,Valid,C,1,0,79.6,Valid,ug/m3,1.1740000000000002,0.0,14.6,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 04:30:00,13.528319999999999,73.2,33.0,93.4504,32.723800000000004
73.6,Valid,%,1,0,10.17,Valid,ug/m3,1.248,0.0,32.9,Valid,C,1,0,79.1,Valid,ug/m3,1.1740000000000002,0.0,10.2,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 04:45:00,12.69216,73.6,32.9,92.8634,27.6066
74.0,Valid,%,1,0,9.59,Valid,ug/m3,1.248,0.0,32.9,Valid,C,1,0,78.7,Valid,ug/m3,1.1740000000000002,0.0,9.9,Valid,ug/m3,1.163,15.744000000000002,2021-07-04 05:00:00,11.96832,74.0,32.9,92.39380000000001,27.2577
